Sentence,Sequence
"['i', 'was|VERB', 'ready|ADJ', 'to', 'take|VERB', 'it', 'back', 'for', 'a', 'refund|NOUN', ' <COMMA> ', 'but', 'the', 'geek|NOUN', 'squad|NOUN', 'camed|VERB', 'through', 'and', 'pointed|VERB', 'me', 'in', 'the', 'right|ADJ', 'direction|NOUN', 'to', 'get|VERB', 'it', 'fixed|VERB', ' <PERIOD> ']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
"['i', 'have|VERB', 'had|VERB', 'laptops|NOUN', 'in', 'the', 'past|NOUN', 'and', 'i', 'thought|VERB', 'why', 'not', 'give|VERB', 'these', 'small|ADJ', 'netbooks|NOUN', 'a', 'try|NOUN', ' <PERIOD> ']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
"['it', 'ca|VERB', ""n't"", 'get|VERB', 'any', 'better|ADJ', ' <PERIOD> ']","[5, 5, 5, 5, 5, 5, 5]"
"['all|ADJ', 'the', 'problems|NOUN', 'i', 'have|VERB', 'had|VERB', 'with', 'pc|NOUN', ""'s"", 'are|VERB', 'solved|VERB', 'with', 'a', 'mac|NOUN', ' <COLON> ', 'the', 'issue|NOUN', 'of', 'overheating|VERB', ' <HYPHEN> ', 'my|ADJ', 'dell|NOUN', 'was|VERB', 'always', 'overheating|VERB', 'and', 'not', 'working|VERB', 'properly', 'or', 'simply', 'shutting|VERB', 'off', ' <COMMA> ', 'and', 'the', 'issue|NOUN', 'of', 'viruses|NOUN', 'and', 'contaminants|NOUN', ' <HYPHEN> ', 'my', 'hp', 'completely', 'quit|VERB', 'working|VERB', 'within2|NOUN', 'years|NOUN', 'of', 'purchasing|VERB', 'it', ' <COMMA> ', 'with', 'no', 'inexpensive|ADJ', 'way|NOUN', 'of', 'fixing|VERB', 'it', ' <PERIOD> ']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
"['only', 'good|ADJ', 'thing|NOUN', 'is|VERB', 'the', 'graphics|NOUN', 'quality|NOUN', ' <PERIOD> ']","[5, 3, 5, 5, 5, 1, 2, 5]"
"['the', 'other|ADJ', 'lock|NOUN', ' <HYPHEN> ', 'up', 'problems|NOUN', 'are|VERB', 'from', 'a', 'myriad|NOUN', 'of', 'causes|NOUN', ' <COMMA> ', 'the', 'most', 'common|ADJ', 'being|VERB', 'a', 'corrupted|VERB', 'version|NOUN', 'of', 'appleworks|NOUN', 'which|ADJ', 'can|VERB', 'render|VERB', 'the', 'browser|NOUN', 'useless|ADJ', ' <PERIOD> ']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 3, 5, 5, 5, 5, 5, 5, 5, 5, 3, 5]"
"['in', 'short|ADJ', 'i', 'would|VERB', 'never', 'buy|VERB', 'a', 'compaq|NOUN', 'again', ' <PERIOD> ']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
"['i', 'love|VERB', 'the', '15', ' <QUOTATION_MARK> ', 'macbook|NOUN', 'pro|ADJ', ' <PERIOD> ']","[5, 3, 5, 5, 5, 5, 5, 5]"
"['breaks|VERB', 'easily', ' <PERIOD> ']","[5, 5, 5]"
"['the', 'paint|NOUN', 'wears|VERB', 'off', 'easily', 'due', 'to', 'the', 'keyboard|NOUN', 'being|VERB', 'farther', 'back', 'than', 'usual|ADJ', ' <PERIOD> ']","[5, 1, 5, 5, 3, 5, 5, 5, 1, 5, 3, 4, 5, 5, 5]"
"['that', ""'s|VERB"", 'right|ADJ', ' <COMMA> ', 'no', 'power|NOUN', ' <COMMA> ', 'absolutely', 'nothing|NOUN', ' <PERIOD> ']","[5, 5, 5, 5, 3, 5, 5, 5, 3, 5]"
"['i', 'had|VERB', 'purchased|VERB', 'it', 'from', 'a', 'major|ADJ', 'electronics|NOUN', 'store|NOUN', 'and', 'took|VERB', 'it', 'to', 'their|ADJ', 'service|NOUN', 'department|NOUN', 'to', 'find|VERB', 'out', 'what|NOUN', 'the', 'problem|NOUN', 'was|VERB', ' <PERIOD> ']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 1, 2, 5, 5, 5, 5, 5, 5, 5, 5]"
"['the', 'store|NOUN', 'honored|VERB', 'their|ADJ', 'warrenty|NOUN', 'and', 'made|VERB', 'the', 'comment|NOUN', 'that', 'they', 'do|VERB', ""n't"", 'even', 'recommend|VERB', 'the', 'hp|ADJ', 'brand|NOUN', 'because', 'of', 'the', 'problems|NOUN', 'with', 'their|ADJ', 'warrentys|NOUN', ' <PERIOD> ']","[5, 5, 3, 5, 1, 5, 5, 5, 5, 5, 5, 5, 3, 4, 4, 5, 5, 5, 5, 5, 5, 5, 5, 5, 1, 5]"
"['but', 'i', 'was|VERB', 'wrong|ADJ', ' <PERIOD> ']","[5, 5, 5, 5, 5]"
"['no', 'good|ADJ', ' <PERIOD> ']","[5, 3, 5]"
"['i', 'always', 'use|VERB', 'a', 'backup|ADJ', 'hard|ADJ', 'disk|NOUN', 'to', 'store|VERB', 'important|ADJ', 'files|NOUN', 'at', 'all', 'times|NOUN', ' <PERIOD> ']","[5, 5, 5, 5, 5, 1, 2, 5, 5, 5, 5, 5, 5, 5, 5]"
"['they', 'sent|VERB', 'out', 'the', 'box|NOUN', 'right', 'away', 'for', 'me', 'to', 'send|VERB', 'in', 'my|ADJ', 'computer|NOUN', ' <COMMA> ', 'they', 'paid|VERB', 'postage|NOUN', 'and', 'whatnot', ' <COMMA> ', 'but', 'when', 'i', 'got|VERB', 'my|ADJ', 'computer|NOUN', 'back', 'it', 'still', 'was|VERB', ""n't"", 'running|VERB', 'right', ' <COMMA> ', 'and', 'now', 'my|ADJ', 'cd|NOUN', 'drive|NOUN', 'was|VERB', ""n't"", 'reading|VERB', 'anything|NOUN', ' <EXCLAMATION_MARK> ']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 3, 4, 4, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
"['i', 'bought|VERB', 'this', 'laptop|NOUN', 'was|VERB', 'the', 'worst|ADJ', 'laptop|NOUN', 'i', ""'ve|VERB"", 'ever', 'bought|VERB', ' <PERIOD> ']","[5, 5, 5, 5, 5, 5, 3, 5, 5, 5, 5, 5, 5]"
"['but', 'the', 'screen|NOUN', 'size|NOUN', 'is|VERB', 'not', 'that', 'bad|ADJ', 'for', 'email|NOUN', 'and', 'web|NOUN', 'browsing|NOUN', ' <PERIOD> ']","[5, 5, 1, 2, 5, 5, 5, 3, 5, 5, 5, 1, 2, 5]"
"['once', 'i', 'removed|VERB', 'all|ADJ', 'the', 'software|NOUN', 'the', 'laptop|NOUN', 'loads|VERB', 'in', '15', '-', '20', 'seconds|NOUN', ' <PERIOD> ']","[5, 5, 5, 5, 5, 1, 5, 5, 1, 5, 5, 5, 5, 5, 5]"
"['on', 'my|ADJ', 'powerbook|NOUN', 'g4|NOUN', 'i', 'would|VERB', 'never', 'use|VERB', 'the', 'trackpad|NOUN', 'i', 'would|VERB', 'use|VERB', 'an', 'external|ADJ', 'mouse|NOUN', 'because', 'i', 'did|VERB', ""n't"", 'like|VERB', 'the', 'trackpad|NOUN', ' <PERIOD> ']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 1, 5, 5, 5, 5, 1, 2, 5, 5, 5, 3, 4, 5, 1, 5]"
"['this', 'computer|NOUN', 'does|VERB', ""n't"", 'do|VERB', 'that', 'well', 'with', 'certain|ADJ', 'games|NOUN', 'it', 'ca|VERB', ""n't"", 'play|VERB', 'some', 'and', 'it', 'becomes|VERB', 'too', 'hot|ADJ', 'while', 'playing|VERB', 'games|NOUN', ' <PERIOD> ']","[5, 5, 5, 3, 4, 4, 4, 5, 5, 1, 5, 5, 5, 5, 5, 5, 5, 5, 5, 3, 5, 5, 5, 5]"
"['obviously', 'one', 'of', 'the', 'most', 'important|ADJ', 'features|NOUN', 'of', 'any', 'computer|NOUN', 'is|VERB', 'the', ' <QUOTATION_MARK> ', 'human|ADJ', 'interface|NOUN', ' <PERIOD> ']","[5, 5, 5, 5, 3, 4, 1, 5, 5, 5, 5, 5, 5, 1, 2, 5]"
"['yeah', ' <COMMA> ', 'of', 'course|NOUN', 'smarty|NOUN', 'pants|NOUN', ' <QUOTATION_MARK> ', 'fix|VERB', 'it', 'now"")software', ' <HYPHEN> ', 'compared|VERB', 'to', 'the', 'early|ADJ', '2011', 'edition|NOUN', 'i', 'did|VERB', 'see|VERB', 'inbuilt|NOUN', 'applications|NOUN', 'crashing|VERB', 'and', 'it', 'prompted|VERB', 'me', 'to', 'send|VERB', 'the', 'report|NOUN', 'to', 'apple|NOUN', ' <LEFT PARENTHESIS> ', 'which|ADJ', 'i', 'promptly', 'did|VERB', ' <RIGHT PARENTHESIS> ', ' <PERIOD> ']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 1, 2, 3, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
"['the', 'body|NOUN', 'is|VERB', 'a', 'bit|NOUN', 'cheaply', 'made|VERB', 'so', 'it', 'will|VERB', 'be|VERB', 'interesting|ADJ', 'to', 'see|VERB', 'how', 'long|ADJ', 'it', 'holds|VERB', 'up', ' <PERIOD> ']","[5, 1, 5, 5, 5, 3, 4, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
"['the', 'i5|NOUN', 'blows|VERB', 'my|ADJ', 'desktop|NOUN', 'out', 'of', 'the', 'water|NOUN', 'when', 'it', 'comes|VERB', 'to', 'rendering|VERB', 'videos|NOUN', ' <PERIOD> ']","[5, 1, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
"['with', 'a', 'mac|NOUN', 'you', 'do|VERB', ""n't"", 'have|VERB', 'to', 'worry|VERB', 'about', 'antivirus|NOUN', 'software|NOUN', 'or', 'firewall|NOUN', ' <COMMA> ', 'it', ""'s|VERB"", 'so', 'wonderful|ADJ', ' <PERIOD> ']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 1, 2, 5, 1, 5, 5, 5, 5, 3, 5]"
"['for', 'the', 'use|NOUN', 'it', 'was|VERB', 'purchased|VERB', 'for', 'it', 'is|VERB', 'a', 'good|ADJ', 'laptop|NOUN', ' <PERIOD> ']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 3, 5, 5]"
"['am|VERB', 'very', 'glad|ADJ', 'i', 'bought|VERB', 'it', ' <COMMA> ', 'great|ADJ', 'netbook|NOUN', ' <COMMA> ', 'low|ADJ', 'price|NOUN', ' <PERIOD> ']","[5, 5, 3, 5, 5, 5, 5, 3, 5, 5, 3, 1, 5]"
"['obviously', ' <COMMA> ', 'this', 'macbook|NOUN', 'is|VERB', 'p|NOUN', ' <HYPHEN> ', 'e|NOUN', ' <HYPHEN> ', 'r', ' <HYPHEN> ', 'f', ' <HYPHEN> ', 'e', ' <HYPHEN> ', 'c|NOUN', ' <HYPHEN> ', 't|NOUN', 'for', 'me', 'because', 'it', 'does|VERB', 'exactly', 'what|NOUN', 'i', 'need|VERB', 'in', 'an', 'easy|ADJ', ' <HYPHEN> ', 'to', ' <HYPHEN> ', 'function|NOUN', 'way|NOUN', ' <PERIOD> ']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
"['worth|ADJ', 'the', 'investment|NOUN', 'and', 'truly', 'a', 'fine|ADJ', 'piece|NOUN', 'of', 'equipment|NOUN', ' <PERIOD> ']","[3, 5, 5, 5, 5, 5, 3, 5, 5, 5, 5]"
"['the', 'apple|NOUN', 'team|NOUN', 'also', 'assists|VERB', 'you', 'very', 'nicely', 'when', 'choosing|VERB', 'which|ADJ', 'computer|NOUN', 'is|VERB', 'right|ADJ', 'for', 'you', ':)']","[5, 5, 5, 5, 5, 5, 5, 3, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
"['summary|NOUN', ' <COLON> ', 'do|VERB', 'nt', 'buy|VERB', 'hp', ' <PERIOD> ']","[5, 5, 5, 5, 5, 5, 5]"
"['i', 'think|VERB', 'part|NOUN', 'of', 'the', 'problem|NOUN', 'with', 'this', 'computer|NOUN', 'is|VERB', 'vista|ADJ', ' <COMMA> ', 'yet', 'i', 'know|VERB', 'vista|NOUN', 'is|VERB', ""n't"", 'the', 'entire|ADJ', 'issue|NOUN', 'because', 'my|ADJ', 'latest|ADJ', 'purchase|NOUN', 'was|VERB', 'my|ADJ', 'acer|NOUN', 'and', 'it', 'also', 'has|VERB', 'vista|NOUN', ' <LEFT PARENTHESIS> ', 'i', 'should|VERB', 'have|VERB', 'waited|VERB', 'the', 'few|ADJ', 'months|NOUN', 'to', 'get|VERB', 'the', 'next|ADJ', 'operating|NOUN', 'system|NOUN', ' <RIGHT PARENTHESIS> ', ' <PERIOD> ']","[5, 5, 5, 5, 5, 3, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
"['the', 'video|NOUN', 'chat|NOUN', 'is|VERB', 'the', 'only|ADJ', 'thing|NOUN', 'that|ADJ', 'is|VERB', 'iffy|ADJ', 'about', 'it', 'but', 'i', 'm|VERB', 'sure|ADJ', 'once', 'they', 'unpdate|VERB', 'the', 'next|ADJ', 'version|NOUN', 'on', 'the', 'macbook|NOUN', 'book|NOUN', 'the', 'quality|NOUN', 'of', 'it', 'will|VERB', 'be|VERB', 'better|ADJ', ' <PERIOD> ']","[5, 1, 2, 5, 5, 5, 5, 5, 5, 3, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 1, 5, 5, 5, 5, 3, 5]"
"['you', ""'ll|VERB"", 'need|VERB', 'to', 'upgrade|VERB', 'and', 'pay|VERB', 'a', 'little|ADJ', 'more|ADJ', 'for', 'them', ' <PERIOD> ']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
"['it', 'is|VERB', 'hard|ADJ', 'to', 'fix|VERB', 'and', 'makes|VERB', 'it', 'a', 'hassle|NOUN', 'to', 'own|VERB', 'one', ' <PERIOD> ']","[5, 5, 3, 5, 5, 5, 5, 5, 5, 3, 5, 5, 5, 5]"
"['that', 'whole|ADJ', 'experience|NOUN', 'was|VERB', 'just', 'ridiculous|ADJ', 'we', 'sent|VERB', 'it', 'in', 'and', 'after', 'they', 'told|VERB', 'us', 'that', 'we', 'had|VERB', 'to', 'pay|VERB', '$', '175', 'to', 'fix|VERB', 'it', 'we', 'were|VERB', 'like', 'we', 'will|VERB', 'just', 'by', 'a', 'portable|ADJ', 'mouse|NOUN', 'which|ADJ', 'would|VERB', 'be|VERB', 'way', 'cheaper|ADJ', 'but', 'they', 'refused|VERB', 'to', 'send|VERB', 'the', 'laptop|NOUN', 'back', 'until', 'we', 'paid|VERB', 'the', '$', '175', 'and', 'it', 'was|VERB', 'fixed|VERB', ' <PERIOD> ']","[5, 5, 5, 5, 5, 3, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 1, 5, 5, 5, 5, 3, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
"['macs|NOUN', 'are|VERB', 'designed|VERB', 'for', 'the', ' <QUOTATION_MARK> ', 'frontal|ADJ', 'lobe|NOUN', 'challenged|VERB', ' <QUOTATION_MARK> ', 'people|NOUN', 'out', 'there', ' <PERIOD> ']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
"['fan|NOUN', 'vents|NOUN', 'to', 'the', 'side|NOUN', ' <COMMA> ', 'so', 'no', 'cooling|VERB', 'pad|NOUN', 'needed|VERB', ' <COMMA> ', 'great|ADJ', 'feature|NOUN', ' <EXCLAMATION_MARK> ']","[5, 5, 5, 5, 5, 5, 5, 3, 5, 5, 5, 5, 3, 5, 5]"
"['i', 'use|VERB', 'my|ADJ', 'mac|NOUN', 'all|ADJ', 'the', 'time|NOUN', ' <COMMA> ', 'i', 'love|VERB', 'the', 'software|NOUN', ' <COMMA> ', 'the', 'way|NOUN', 'it', 'takes|VERB', 'a', 'short|ADJ', 'time|NOUN', 'to', 'load|VERB', 'things|NOUN', ' <COMMA> ', 'how', 'easy|ADJ', 'it', 'is|VERB', 'to', 'use|VERB', 'and', 'most|ADJ', 'of', 'all', 'how', 'you', 'do|VERB', ""n't"", 'have|VERB', 'to', 'worry|VERB', 'about', 'viruses|NOUN', ' <PERIOD> ']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 3, 5, 1, 5, 5, 5, 5, 5, 5, 3, 5, 5, 5, 5, 5, 5, 3, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
"['wasted|VERB', 'me', 'at', 'least|ADJ', '8', 'hours|NOUN', 'of', 'installation|NOUN', 'time|NOUN', ' <PERIOD> ']","[3, 5, 5, 5, 5, 5, 5, 1, 2, 5]"
"['it', 'has|VERB', 'far', 'exceeded|VERB', 'my|ADJ', 'expectations|NOUN', 'for', 'power|NOUN', ' <COMMA> ', 'storage|NOUN', ' <COMMA> ', 'and', 'abilitiy', ' <PERIOD> ']","[5, 5, 5, 3, 5, 5, 5, 1, 5, 1, 5, 5, 1, 5]"
"['a', 'great|ADJ', 'feature|NOUN', 'is|VERB', 'the', 'spotlight|NOUN', 'search|NOUN', ' <COLON> ', 'one', 'can|VERB', 'search|VERB', 'for', 'documents|NOUN', 'by', 'simply', 'typing|VERB', 'a', 'keyword|NOUN', ' <COMMA> ', 'rather', 'than', 'parsing|VERB', 'tens|NOUN', 'of', 'file|NOUN', 'folders|NOUN', 'for', 'a', 'document|NOUN', ' <PERIOD> ']","[5, 3, 5, 5, 5, 1, 2, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
"['my|ADJ', 'wireless|ADJ', 'system|NOUN', 'would|VERB', 'not', 'recognize|VERB', 'windows|NOUN', '7', 'and', 'i', 'could|VERB', ""n't"", 'get|VERB', 'online|ADJ', 'to', 'find|VERB', 'out', 'why', ' <PERIOD> ']","[5, 1, 2, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
"['i', 'am|VERB', 'enjoying|VERB', 'it', 'and', 'the', 'quality|NOUN', 'it', 'provides|VERB', 'is|VERB', 'great|ADJ', ' <EXCLAMATION_MARK> ']","[5, 5, 3, 5, 5, 5, 1, 5, 5, 5, 3, 5]"
"['it', 'is|VERB', 'the', 'worst|ADJ', 'laptop|NOUN', 'ever']","[5, 5, 5, 3, 5, 5]"
"['suffice|VERB', 'it', 'to', 'say|VERB', ' <COMMA> ', 'my|ADJ', 'macbook', 'pro', 'keeps|VERB', 'me', 'going|VERB', 'with', 'its|ADJ', 'long|ADJ', 'battery|NOUN', 'life|NOUN', 'and', 'blazing|VERB', 'speed|NOUN', ' <PERIOD> ']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 3, 1, 2, 5, 3, 1, 5]"
"['i', ""'m|VERB"", 'not', 'going|VERB', 'to', 'lie|VERB', ' <COMMA> ', 'i', ""'ve|VERB"", 'never', 'really', 'liked|VERB', 'the', 'acer|NOUN', 'brand|NOUN', 'in', 'general|NOUN', ' <PERIOD> ']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
"['the', 'os|NOUN', 'is|VERB', 'also', 'very', 'user|NOUN', 'friendly|ADJ', ' <COMMA> ', 'even', 'for', 'those', 'that|ADJ', 'switch|VERB', 'from', 'a', 'pc|NOUN', ' <COMMA> ', 'with', 'a', 'little|ADJ', 'practice|NOUN', 'you', 'can|VERB', 'take|VERB', 'full|ADJ', 'advantage|NOUN', 'of', 'this', 'os|NOUN', ' <EXCLAMATION_MARK> ']","[5, 5, 5, 5, 5, 3, 4, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
"['itunes|NOUN', 'is|VERB', 'a', 'handy|ADJ', 'music|NOUN', ' <HYPHEN> ', 'management|NOUN', 'program|NOUN', ' <COMMA> ', 'and', 'it', 'is|VERB', 'essential|ADJ', 'for', 'anyone|NOUN', 'with', 'an', 'ipod|NOUN', ' <PERIOD> ']","[5, 5, 5, 3, 5, 5, 5, 5, 5, 5, 5, 5, 3, 5, 5, 5, 5, 5, 5]"
"['-i', 'give|VERB', 'up', 'on', 'my|ADJ', 'data|NOUN', ' <COMMA> ', 'i', 'just', 'want|VERB', 'a', 'computer|NOUN', 'reasonably', 'fast', '...']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 3, 5]"
"['would|VERB', 'buy|VERB', '100', 'more|ADJ', 'of', 'these', 'if', 'i', 'could|VERB', ' <PERIOD> ']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
"['  ', 'while', 'it', 'was|VERB', 'barely', 'a', 'bargin|NOUN', 'in', 'the', 'begining|NOUN', ' <COMMA> ', 'i', 'would|VERB', 'never', 'purchase|VERB', 'another', 'dell|NOUN', 'and', 'would|VERB', 'not', 'recomend|VERB', 'the', 'dell|ADJ', 'brand|NOUN', 'to', 'others|NOUN', ' <PERIOD> ']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 3, 5, 5, 5, 5, 5, 5]"
"['it', 'was|VERB', 'shooting|VERB', 'sparks|NOUN', ' <EXCLAMATION_MARK> ']","[5, 5, 5, 5, 5]"
"['great|ADJ', 'product|NOUN', ' <PERIOD> ']","[3, 5, 5]"
"['mac|NOUN', 'is|VERB', 'not', 'made|VERB', 'for', 'gaming|NOUN', ' <PERIOD> ']","[5, 5, 5, 5, 5, 1, 5]"
"['well', 'i', 'spilled|VERB', 'something|NOUN', 'on', 'it', 'and', 'they', 'replaced|VERB', 'it', 'with', 'this', 'model|NOUN', ' <COMMA> ', 'which|ADJ', 'gets|VERB', 'hot|ADJ', 'and', 'the', 'battery|NOUN', 'does|VERB', ""n't"", 'make|VERB', 'it', 'through', '1', 'dvd|NOUN', ' <PERIOD> ']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 3, 5, 5, 1, 5, 5, 5, 5, 5, 5, 5, 5]"
"['i', ""'ve|VERB"", 'had|VERB', 'to', 'call|VERB', 'apple|NOUN', 'support|NOUN', 'to', 'set|VERB', 'up', 'my|ADJ', 'new|ADJ', 'printer|NOUN', 'and', 'have|VERB', 'had|VERB', 'wonderful|ADJ', 'experiences|NOUN', 'with', 'helpful|ADJ', ' <COMMA> ', 'english|ADJ', 'speaking|NOUN', ' <LEFT PARENTHESIS> ', 'from', 'vancouver|NOUN', ' <RIGHT PARENTHESIS> ', 'techs|NOUN', 'that|ADJ', 'walked|VERB', 'me', 'through', 'the', 'processes|NOUN', 'to', 'help|VERB', 'me', ' <PERIOD> ']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 3, 5, 5, 3, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
"['but', 'sony|NOUN', 'said|VERB', 'we', 'could|VERB', 'send|VERB', 'it', 'back', 'and', 'be|VERB', 'charged|VERB', 'for', 'adding|VERB', 'the', 'bluetooth|NOUN', 'an', 'additional|ADJ', 'seventy', 'something|NOUN', 'dollars|NOUN', ' <PERIOD> ']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 1, 2, 2, 5, 5, 5, 5, 5, 5]"
"['  ', 'by', 'this', 'time|NOUN', 'i', 'was|VERB', 'regretting|VERB', 'ever', 'seeing|VERB', 'this', 'machine|NOUN', 'on', 'the', 'shelf|NOUN', ' <EXCLAMATION_MARK> ']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
"['toshiba|NOUN', 'is|VERB', 'a', 'great|ADJ', 'brand|NOUN', ' <COMMA> ', 'even', 'though', 'i', 'have|VERB', ""n't"", 'had|VERB', 'it', 'for', 'a', 'long|ADJ', 'time|NOUN', ' <COMMA> ', 'i', 'am|VERB', 'very', 'happy|ADJ', 'with', 'it', ' <EXCLAMATION_MARK> ']","[5, 5, 5, 3, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 3, 5, 5, 5]"
"['i', 'need|VERB', 'graphic|ADJ', 'power|NOUN', 'to', 'run|VERB', 'my|ADJ', 'adobe|NOUN', 'creative|ADJ', 'apps|NOUN', 'efficiently', ' <PERIOD> ']","[5, 5, 1, 2, 5, 5, 5, 5, 5, 5, 3, 5]"
"['the', 'programs|NOUN', 'are|VERB', 'esay|VERB', 'to', 'use|NOUN', 'and', 'are|VERB', 'quick|ADJ', 'to', 'process|VERB', 'this', 'computer|NOUN', 'works|VERB', 'like', 'a', 'charm|NOUN', ' <PERIOD> ']","[5, 1, 5, 5, 5, 1, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
"['the', 'materials|NOUN', 'that|ADJ', 'came|VERB', 'with', 'the', 'computer|NOUN', 'did|VERB', 'not', 'include|VERB', 'the', 'right|ADJ', '#|NOUN', 'anywhere', ' <PERIOD> ']","[5, 1, 5, 5, 5, 5, 5, 5, 5, 5, 5, 3, 5, 5, 5]"
"['so', 'when', 'you', 'do|VERB', 'call|VERB', 'to', 'complain|VERB', 'about', 'the', 'hunk|NOUN', 'of', 'metal|NOUN', 'you', 'get|VERB', 'the', 'joy|NOUN', 'of', 'speaking|VERB', 'with', 'a', 'bunch|NOUN', 'of', 'people|NOUN', 'you', 'ca|VERB', 'nt', 'understand|VERB', ' <PERIOD> ']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
"['that', 'day|NOUN', ' <EXCLAMATION_MARK> ']","[5, 5, 5]"
"[' <QUOTATION_MARK> ', 'for', 'one', ' <COMMA> ', 'i', 'noticed|VERB', 'that', 'from', 'turning|VERB', 'on', 'my|ADJ', 'mac|NOUN', 'to', 'logging|VERB', 'on', 'only', 'took|VERB', 'about', '25', 'seconds|NOUN', ' <PERIOD> ']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
