Sentence,Sequence
"['i', 'bought', 'a', 'logitech', 'desktop', 'set', 'in', 'anticipation', 'for', 'using', 'with', 'the', 'mbp', ' <COMMA> ', 'but', 'i', 'use', 'the', 'touchpad', '90', '%', 'of', 'the', 'time', ' <PERIOD> ']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 1, 5, 5, 5, 5, 5, 5]"
"['when', 'calling', 'dell', 'for', 'help', ' <COMMA> ', 'reurn', ' <COMMA> ', 'or', 'a', 'new', 'computer', 'they', 'were', 'not', 'useful', 'and', 'left', 'it', 'up', 'to', 'myself', 'to', 'figure', 'out', 'what', 'to', 'do', 'with', 'it', ' <PERIOD> ']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 3, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
"['two', 'of', 'the', 'times', 'was', 'in', 'one', 'month', ' <PERIOD> ']","[5, 5, 5, 5, 5, 5, 5, 5, 5]"
"['so', 'needless', 'to', 'day', ' <COMMA> ', 'i', ""'m"", 'not', 'happy', ' <PERIOD> ']","[5, 5, 5, 5, 5, 5, 5, 5, 3, 5]"
"['my', 'niece', 'and', 'nephew', 'have', 'played', 'a', 'few', 'web', 'games', 'and', 'it', 'runs', 'anything', 'that', 'does', ""n't"", 'require', 'a', 'dedicated', 'video', 'card', ' <PERIOD> ']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 3, 1, 2, 5]"
"['although', 'i', 'was', 'promised', 'about', '10', 'hours', ' <COMMA> ', 'i', 'found', 'myself', 'to', 'a', 'limited', '7', 'hours', ' <LEFT PARENTHESIS> ', 'which', 'is', 'still', 'amazing', ' <RIGHT PARENTHESIS> ', ' <PERIOD> ']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 3, 5, 5]"
"['it', 'had', 'the', 'full', 'sized', 'touch', 'pad', 'with', '2', 'buttons', 'instead', 'of', 'just', 'one', ' <PERIOD> ']","[5, 5, 5, 3, 4, 1, 2, 5, 5, 5, 5, 5, 5, 5, 5]"
"['it', 'was', 'also', 'cheaper', 'than', 'the', 'pro', 'which', 'made', 'it', 'even', 'more', 'appealing', 'to', 'me', ' <PERIOD> ']","[5, 5, 5, 3, 5, 5, 5, 5, 5, 5, 5, 5, 3, 5, 5, 5]"
"['typically', ' <COMMA> ', 'when', 'i', 'purchase', 'a', 'new', 'laptop', 'i', 'always', 'end', 'up', 'using', 'an', 'external', 'mouse', 'for', 'convenience', ' <PERIOD> ']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 1, 2, 5, 3, 5]"
"['consumer', 'report', 'recommended', 'toshiba', ' <PERIOD> ']","[5, 5, 3, 5, 5]"
"['needless', 'to', 'say', 'i', 'told', 'them', 'no', 'and', 'have', 'a', 'nice', 'day', 'and', 'hung', 'up', ' <EXCLAMATION_MARK> ']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
"['it', 'was', 'super', 'easy', 'to', 'set', 'up', 'and', 'is', 'really', 'easy', 'to', 'get', 'used', 'to', ' <PERIOD> ']","[5, 5, 5, 3, 5, 1, 2, 5, 5, 5, 3, 5, 5, 5, 5, 5]"
"['the', 'only', 'thing', 'that', 'can', 'be', 'updated', 'is', 'the', 'video', ' <COMMA> ', 'other', 'than', 'that', 'you', ""'re"", 'all', 'set', ' <PERIOD> ']","[5, 5, 5, 5, 5, 5, 3, 5, 5, 1, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
"['it', 'was', ""n't"", 'worth', 'it', ' <PERIOD> ']","[5, 5, 5, 3, 5, 5]"
"['its', 'a', 'good', 'laptop', 'for', 'its', 'value', ' <PERIOD> ']","[5, 5, 3, 5, 5, 5, 1, 5]"
"['and', 'i', 'babyed', 'the', 'heck', 'out', 'of', 'it', 'just', 'one', 'day', 'when', 'i', 'opened', 'it', 'turned', 'it', 'on', 'went', 'to', 'click', 'and', 'it', 'was', 'broke', ' <PERIOD> ']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
"['probbly', 'the', 'worst', 'decision', 'we', 'ever', 'made', ' <EXCLAMATION_MARK> ']","[5, 5, 3, 5, 5, 5, 5, 5]"
"['then', 'the', 'hard', 'drive', 'failed', ' <SEMICOLON> ']","[5, 5, 1, 2, 3, 5]"
"['  ', 'this', 'computer', 'literally', 'takes', 'about', 'five', 'minutes', 'to', 'start', 'up', 'and', 'to', 'be', 'able', 'to', 'use', 'without', 'it', 'crawling', 'and', 'i', 'do', 'mean', 'crawling', ' <PERIOD> ']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
"['i', 'had', 'less', 'problems', ' <PERIOD> ']","[5, 5, 5, 5, 5]"
"['it', 'will', 'be', 'returned', 'in', 'the', 'state', 'to', 'which', 'it', 'was', 'shipped', 'michigan', ' <PERIOD> ']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
"['plain', 'and', 'simple', ' <COMMA> ', 'it(laptop', ' <RIGHT PARENTHESIS> ', 'runs', 'great', 'and', 'loads', 'fast', ' <PERIOD> ']","[3, 5, 3, 5, 5, 5, 1, 3, 5, 1, 3, 5]"
"['this', 'machine', 'rocks', ' <EXCLAMATION_MARK> ']","[5, 5, 5, 5]"
"['of', 'course', 'my', 'warranty', 'runs', 'out', 'next', 'month', ' <PERIOD> ']","[5, 5, 5, 1, 3, 4, 5, 5, 5]"
"['my', 'next', 'laptop', 'will', 'also', 'be', 'a', 'mac', ' <EXCLAMATION_MARK> ']","[5, 5, 5, 5, 5, 5, 5, 5, 5]"
"['but', 'not', 'in', 'this', 'case', ' <PERIOD> ']","[5, 5, 5, 5, 5, 5]"
"['taking', 'notes', ' <COMMA> ', 'research', ' <COMMA> ', 'an', 'online', 'class', 'and', 'such', 'and', 'did', ""n't"", 'want', 'to', 'spend', 'too', 'much', 'on', 'my', 'first', 'machine', ' <PERIOD> ']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
"['the', 'capabilities', 'using', 'that', 'program', 'alone', 'made', 'me', 'want', 'a', 'mac', ' <PERIOD> ']","[5, 5, 5, 5, 1, 5, 5, 5, 5, 5, 5, 5]"
"['when', 'i', 'got', 'this', 'laptop', 'in', '2007', 'to', 'help', 'me', 'with', 'school', ' <COMMA> ', 'i', 'had', 'a', 'hard', 'time', 'from', 'beginning', ' <PERIOD> ']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
"['i', 'do', 'not', 'know', 'for', 'sure', ' <PERIOD> ']","[5, 5, 5, 5, 5, 5, 5]"
"['no', 'machine', 'has', 'come', 'remotely', 'close', 'to', 'causing', 'as', 'many', 'problems', ' <PERIOD> ']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
"['every', 'single', 'one', 'we', ""'ve"", 'gotten', 'we', ""'ve"", 'had', 'problems', 'with', ' <PERIOD> ']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
"['it', 'is', 'the', 'worst', 'computer', 'dell', 'ever', 'made', ' <PERIOD> ']","[5, 5, 5, 3, 5, 5, 5, 5, 5]"
"[' <LEFT PARENTHESIS> ', 'if', 'you', 'ever', 'see', 'the', 'spinning', 'beachball', 'come', 'up', 'when', 'you', 'think', 'it', 'should', ""n't"", ' <COMMA> ', 'check', 'the', ' <QUOTATION_MARK> ', 'activity', 'monitor', ' <QUOTATION_MARK> ', 'app', 'to', 'see', 'if', 'the', 'disk', 'throughput', 'has', 'temporarily', 'dropped', 'to', 'zero', ' <PERIOD> ']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 1, 2, 5, 5, 5, 5, 5, 5]"
"['i', 'have', 'found', 'also', ' <COMMA> ', 'it', 'is', 'very', 'easy', 'to', 'be', 'able', 'to', 'access', 'wireless', 'internet', 'access', ' <SEMICOLON> ']","[5, 5, 5, 5, 5, 5, 5, 5, 3, 5, 5, 5, 5, 5, 1, 2, 2, 5]"
"['about', '1/2', 'of', 'the', 'sites', 'i', 'need', 'to', 'visit', 'because', 'of', 'my', 'work', 'contain', 'some', 'type', 'of', 'flash', ' <PERIOD> ']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
"['this', 'is', 'a', 'great', 'value', 'for', 'the', 'money', ' <PERIOD> ']","[5, 5, 5, 3, 1, 5, 5, 5, 5]"
"['it', 'was', 'a', 'great', 'laptop', ' <COMMA> ', 'ran', 'great', 'and', 'was', 'really', 'fast', ' <PERIOD> ']","[5, 5, 5, 3, 5, 5, 1, 3, 5, 5, 5, 3, 5]"
"['the', 'battery', 'has', 'never', 'worked', 'well', ' <PERIOD> ']","[5, 1, 5, 5, 5, 3, 5]"
"['return', 'it', ' <PERIOD> ']","[5, 5, 5]"
"['i', 'can', 'guarantee', 'this', 'will', 'be', 'the', 'last', 'dell', 'i', 'will', 'ever', 'purchase', ' <EXCLAMATION_MARK> ']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
"['  ', 'they', 'said', 'it', 'was', 'a', 'computer', 'error', 'on', 'this', 'type', 'of', 'computer', ' <PERIOD> ']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
"['i', 'will', 'never', 'buy', 'another', 'computer', 'from', 'dell', 'ever', 'again', 'do', 'to', 'how', 'awful', 'it', 'worked', 'and', 'how', 'i', 'was', 'treated', 'by', 'the', 'company', ' <PERIOD> ']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 3, 5, 5, 5, 5, 5, 5, 5, 5, 5, 1, 5]"
"['my', 'review', 'mainly', 'talks', 'about', 'the', 'difference', 'i', 'have', 'felt', 'between', 'an', 'early', '2011', 'and', 'late', '2011', 'mac', 'book', 'pro', ' <PERIOD> ']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
"['  ', 'that', 'was', 'a', 'big', 'mistake', ' <PERIOD> ']","[5, 5, 5, 5, 5, 5, 5]"
"['the', 'only', 'problem', 'is', 'a', 'lack', 'of', 'screen', 'resolutions', ' <EXCLAMATION_MARK> ']","[5, 5, 3, 5, 5, 3, 5, 1, 2, 5]"
"['small', 'enough', 'to', 'use', 'on', 'a', 'long', 'flight', ' <COMMA> ', 'light', 'enough', 'to', 'carry', 'through', 'airports', 'and', 'powerful', 'enough', 'to', 'replace', 'my', 'desktop', 'while', 'on', 'long', 'business', 'trips', ' <PERIOD> ']","[3, 5, 5, 5, 5, 5, 5, 5, 5, 3, 5, 5, 1, 5, 5, 5, 3, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
"['typing', 'on', 'the', 'keyboard', 'becomes', 'uncomfortable', 'after', 'extended', 'use', 'due', 'to', 'the', 'sharp', 'edges', 'that', 'your', 'wrists', 'rest', 'on', ' <PERIOD> ']","[5, 5, 5, 1, 5, 3, 5, 5, 5, 5, 5, 5, 3, 1, 5, 5, 5, 5, 5, 5]"
"['if', 'you', 'are', 'looking', 'for', 'a', 'netbook', 'pc', 'do', 'not', 'buy', 'from', 'asus', ' <EXCLAMATION_MARK> ', ' <EXCLAMATION_MARK> ', ' <EXCLAMATION_MARK> ']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
"['it', 'has', 'many', 'great', 'programs', ' <COMMA> ', 'such', 'as', 'ilife', ' <COMMA> ', 'iphotos', 'and', 'others', ' <PERIOD> ']","[5, 5, 5, 3, 1, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
"['other', 'thoughts', ' <COLON> ', 'received', 'replacement', '16', 'days', 'later', ' <PERIOD> ']","[5, 5, 5, 5, 5, 5, 5, 5, 5]"
"['if', 'the', 'number', 'of', 'patrons', 'in', 'the', 'apple', 'store', 'are', 'any', 'indication', ' <COMMA> ', 'hp', 'and', 'other', 'pc', 'manufacturers', 'need', 'to', 'take', 'note', ' <PERIOD> ']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
"['the', 'processor', 'went', 'on', 'me', ' <COMMA> ', 'the', 'fan', 'went', 'and', 'the', 'motherboard', 'went', ' <PERIOD> ']","[5, 1, 5, 5, 5, 5, 5, 1, 5, 5, 5, 1, 5, 5]"
"['i', 'bought', 'my', 'first', 'macbook', 'after', 'seeing', 'the', 'product', 'demonstrated', ' <PERIOD> ']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
"['it', 'is', 'very', 'well', 'built', ' <PERIOD> ']","[5, 5, 5, 3, 1, 5]"
"['might', 'not', 'make', 'the', 'avid', 'gamer', 'happy', 'but', 'i', 'do', ""n't"", 'really', 'think', 'that', 'is', 'what', 'this', 'computer', 'is', 'designed', 'for', ' <PERIOD> ']","[5, 5, 5, 5, 5, 5, 3, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
"['i', 'highly', 'recommend', 'this', 'laptop', 'to', 'anybody', 'that', 'wants', 'great', 'performance', 'from', 'a', 'laptop', 'and', 'would', 'like', 'to', 'relax', 'and', 'not', 'become', 'enraged', 'cursing', 'the', 'gods', 'about', 'to', 'throw', 'your', 'laptop', 'out', 'the', 'door', ' <PERIOD> ']","[5, 5, 3, 5, 5, 5, 5, 5, 5, 3, 1, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
"['the', 'screen', 'resolution', 'was', 'exactly', 'what', 'i', 'was', 'looking', 'for', ' <PERIOD> ']","[5, 1, 2, 5, 3, 5, 5, 5, 5, 5, 5]"
"['even', 'though', 'it', 'is', 'running', 'snow', 'leopard', ' <COMMA> ', '2.4', 'ghz', 'c2d', 'is', 'a', 'bit', 'of', 'an', 'antiquated', 'cpu', 'and', 'thus', 'the', 'occasional', 'spinning', 'wheel', 'would', 'appear', 'when', 'running', 'office', 'mac', 'applications', 'such', 'as', 'word', 'or', 'excel', ' <PERIOD> ']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 3, 5, 5, 5, 5, 3, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
"['seriously', 'why', 'have', ""n't"", 'they', 'just', 'replaced', 'it', 'by', 'now', ' <PERIOD> ']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
"['there', 'is', 'no', 'number', 'pad', 'to', 'the', 'right', 'of', 'the', 'keyboard', 'which', 'is', 'a', 'bummer', ' <PERIOD> ']","[5, 5, 3, 5, 1, 5, 5, 5, 5, 5, 1, 5, 5, 5, 3, 5]"
"['after', '20', '-', '30', 'min', 'the', 'screen', 'of', 'the', 'notebook', 'switched', 'off', ' <PERIOD> ']","[5, 5, 5, 5, 5, 5, 1, 5, 5, 5, 5, 5, 5]"
"['if', 'upgrade', 'is', 'possible', 'to', 'the', 'full', 'windows', '7', ' <COMMA> ', 'then', 'i', 'will', 'truly', 'be', 'a', 'very', 'happy', 'geek', ' <PERIOD> ']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 3, 5, 5]"
"['i', 'have', 'used', 'both', 'pcs', 'and', 'macs', 'and', 'i', 'have', 'to', 'say', 'that', 'i', 'really', 'really', 'love', 'my', 'mac', 'book', 'pro', ' <PERIOD> ']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 3, 5, 5, 5, 5, 5]"
"['i', 'was', 'originally', 'concerned', 'that', 'i', 'could', ""n't"", 'view', 'work', 'i', 'had', 'done', 'in', 'college', 'on', 'my', 'mac', 'because', 'of', 'the', 'pc', 'formatting', ' <COMMA> ', 'but', 'i', 'was', 'even', 'more', 'thrilled', 'to', 'learn', 'of', 'programs', 'like', 'ilife', 'and', 'iwork', 'that', 'allow', 'you', 'to', 'convert', 'your', 'pc', 'documents', 'into', 'readable', 'files', 'on', 'macs', ' <PERIOD> ']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 3, 5, 5, 5, 1, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
"['it', 'is', 'a', 'big', 'big', ' <COMMA> ', 'but', 'since', 'it', 'has', 'a', '18.4', ' <QUOTATION_MARK> ', 'screen', 'what', 'would', 'you', 'expect', ' <EXCLAMATION_MARK> ']","[5, 5, 5, 3, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
"['i', 'have', 'never', 'had', 'an', 'experience', 'like', 'this', ' <PERIOD> ']","[5, 5, 5, 5, 5, 5, 5, 5, 5]"
"['we', 'have', ""n't"", 'had', 'any', 'problems', 'with', 'it', 'at', 'all', ' <PERIOD> ']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
"['returned', 'it', 'to', 'walmart', ' <PERIOD> ']","[5, 5, 5, 5, 5]"
"['10', 'hours', 'of', 'battery', 'life', 'is', 'really', 'something', 'else', '....']","[5, 5, 5, 1, 2, 5, 5, 5, 5, 5]"
"['i', 'love', 'everything', 'about', 'it', ' <PERIOD> ']","[5, 3, 5, 5, 5, 5]"
"['it', ""'s"", 'slow', 'and', 'one', 'day', 'i', 'hope', 'to', 'have', 'the', 'money', 'to', 'get', 'rid', 'of', 'it', 'and', 'buy', 'something', 'else', ' <PERIOD> ']","[5, 5, 3, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
"['it', 'meets', 'all', 'my', 'needs', 'for', 'work', 'and', 'pleasure', 'while', 'traveling', ' <PERIOD> ']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
"['runs', 'fast', 'and', 'the', 'regular', 'layout', 'keyboard', 'is', 'so', 'much', 'better', ' <PERIOD> ']","[5, 3, 5, 5, 1, 2, 2, 5, 5, 5, 3, 5]"
"['all', 'was', 'well', ' <PERIOD> ']","[5, 5, 3, 5]"
"['all', 'the', 'programs', 'are', 'easy', 'and', 'straight', 'forward', 'on', 'my', 'macbook', 'pro', ' <COMMA> ', 'it', 'is', 'clean', 'and', 'organized', ' <COMMA> ', 'which', 'i', 'always', 'strive', 'to', 'be', 'myself', ' <PERIOD> ']","[5, 5, 1, 5, 3, 5, 3, 4, 5, 5, 5, 5, 5, 5, 5, 3, 5, 3, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
"['he', 'said', 'quite', 'a', 'number', 'of', 'people', 'had', 'encountered', 'this', 'problem', 'and', 'said', 'it', 'is', 'a', 'common', 'issue', ' <PERIOD> ']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 3, 5, 5, 5, 5, 5, 5, 3, 5]"
"['not', 'worth', 'it', 'one', 'bit', ' <PERIOD> ']","[5, 3, 5, 5, 5, 5]"
"['i', 'just', 'ca', ""n't"", 'fathom', 'that', 'the', 'celebrated', 'dell', 'would', 'last', 'a', 'week', 'in', 'environment', 'of', 'free', 'competition', 'with', 'normal', 'products', ' <HYPHEN> ', 'it', 'only', 'survives', 'b', '/', 'c', 'its', 'substandard', 'laptops', 'are', 'forced', 'onto', 'captive', 'students', 'and', 'employees', 'through', 'question', ' <HYPHEN> ', 'raising', 'programs', ' <PERIOD> ']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
"['much', 'of', 'which', 'hp', 'ended', 'up', 'paying', 'for', ' <PERIOD> ']","[5, 5, 5, 5, 5, 5, 5, 5, 5]"
"['i', 'reinstalled', 'windows', 'through', 'the', 'recovery', 'discs', 'and', 'everything', 'seemed', 'good', 'again', ' <PERIOD> ']","[5, 5, 1, 5, 5, 1, 2, 5, 5, 5, 3, 5, 5]"
"['windows', '7', 'starter', 'is', 'terrific', ' <LEFT PARENTHESIS> ', 'no', 'you', 'ca', ""n't"", 'change', 'the', 'background', ' <RIGHT PARENTHESIS> ', 'but', 'i', 'do', ""n't"", 'need', 'to', ' <COMMA> ', 'i', 'use', 'it', 'just', 'for', 'school', 'work', ' <PERIOD> ']","[5, 5, 5, 5, 3, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
"['support', 'has', 'been', 'lackluster', 'and', 'now', 'i', 'just', 'want', 'a', 'refund', ' <PERIOD> ']","[5, 5, 5, 3, 5, 5, 5, 5, 5, 5, 5, 5]"
"['first', 'of', 'all', ' <COMMA> ', 'they', 'had', 'no', 'record', 'of', 'me', 'having', 'the', '3', 'year', 'warranty', 'i', ""'d"", 'paid', 'almost', '$', '400', 'for', ' <COMMA> ', 'and', 'i', 'had', 'to', 'call', 'in', ' <COMMA> ', 'spend', 'hours', 'on', 'their', 'online', 'chat', 'service', ' <COMMA> ', 'and', 'fax', 'in', 'multiple', 'documents', ' <PERIOD> ']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 1, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 1, 2, 2, 5, 5, 5, 5, 5, 5, 5]"
"['i', 'hate', 'to', 'say', 'this', ' <COMMA> ', 'but', 'if', 'i', 'could', 'take', 'this', 'back', 'to', 'the', 'shop', 'and', 'get', 'my', 'money', 'back', ' <COMMA> ', 'then', 'i', 'would', ' <PERIOD> ']","[5, 3, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
"['it', 'makes', 'doing', 'schoolwork', 'at', 'night', 'so', 'much', 'easier', ' <PERIOD> ']","[5, 5, 5, 5, 5, 5, 5, 5, 3, 5]"
"['being', 'only', '2', 'months', 'old', ' <COMMA> ', 'i', 'am', 'not', 'a', 'happy', 'camper', ' <EXCLAMATION_MARK> ']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
"[' <QUOTATION_MARK> ', '>', ' ', 'iphoto', 'is', 'probably', 'the', 'best', 'program', 'i', 'have', 'ever', 'worked', 'with', ' <COLON> ', 'easy', 'and', 'convenient', ' <PERIOD> ']","[5, 5, 5, 5, 5, 5, 5, 3, 5, 5, 5, 5, 5, 5, 5, 3, 5, 3, 5]"
"['i', 'love', 'to', 'write', 'and', 'play', 'with', 'graphics', 'and', 'html', 'programming', 'and', 'my', 'new', 'toshiba', 'works', 'great', 'on', 'both', ' <EXCLAMATION_MARK> ']","[5, 3, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 1, 3, 5, 5, 5]"
"['this', 'computer', 'may', 'be', 'small', 'but', 'it', 'is', 'one', 'heck', 'of', 'a', 'power', 'horse', ' <PERIOD> ']","[5, 5, 5, 5, 3, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
"['they', 'would', 'repair', 'one', 'thing', ' <COMMA> ', 'send', 'it', 'back', 'and', 'it', 'would', 'still', 'have', 'the', 'same', 'problem', ' <PERIOD> ']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
"['such', 'as', 'pages', ' <COMMA> ', 'numbers', ' <COMMA> ', 'and', 'so', 'on', ' <PERIOD> ']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
"['my', 'laptop', 'now', 'has', 'no', 'battery', ' <PERIOD> ']","[5, 5, 5, 5, 3, 1, 5]"
"['beta', 'had', 'better', 'quality', ' <COMMA> ', 'but', 'vhs', 'became', 'the', 'industry', 'standard', ' <PERIOD> ']","[5, 5, 3, 1, 5, 5, 5, 5, 5, 5, 5, 5]"
"['it', 'made', 'the', 'computer', 'much', 'easier', 'to', 'use', 'and', 'navigate', ' <PERIOD> ']","[5, 5, 5, 5, 5, 3, 5, 1, 5, 1, 5]"
"[' <COLON> ', '-)if', 'you', 'buy', 'this', ' <HYPHEN> ', 'do', ""n't"", 'go', 'into', 'it', 'expecting', '7', 'hrs', 'of', 'battery', 'life', ' <COMMA> ', 'and', 'you', ""'ll"", 'be', 'perfectly', 'satisfied', ' <PERIOD> ']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 1, 2, 5, 5, 5, 5, 5, 5, 3, 5]"
"['needs', 'longer', 'lasting', 'battery', ' <COMMA> ', 'more', 'than', '1', 'to', '2', 'hrs', ' <PERIOD> ']","[5, 3, 5, 1, 5, 5, 5, 5, 5, 5, 5, 5]"
"['in', 'may', 'i', 'started', 'having', 'problems', 'with', 'the', 'usb', 'ports', 'not', 'working', ' <PERIOD> ']","[5, 5, 5, 5, 5, 3, 5, 5, 5, 5, 5, 5, 5]"
"['10', 'plus', 'hours', 'of', 'battery', '...']","[5, 5, 5, 5, 1, 5]"
"['if', 'only', 'bill', 'gates', 'would', 'read', 'some', 'of', 'what', 'is', 'said', 'here', 'ms', 'would', 'do', 'a', 'better', 'job', ' <PERIOD> ']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 3, 5, 5]"
"['the', 'design', 'is', 'awesome', ' <COMMA> ', 'quality', 'is', 'unprecedented', ' <PERIOD> ']","[5, 1, 5, 3, 5, 1, 5, 3, 5]"
"['i', ""'m"", 'going', 'to', 'try', 'and', 'keep', 'my', 'old', 'g4', 'on', 'the', 'road', 'for', 'as', 'long', 'as', 'possible', ' <PERIOD> ']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
"['the', 'mac', 'version', 'of', 'microsoft', 'office', 'is', 'cheaper', 'than', 'buying', 'the', 'actual', 'and', 'works', 'just', 'as', 'well', ' <PERIOD> ']","[5, 5, 5, 5, 5, 5, 5, 3, 5, 5, 5, 5, 5, 5, 5, 5, 3, 5]"
"['the', 'mac', 'takes', 'about', 'the', 'same', 'amount', 'of', 'starting', ' <HYPHEN> ', 'up', 'time', 'as', 'the', 'average', 'pc', ' <COMMA> ', 'but', 'keeps', 'itself', 'cleaned', 'up', 'and', 'ready', 'to', 'use', ' <PERIOD> ']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
"['its', 'hard', 'to', 'encounter', 'a', 'problem', 'on', 'a', 'mac', 'that', 'would', 'require', 'such', 'abrupt', 'action', ' <PERIOD> ']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
