Sentence,Sequence
"['If', 'its', 'just', 'a', 'quick', 'martini', 'at', 'the', 'bar', 'which', 'I', 'recommend', 'Jefferys', 'or', 'a', 'mind', 'blowing', 'Roast', 'Chicken', 'go', 'to', 'Village']","[5, 5, 5, 5, 5, 1, 5, 5, 1, 5, 5, 3, 5, 5, 5, 5, 5, 1, 2, 5, 5, 5]"
"['No', 'thanks']","[5, 5]"
"['There', 'was', 'a', 'long', 'wait', 'for', 'a', 'table', 'outside', 'but', 'it', 'was', 'a', 'little', 'too', 'hot', 'in', 'the', 'sun', 'anyway', 'so', 'our', 'insde', 'table', 'was', 'very', 'nice']","[5, 5, 5, 3, 5, 5, 5, 1, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 1, 2, 5, 5, 3]"
"['I', 'would', 'definently', 'recommend', 'this', 'restaurant']","[5, 5, 5, 3, 5, 5]"
"['The', 'prices', 'are', 'wonderfully', 'low']","[5, 1, 5, 3, 4]"
"['If', 'you', 'like', 'spicy', 'food', 'get', 'the', 'chicken', 'vindaloo']","[5, 5, 5, 5, 5, 5, 5, 1, 2]"
"['I', 'lOVE', 'THIS', 'PLACE']","[5, 5, 5, 5]"
"['I', 'have', 'never', 'been', 'disappointed', 'but', 'their', 'true', 'strength', 'lays', 'in', 'their', 'amazingly', 'delicious', 'and', 'cheap', 'lunch', 'specials']","[5, 5, 5, 5, 3, 5, 5, 5, 5, 5, 5, 5, 3, 4, 5, 3, 1, 2]"
"['So', 'much', 'more', 'than', 'the', 'usual', 'bar', 'food', 'go', 'there', 'to', 'enjoy', 'the', 'menu', 'while', 'sampling', 'one', 'of', 'their', 'handcrafted', 'beers']","[5, 5, 5, 5, 5, 5, 1, 2, 5, 5, 5, 3, 5, 1, 5, 5, 5, 5, 5, 5, 5]"
"['A', 'big', 'disappointment', 'all', 'around']","[5, 5, 3, 5, 5]"
"['And', 'its', 'absolutely', 'DELICIOUS']","[5, 5, 5, 5]"
"['No', 'free', 'drink']","[5, 3, 1]"
"['I', 'would', 'say', 'that', 'all', 'was', 'fine', 'and', 'tasty', 'but', 'the', 'heaviness', 'on', 'my', 'stomach', 'someting', 'that', 'i', 'cant', 'not', 'mention', 'or', 'undermine']","[5, 5, 5, 5, 5, 5, 3, 5, 3, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
"['This', 'is', 'my', 'first', 'time', 'writing', 'a', 'review', 'for', 'a', 'restaurant', 'because', 'the', 'food', 'and', 'service', 'was', 'excellent']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 1, 5, 1, 5, 3]"
"['Definitely', 'Highly', 'NOT', 'recommended']","[5, 5, 5, 3]"
"['While', 'they', 'keep', 'the', 'capex', 'to', 'a', 'minimum', 'they', 'do', 'put', 'some', 'cash', 'into', 'the', 'bagels', 'because', 'they', 'among', 'the', 'best', 'in', 'the', 'city']","[5, 5, 5, 5, 1, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 1, 5, 5, 5, 5, 3, 5, 5, 5]"
"['I', 'had', 'a', 'huge', 'group', 'for', 'my', 'birthday', 'and', 'we', 'were', 'well', 'taken', 'care', 'of']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 3, 5, 5, 5]"
"['The', 'two', 'star', 'chefs', 'left', 'quite', 'some', 'time', 'ago', 'to', 'open', 'their', 'own', 'place']","[5, 5, 5, 1, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
"['Dont', 'waste', 'money', 'on', 'decor']","[5, 3, 5, 5, 1]"
"['They', 'also', 'have', 'a', 'back', 'garden', 'open', 'in', 'the', 'summer', 'cute', 'and', 'French', 'with', 'outdoor', 'seating', 'what', 'more', 'could', 'you', 'ask', 'for']","[5, 5, 5, 5, 1, 2, 5, 5, 5, 5, 3, 5, 5, 5, 1, 2, 5, 5, 5, 5, 5, 5]"
"['go', 'to', 'any', 'corned', 'indian', 'restaurant', 'and', 'the', 'little', 'india', 'strip', 'along', 'east', '6', 'st', 'rules', 'supreme']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
"['I', 'have', 'never', 'before', 'eaten', '40', 'pieces', 'of', 'relatively', 'good', 'nigiri']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 3, 1]"
"['Given', 'the', 'incredible', 'architecture', 'surrounding', 'it', 'this', 'place', 'has', 'no', 'character']","[5, 5, 3, 1, 5, 5, 5, 1, 5, 5, 5]"
"['Id', 'call', 'it', 'an', 'italian', 'dinner']","[5, 5, 5, 5, 5, 1]"
"['my', 'first', 'time', 'here', 'was', 'with', 'my', 'gf', 'for', 'our', '12', 'month', 'anniversary']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
"['While', 'the', 'place', 'is', 'not', 'a', 'hotspot', 'hangout', 'the', 'drinks', 'are', 'unique', 'and', 'pack', 'a', 'lot', 'of', 'bang', 'for', 'the', 'buck']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 1, 5, 3, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
"['I', 'have', 'walked', 'by', 'this', 'place', 'for', 'eons', 'and', 'finally', 'went', 'thanks', 'to', 'a', 'girls', 'night']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
"['Have', 'frequented', 'ino', 'for', 'several', 'years', 'and', 'the', 'food', 'remains', 'excellent']","[5, 5, 5, 5, 5, 5, 5, 5, 1, 5, 3]"
"['Their', 'eggplant', 'is', 'so', 'delicate', 'sweet', 'tender']","[5, 1, 5, 5, 3, 3, 5]"
"['I', 'pray', 'it', 'stays', 'open', 'forever']","[5, 5, 5, 5, 5, 5]"
"['Each', 'bite', 'of', 'food', 'at', 'Kai', 'was', 'indeed', 'delicious', 'fresh', 'and', 'elegant']","[5, 5, 5, 1, 5, 5, 5, 5, 3, 3, 5, 3]"
"['all', 'the', 'food', 'was', 'excellent', 'considering', 'the', 'quality', 'of', 'food', 'in', 'most', 'moderately', 'priced', 'restaurants', 'is', 'mediocre', 'this', 'was', 'slightly', 'more', 'pricey', 'and', 'well', 'worth', 'it']","[5, 5, 1, 5, 3, 5, 5, 1, 2, 2, 5, 5, 5, 1, 5, 5, 5, 5, 5, 5, 5, 3, 5, 3, 4, 5]"
"['If', 'you', 'want', 'to', 'save', 'some', 'money', 'dont', 'go', 'here']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
"['My', 'friend', 'got', 'the', 'mushroom', 'pizza', 'which', 'tasted', 'better']","[5, 5, 5, 5, 1, 2, 5, 5, 3]"
"['I', 'had', 'the', 'cod', 'with', 'paella', 'spicy', 'and', 'very', 'filling', 'Im', 'a', 'big', 'eater', 'and', 'could', 'only', 'eat', 'half', 'while', 'my', 'boyfriend', 'had', 'the', 'classic', 'fish', 'and', 'chips', 'again', 'a', 'big', 'serving', 'at', 'least', '5', 'pieces', 'of', 'fish', 'and', 'a', 'basketful', 'of', 'fries']","[5, 5, 5, 1, 2, 2, 5, 5, 5, 3, 5, 5, 3, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 1, 2, 2, 5, 5, 5, 1, 5, 5, 5, 5, 5, 1, 5, 5, 5, 5, 1]"
"['Its', 'a', 'shame', 'that', 'a', 'nice', 'convenient', 'place', 'like', 'the', 'Pink', 'Pony', 'can', 'be', 'so', 'ruined', 'by', 'lousy', 'service']","[5, 5, 5, 5, 5, 3, 3, 1, 5, 5, 5, 5, 5, 5, 5, 5, 5, 3, 1]"
"['This', 'is', 'the', 'first', 'time', 'Citysearch', 'didt', 'call', 'it', 'right']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
"['You', 'should', 'pass', 'on', 'the', 'calamari']","[5, 5, 5, 5, 5, 1]"
"['The', 'porcini', 'mushroom', 'pasta', 'special', 'was', 'tasteless', 'so', 'was', 'the', 'seafood', 'tagliatelle']","[5, 1, 2, 2, 2, 5, 3, 5, 5, 5, 1, 2]"
"['Try', 'the', 'spicy', 'wontons', 'and', 'the', 'salt', 'pepper', 'shrimps']","[5, 5, 1, 2, 5, 5, 1, 2, 2]"
"['THE', 'FOOD', 'PORTIONS', 'ARE', 'REALLY', 'LARGE']","[5, 1, 2, 5, 5, 5]"
"['The', 'fries', 'are', 'yummy']","[5, 1, 5, 3]"
"['Friendly', 'and', 'informative', 'staff', 'very', 'attentive', 'and', 'prompt', 'raw', 'bar', 'service']","[5, 5, 5, 1, 5, 5, 5, 5, 5, 1, 2]"
"['Best', 'Taiwanese', 'food', 'in', 'NY']","[5, 1, 2, 5, 5]"
"['I', 'have', 'eaten', 'at', 'many', 'pizza', 'places', 'around', 'NYC', 'and', 'this', 'is', 'hands', 'down', 'the', 'worst']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 3]"
"['This', 'place', 'is', 'a', 'great', 'stop', 'for', 'great', 'food']","[5, 5, 5, 5, 3, 5, 5, 3, 1]"
"['All', 'the', 'pastas', 'are', 'fantastic', 'and', 'the', 'homemade', 'lasagna', 'is', 'some', 'of', 'the', 'best', 'that', 'I', 'have', 'had', 'in', 'the', 'City']","[5, 5, 1, 5, 3, 5, 5, 1, 2, 5, 5, 5, 5, 3, 5, 5, 5, 5, 5, 5, 5]"
"['What', 'for']","[5, 5]"
['Fantastic'],[5]
"['they', 'were', 'dry', 'and', 'disgusting', 'i', 'didnt', 'even', 'finish', 'my', 'first', 'piece']","[5, 5, 3, 5, 3, 5, 5, 5, 5, 5, 5, 5]"
"['HIGHLY', 'RECOMMENDED', 'for', 'a', 'first', 'date']","[5, 5, 5, 5, 5, 5]"
"['We', 'laughed', 'when', 'he', 'finally', 'offered', 'us', 'a', 'dessert', 'menu', 'and', 'we', 'left', 'a', '10', 'percent', 'tip', 'which', 'was', 'generous', 'I', 'feel']","[5, 5, 5, 5, 5, 5, 5, 5, 1, 2, 5, 5, 5, 5, 5, 5, 1, 5, 5, 5, 5, 5]"
"['And', 'the', 'prices', 'were', 'way', 'to', 'high', 'for', 'what', 'you', 'get']","[5, 5, 1, 5, 5, 5, 3, 5, 5, 5, 5]"
"['But', 'people', 'from', 'Sichuan', 'will', 'die', 'for', 'it', 'Chongqing', 'Hot', 'Pot', 'chongqing', 'was', 'the', 'biggest', 'city', 'of', 'Sichuan', 'now', 'became', 'an', 'independent', 'province']","[5, 5, 5, 5, 5, 3, 4, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
"['Skip', 'Baroanda', 'down', 'the', 'street', 'Eurotrashy', 'snooty', 'and', 'expensive', 'and', 'check', 'this', 'place', 'out']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
"['Skip', 'this', 'location', 'and', 'go', 'to', 'the', 'one', 'in', 'Soho']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
"['The', 'staff', 'ignored', 'my', 'friends', 'and', 'I', 'the', 'entire', 'time', 'we', 'were', 'there']","[5, 1, 3, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
"['Yet', 'paired', 'with', 'such', 'rude', 'service', 'would', 'never', 'recommend', 'for', 'anyone', 'interested', 'in', 'carrying', 'any', 'kind', 'of', 'conversation', 'while', 'there']","[5, 5, 5, 5, 3, 1, 5, 5, 3, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
"['I', 'went', 'to', 'Areo', 'on', 'a', 'Sunday', 'afternoon', 'with', 'four', 'of', 'my', 'girlfriends', 'and', 'spent', 'three', 'enjoyable', 'hours', 'there']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 3, 5, 5]"
"['The', 'inhouse', 'lady', 'DJ', 'on', 'Saturday', 'nights', 'has', 'outrageously', 'good', 'taste', 'in', 'music', 'and', 'moreover', 'takes', 'requests']","[5, 5, 5, 5, 5, 5, 5, 5, 3, 4, 5, 5, 1, 5, 5, 5, 5]"
"['I', 'need', 'at', 'least', 'three', 'rolls', 'to', 'be', 'full', 'and', 'thats', 'at', 'least', '1400']","[5, 5, 5, 5, 5, 1, 5, 5, 5, 5, 5, 5, 5, 5]"
"['Anyone', 'who', 'ever', 'dined', 'at', 'a', 'thai', 'restaurant', 'is', 'in', 'for', 'a', 'huge', 'disappointment']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 3]"
"['All', 'of', 'it', 'was', 'simply', 'amazing', 'unique', 'and', 'tasty', 'and', 'best', 'of', 'all', 'it', 'didnt', 'break', 'the', 'bank']","[5, 5, 5, 5, 5, 3, 3, 5, 3, 5, 3, 5, 5, 5, 5, 5, 5, 5]"
"['Great', 'wine', 'list', 'reasonably', 'pricedSara']","[5, 1, 2, 5, 5]"
"['The', 'hot', 'dogs', 'were', 'cold', 'in', 'the', 'middle', 'and', 'the', 'buns', 'were', 'stale']","[5, 1, 2, 5, 3, 5, 5, 5, 5, 5, 1, 5, 3]"
"['While', 'the', 'food', 'was', 'excellent', 'it', 'wasnt', 'cheap', 'though', 'not', 'extremely', 'expensive', 'either']","[5, 5, 1, 5, 3, 5, 5, 3, 5, 5, 5, 3, 5]"
"['Beef', 'noodle', 'soup', 'is', 'good', 'as', 'well']","[1, 2, 2, 5, 3, 5, 5]"
"['I', 'was', 'so', 'sad', 'to', 'read', 'the', 'bad', 'reviews', 'this', 'place', 'got']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
"['Delivery', 'service', 'is', 'great', 'too']","[1, 2, 5, 3, 5]"
"['The', 'foods', 'dazzling', 'flavors', 'overwhelm', 'the', 'palate', 'truly', 'embracing', 'the', 'beauty', 'of', 'authentic', 'Thai', 'cuisine']","[5, 5, 5, 5, 3, 5, 5, 5, 3, 5, 5, 5, 3, 5, 5]"
"['I', 'recieved', 'prompt', 'service', 'with', 'a', 'smile']","[5, 5, 3, 1, 5, 5, 5]"
"['They', 'pray', 'to', 'their', 'Food', 'Gods', 'to', 'make', 'them', 'into', 'a', 'good', 'pizza', 'like', 'VTs']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 3, 1, 5, 5]"
"['The', 'place', 'was', 'quiet', 'and', 'delightful']","[5, 1, 5, 3, 5, 3]"
"['Molto', 'bene']","[5, 5]"
"['the', 'best', 'Ive', 'found', 'outside', 'of', 'the', 'Chinatown', 'masters']","[5, 3, 5, 5, 5, 5, 5, 5, 5]"
"['They', 'are', 'amazing']","[5, 5, 3]"
"['Avoid', 'this', 'place']","[5, 5, 5]"
"['The', 'food', 'is', 'a', 'diamond', 'in', 'rough', 'the', 'food', 'is', 'delicious', 'and', 'homemade', 'with', 'the', 'perfect', 'balance', 'of', 'herbs', 'and', 'tomatoes']","[5, 1, 5, 5, 3, 5, 5, 5, 1, 5, 3, 5, 3, 5, 5, 3, 5, 5, 1, 5, 1]"
"['A', 'must', 'try']","[5, 5, 5]"
"['As', 'much', 'as', 'I', 'like', 'the', 'food', 'there', 'I', 'cant', 'bring', 'myself', 'to', 'go', 'back']","[5, 5, 5, 5, 3, 5, 1, 5, 5, 5, 5, 5, 5, 5, 5]"
"['It', 'looked', 'like', 'shredded', 'cheese', 'partly', 'done', 'still', 'in', 'strips']","[5, 5, 5, 1, 2, 3, 4, 5, 5, 5]"
"['The', 'prices', 'and', 'ambience', 'are', 'especially', 'great', 'considering', 'its', 'in', 'the', 'West', 'Village']","[5, 1, 5, 1, 5, 5, 3, 5, 5, 5, 5, 5, 5]"
"['The', 'soup', 'is', 'pretty', 'good', 'too']","[5, 1, 5, 5, 3, 5]"
"['It', 'is', 'so', 'easy', 'to', 'get', 'a', 'reservation', 'at', 'a', 'top', 'place', 'in', 'NYC', 'with', 'a', 'weeks', 'notice']","[5, 5, 5, 3, 5, 5, 5, 1, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
"['I', 'have', 'never', 'better', 'enjoyed', 'humble', 'root', 'vegetables', 'or', 'a', 'mushroom', 'consomme', 'and', 'this', 'chef', 'accomplishes', 'without', 'fats']","[5, 5, 5, 3, 4, 5, 1, 2, 5, 5, 1, 2, 5, 5, 1, 5, 5, 5]"
"['If', 'you', 'go', 'to', 'Roths', 'try', 'to', 'be', 'served', 'by', 'Mike', 'he', 'is', 'GREAT']","[5, 5, 5, 5, 5, 5, 5, 5, 1, 5, 5, 5, 5, 5]"
"['Based', 'on', 'a', 'visit', 'a', 'month', 'ago', 'I', 'returned', 'the', 'week', 'before', 'Christmas', 'and', 'was', 'hugely', 'disappointed']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 3]"
"['Went', 'here', 'on', 'a', 'friends', 'reccomendation']","[5, 5, 5, 5, 5, 5]"
"['not', 'the', 'food', 'not', 'the', 'ambiance', 'not', 'the', 'service', 'I', 'agree', 'with', 'the', 'previous', 'reviews', 'you', 'wait', 'and', 'wait', 'the', 'wait', 'staff', 'are', 'very', 'rude', 'and', 'when', 'you', 'get', 'in', 'they', 'are', 'looking', 'to', 'get', 'you', 'right', 'out']","[5, 5, 1, 5, 5, 1, 5, 5, 1, 5, 5, 5, 5, 5, 5, 5, 1, 2, 5, 5, 5, 5, 5, 5, 3, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
"['I', 'love', 'Essabagel', 'but', 'I', 'live', 'on', 'the', 'west', 'side', 'so', 'I', 'often', 'go', 'to', 'Murrays', 'for', 'convenience']","[5, 3, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
"['I', 'always', 'get', 'the', 'ShabuShabu', 'dinner', 'and', 'the', 'beef', 'is', 'always', 'fresh']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 3]"
"['The', 'pizza', 'was', 'delivered', 'cold', 'and', 'the', 'cheese', 'wasnt', 'even', 'fully', 'melted']","[5, 1, 5, 5, 3, 5, 5, 1, 5, 5, 5, 3]"
"['We', 'were', 'very', 'surprised', 'by', 'how', 'good', 'the', 'food', 'was', 'on', 'our', 'first', 'visit', 'here', 'on', 'a', 'Sunday', 'night']","[5, 5, 5, 3, 5, 5, 3, 5, 1, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
"['Nha', 'Trang', 'while', 'being', 'notorious', 'for', 'utter', 'lack', 'of', 'comfort', 'and', 'decor', 'horribly', 'slow', 'wait', 'staff', 'and', 'horribly', 'quick', 'meals', 'is', 'one', 'of', 'the', 'best', 'vietnamese', 'restaurants', 'ive', 'ever', 'been', 'to', 'the', 'pho', 'is', 'delicious', 'and', 'comes', 'with', 'very', 'fresh', 'vegtables']","[5, 5, 5, 5, 3, 5, 5, 3, 5, 1, 5, 1, 3, 4, 1, 2, 5, 3, 4, 1, 5, 5, 5, 5, 3, 5, 5, 5, 5, 5, 5, 5, 1, 5, 3, 5, 5, 5, 5, 3, 1]"
"['On', 'the', 'other', 'hand', 'if', 'you', 'are', 'not', 'fooled', 'easily', 'you', 'will', 'find', 'hundreds', 'of', 'restaurants', 'that', 'will', 'give', 'you', 'service', 'and', 'ambiance', 'that', 'is', 'on', 'par', 'with', 'Alain', 'Ducasse', 'and', 'food', 'that', 'will', 'outshine', 'in', 'presentaion', 'taste', 'choice', 'quality', 'and', 'quantity']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 1, 5, 1, 5, 5, 3, 4, 5, 5, 5, 5, 1, 5, 5, 3, 5, 1, 1, 1, 1, 5, 1]"
"['We', 'will', 'definitely', 'go', 'back']","[5, 5, 5, 5, 5]"
"['I', 'live', 'in', 'the', 'neighborhood', 'and', 'my', 'friends', 'meet', 'me', 'down', 'here', 'not', 'only', 'for', 'the', 'bar', 'scene', 'but', 'also', 'the', 'promise', 'of', 'The', 'Pizza', 'Place', 'at', '3am']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 1, 2, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
"['Is', 'just', 'the', 'way', 'it', 'was', 'in', 'days', 'gone', 'by']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
"['If', 'I', 'could', 'rate', 'the', 'people', 'this', 'place', 'would', 'be', 'off', 'the', 'charts', 'unfortunately', 'the', 'pizza', 'sorry', 'not', 'the', 'best', 'in', 'NYC']","[5, 5, 5, 5, 5, 1, 5, 5, 5, 5, 5, 5, 5, 5, 5, 1, 5, 5, 5, 3, 5, 5]"
"['The', 'food', 'is', 'amazing']","[5, 1, 5, 3]"
"['Having', 'not', 'been', 'home', 'in', 'the', 'last', '2', 'years', 'may', 'skew', 'this', 'reviewer', 'a', 'bit', 'but', 'the', 'food', 'was', 'tasty', 'and', 'spicy', 'sans', 'the', 'oil', 'that', 'comes', 'floating', 'along', 'at', 'similar', 'venues']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 1, 5, 3, 5, 5, 5, 5, 1, 5, 5, 5, 5, 5, 5, 5]"
"['The', 'portions', 'are', 'now', 'very', 'small', 'the', 'sauces', 'are', 'overlyambitious', 'usually', 'inedible', 'while', 'the', 'service', 'is', 'still', 'good', 'the', 'restaurant', 'due', 'to', 'its', 'popularity', 'seems', 'frantic']","[5, 1, 5, 5, 5, 3, 5, 1, 5, 5, 5, 5, 5, 5, 1, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
"['For', 'the', 'price', 'you', 'cannot', 'eat', 'this', 'well', 'in', 'Manhattan']","[5, 5, 1, 5, 5, 5, 5, 3, 5, 5]"
"['The', 'owner', 'is', 'very', 'friendly', 'and', 'a', 'great', 'guy', 'go', 'try', 'his', 'pizza', 'youll', 'like', 'it']","[5, 1, 5, 5, 3, 5, 5, 3, 5, 5, 5, 5, 1, 5, 3, 5]"
"['The', 'atmosphere', 'is', 'great']","[5, 1, 5, 3]"
"['It', 'can', 'be', 'a', 'very', 'fun', 'experience', 'with', 'a', 'group', 'and', 'kids', '6', 'and', 'over', 'would', 'love', 'it']","[5, 5, 5, 5, 5, 3, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 3, 5]"
"['With', 'so', 'many', 'good', 'restaurants', 'on', 'the', 'UWS', 'I', 'dont', 'need', 'overpriced', 'food', 'absurdly', 'arrogant', 'waitstaff', 'who', 'dont', 'recognize', 'they', 'work', 'at', 'a', 'glorified', 'diner', 'clumsy', 'service', 'and', 'management', 'that', 'doesnt', 'care']","[5, 5, 5, 3, 5, 5, 5, 5, 5, 5, 5, 3, 1, 3, 4, 5, 5, 5, 5, 5, 5, 5, 5, 3, 5, 3, 5, 5, 5, 5, 5, 5]"
"['I', 'tend', 'to', 'judge', 'a', 'sushi', 'restaurant', 'by', 'its', 'sea', 'urchin', 'which', 'was', 'heavenly', 'at', 'sushi', 'rose']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 1, 2, 5, 5, 3, 5, 5, 5]"
"['The', 'service', 'is', 'a', 'little', 'scatty', 'at', 'times', 'but', 'all', 'is', 'forgiven', 'when', 'the', 'food', 'arrives']","[5, 1, 5, 5, 5, 3, 5, 5, 5, 5, 5, 3, 5, 5, 1, 5]"
"['The', 'bruscetta', 'is', 'a', 'bit', 'soggy', 'but', 'the', 'salads', 'were', 'fresh', 'included', 'a', 'nice', 'mix', 'of', 'greens', 'not', 'iceberg', 'all', 'dishes', 'are', 'served', 'piping', 'hot', 'from', 'the', 'kitchen']","[5, 1, 5, 5, 5, 3, 5, 5, 1, 5, 3, 5, 5, 3, 5, 5, 5, 5, 5, 5, 1, 5, 5, 5, 3, 5, 5, 5]"
"['And', 'evaluated', 'on', 'those', 'terms', 'Pastis', 'is', 'simply', 'wonderful']","[5, 5, 5, 5, 5, 5, 5, 5, 3]"
"['The', 'atmosphere', 'isnt', 'the', 'greatest', 'but', 'I', 'suppose', 'thats', 'how', 'they', 'keep', 'the', 'prices', 'down']","[5, 1, 5, 5, 3, 5, 5, 5, 5, 5, 5, 5, 5, 1, 3]"
"['The', 'pickles', 'were', 'great', 'addition']","[5, 1, 5, 3, 5]"
"['If', 'your', 'favorite', 'Chinese', 'food', 'is', 'General', 'Tao', 'chicken', 'then', 'this', 'is', 'NOT', 'your', 'place']","[5, 5, 3, 5, 5, 5, 1, 2, 2, 5, 5, 5, 5, 5, 5]"
"['You', 'must', 'try', 'the', 'shrimp', 'appetizers']","[5, 5, 5, 5, 1, 2]"
"['Not', 'only', 'is', 'the', 'cuisine', 'the', 'best', 'around', 'the', 'service', 'has', 'always', 'been', 'attentive', 'and', 'charming']","[5, 5, 5, 5, 1, 5, 3, 5, 5, 1, 5, 5, 5, 3, 5, 3]"
"['Filled', 'with', 'suits', 'though', 'so', 'you', 'never', 'really', 'feel', 'terribly', 'comfortable']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 3]"
"['The', 'production', 'is', 'a', 'symphony', 'alot', 'of', 'fun', 'to', 'experienceThe', 'food', 'sublime', 'for', 'the', 'most', 'part']","[5, 5, 5, 5, 5, 5, 5, 3, 5, 5, 1, 3, 5, 5, 5, 5]"
"['Waiters', 'tend', 'to', 'forget', 'drinks', 'completely', 'food', 'portions', 'are', 'so', 'tiny', 'two', 'people', 'have', 'trouble', 'sharing', 'one', 'entree']","[1, 5, 5, 3, 5, 5, 1, 2, 5, 5, 3, 5, 5, 5, 3, 5, 5, 5]"
"['my', 'wife', 'and', 'i', 'have', 'been', 'going', 'to', 'nyc', 'for', 'years', 'and', 'wouldnt', 'miss', 'roxys', 'food', 'is', 'expensive', 'but', 'its', 'new', 'york']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 3, 5, 1, 5, 3, 5, 5, 5, 5]"
"['Its', 'like', 'you', 'are', 'transported', 'to', 'the', 'Italian', 'countryside', 'very', 'romantic', 'and', 'filled', 'with', 'antiques']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 3, 5, 5, 5, 5]"
"['The', 'cold', 'appetizer', 'dishes', 'taste', 'like', 'the', 'way', 'I', 'remember', 'them', 'to', 'taste', 'when', 'I', 'was', 'growing', 'up', 'in', 'Taiwan']","[5, 1, 2, 2, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
"['Just', 'go', 'and', 'see', 'for', 'yourself']","[5, 5, 5, 5, 5, 5]"
"['The', 'restaurant', 'was', 'packed', 'at', 'first', 'so', 'we', 'waited', 'at', 'the', 'bar', 'for', 'about', '20', 'minutes', 'before', 'we', 'were', 'seated']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 1, 5, 5, 5, 5, 5, 5, 5, 5]"
"['Interesting', 'selection', 'good', 'wines', 'service', 'fine', 'fun', 'decor']","[5, 5, 5, 1, 1, 5, 5, 1]"
"['I', 'hate', 'this']","[5, 3, 5]"
"['Any', 'if', 'you', 'have', 'a', 'reservation', 'youll', 'wait', 'for', 'max', '5', 'minutes', 'so', 'have', 'a', 'drink', 'at', 'the', 'bar']","[5, 5, 5, 5, 5, 1, 5, 5, 5, 5, 5, 5, 5, 5, 5, 1, 5, 5, 1]"
"['Whether', 'its', 'the', 'parmesean', 'porcini', 'souffle', 'or', 'the', 'lamb', 'glazed', 'with', 'balsamic', 'vinegar', 'you', 'will', 'surely', 'be', 'transported', 'to', 'Northern', 'Italy', 'with', 'one', 'bite']","[5, 5, 5, 1, 2, 2, 5, 5, 1, 2, 2, 2, 2, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
"['That', 'place', 'was', 'awesome', 'sally']","[5, 5, 5, 3, 5]"
