Sentence,Sequence
"['Just', 'what', 'the', 'doctor', 'ordered']","[5, 5, 5, 5, 5]"
"['If', 'you', 'dont', 'feel', 'comfortable', 'doing', 'it', 'yourself', 'just', 'buy', 'the', 'case', 'and', 'be', 'happy', 'plus', 'it', 'looks', 'nice', 'I', 'bought', 'the', 'white', 'one', 'from', 'Best', 'Buy']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 1, 5, 5, 3, 5, 5, 5, 3, 5, 5, 5, 5, 5, 5, 5, 5]"
"['The', 'reaction', 'of', 'Toshiba', 'is', 'there', 'is', 'nothing', 'you', 'can', 'do', 'about', 'it', 'so', 'just', 'sit', 'back', 'and', 'except', 'the', 'fact', 'that', 'you', 'are', 'powerless', 'and', 'it', 'is', 'mind', 'over', 'matter']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
"['you', 'can', 'find', 'many', 'laptops', 'with', 'the', 'same', 'performance', 'and', 'even', 'better', 'with', 'lower', 'price', 'but', 'you', 'cannot', 'find', 'the', 'look', 'easy', 'applications', 'and', 'the', 'experience', 'in', 'mac']","[5, 5, 5, 5, 5, 5, 5, 5, 1, 5, 5, 3, 5, 3, 1, 5, 5, 5, 5, 5, 1, 3, 1, 5, 5, 5, 5, 5]"
"['Excellent', 'speed', 'for', 'processing', 'data']","[5, 1, 5, 5, 5]"
"['All', 'in', 'all', 'Im', 'incredibly', 'dissatisfied', 'with', 'this', 'laptop', 'and', 'with', 'HP', 'as', 'a', 'whole']","[5, 5, 5, 5, 5, 3, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
"['I', 'am', 'not', 'happy', 'at', 'all', 'with', 'the', 'product', 'I', 'purchased']","[5, 5, 5, 3, 5, 5, 5, 5, 5, 5, 5]"
"['When', 'you', 'call', 'tech', 'support', 'you', 'were', 'routed', 'to', 'someone', 'who', 'was', 'in', 'another', 'country', 'and', 'did', 'not', 'know', 'what', 'they', 'were', 'doing']","[5, 5, 5, 1, 2, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
"['It', 'has', 'come', 'into', 'good', 'use', 'for', 'my', 'finances', 'scheduling', 'my', 'parents', 'business', 'expenses', 'and', 'it', 'is', 'definitely', 'amazing', 'for', 'gaming']","[5, 5, 5, 5, 3, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 3, 5, 1]"
"['I', 'was', 'taught', 'to', 'use', 'Photoshop', 'and', 'was', 'amazed']","[5, 5, 5, 5, 5, 1, 5, 5, 3]"
"['Its', 'A', 'MAC']","[5, 5, 5]"
"['It', 'was', 'weird']","[5, 5, 3]"
"['I', 'can', 'hardly', 'wait', 'to', 'see', 'whats', 'around', 'the', 'next', 'corner']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
"['the', 'apple', 'pro', 'notebook', 'will', 'not', 'let', 'you', 'down']","[5, 5, 5, 5, 5, 5, 5, 5, 5]"
"['4gb', 'of', 'ram']","[5, 5, 1]"
"['I', 'did', 'a', 'review', 'on', 'it', 'its', 'awesome']","[5, 5, 5, 5, 5, 5, 5, 3]"
"['Before', 'we', 'got', 'this', 'laptop', 'had', 'a', 'compaq', 'pasaro', 'for', '5', 'years', 'with', 'no', 'problems']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
"['I', 'tried', 'out', 'another', 'Mac', 'for', 'a', 'few', 'months', 'before', 'buying', 'this', 'one', 'and', 'it', 'is', 'a', 'great', 'machine']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 3, 5]"
"['Somehow', 'the', 'system', 'clock', 'got', 'messed', 'up', 'after', 'reboot']","[5, 5, 1, 2, 5, 3, 4, 5, 5]"
"['the', 'only', 'problem', 'is', 'that', 'i', 'had', 'to', 'add', '1', 'gb', 'RAM', 'the', 'computer', 'was', 'kinda', 'slow']","[5, 5, 3, 5, 5, 5, 5, 5, 5, 5, 5, 1, 5, 5, 5, 5, 3]"
"['With', 'the', 'macbook', 'pro', 'it', 'comes', 'with', 'freesecuritysoftware', 'to', 'protect', 'it', 'from', 'viruses', 'and', 'other', 'intrusive', 'things', 'from', 'downloads', 'and', 'internet', 'surfing', 'or', 'emails']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
"['The', 'computer', 'could', 'have', 'been', 'shipped', 'by', 'Priority', 'Mail', 'through', 'the', 'USPS', 'for', 'the', 'same', 'cost', 'and', 'arrived', 'by', 'Noon', 'on', 'Tue']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
"['I', 'visited', 'the', 'Apple', 'Store', 'and', 'was', 'impressed', 'with', 'the', '17inch', 'MacBook', 'Pro']","[5, 5, 5, 5, 5, 5, 5, 3, 5, 5, 5, 5, 5]"
"['The', 'driver', 'updates', 'dont', 'fix', 'the', 'issue', 'very', 'frustrating']","[5, 1, 2, 5, 5, 5, 5, 5, 3]"
"['I', 'will', 'never', 'go', 'back', 'to', 'Windows']","[5, 5, 5, 5, 5, 5, 1]"
"['Do', 'your', 'research', 'on', 'this', 'issue']","[5, 5, 5, 5, 5, 5]"
"['Looking', 'to', 'take', 'my', 'video', 'and', 'photo', 'editing', 'to', 'the', 'next', 'level', 'I', 'decided', 'to', 'purchase', 'the', 'MBP', '15in', 'Intel', 'Core', 'i5', 'after', 'reading', 'consumer', 'reviews', 'as', 'well', 'as', 'professional', 'reviews', 'of', 'this', 'laptop']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
"['It', 'doesnt', 'work', 'worth', 'a', 'damn']","[5, 5, 1, 3, 5, 5]"
"['HP', 'Pavilion', 'DV9000', 'Notebook', 'PC', 'When', 'I', 'first', 'got', 'this', 'computer', 'it', 'really', 'rocked']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
"['It', 'works', 'really', 'well']","[5, 1, 5, 3]"
"['It', 'has', 'happened', 'again', 'and', 'Im', 'being', 'told', 'that', 'its', '175']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
"['Bigger', 'HD', 'better', 'graphics', 'card', 'and', 'a', 'bid', 'HD']","[5, 1, 5, 5, 5, 5, 5, 5, 1]"
"['Lord', 'HAVE', 'MERCY']","[5, 5, 5]"
"['The', 'built', 'in', 'camera', 'is', 'very', 'useful', 'when', 'chatting', 'with', 'other', 'techs', 'in', 'remote', 'buildings', 'on', 'our', 'campus']","[5, 1, 2, 2, 5, 5, 3, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
"['No', 'big', 'deal']","[5, 5, 5]"
"['Mine', 'came', 'at', '1700', 'wo', 'a', 'DVD', 'burner']","[5, 5, 5, 5, 5, 5, 1, 2]"
"['The', 'DVD', 'burner', 'broke', 'after', 'burning', '3', 'DVDd', 'during', 'that', 'time']","[5, 1, 2, 3, 5, 5, 5, 5, 5, 5, 5]"
"['It', 'works', 'fine', 'with', 'our', 'wireless', 'and', 'theyve', 'had', 'not', 'problems']","[5, 1, 3, 5, 5, 5, 5, 5, 5, 5, 3]"
"['But', 'you', 'must', 'get', 'the', '15', 'inch']","[5, 5, 5, 5, 5, 1, 2]"
"['i', 'will', 'be', 'returning', 'it', 'and', 'switching', 'brands', 'when', 'i', 'get', 'to', 'best', 'buy']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
"['Product', 'support', 'very', 'poor', 'as', 'each', 'phone', 'call', 'costs', 'me', 'long', 'distan']","[1, 2, 5, 3, 5, 5, 5, 5, 5, 5, 5, 5]"
"['Overall', 'the', 'computer', 'is', 'very', 'easy', 'to', 'use', 'the', 'screen', 'is', 'perfect', 'great', 'computer', 'my', 'daughter', 'loves']","[5, 5, 5, 5, 5, 3, 5, 5, 5, 1, 5, 3, 3, 5, 5, 5, 3]"
"['The', 'casing', 'of', 'the', 'power', 'cord', 'fried', 'and', 'shocked', 'my', 'husband', 'when', 'he', 'pulled', 'it', 'out', 'of', 'the', 'socket']","[5, 1, 2, 2, 2, 2, 3, 5, 3, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
"['It', 'does', 'not', 'keep', 'internet', 'signals', 'no', 'matter', 'where', 'you', 'bring', 'it']","[5, 5, 5, 5, 1, 2, 5, 5, 5, 5, 5, 5]"
"['apple', 'is', 'one', 'of', 'the', 'best', 'computer', 'companies', 'in', 'the', 'country']","[5, 5, 5, 5, 5, 3, 5, 5, 5, 5, 5]"
"['PLEASE', 'MAKE', 'THESE']","[5, 5, 5]"
"['Frustrated', 'I', 'hung', 'up', 'and', 'tried', 'to', 'call', 'back', '3', 'days', 'later', 'to', 'be', 'told', 'that', 'it', 'takes', '23', 'days', 'for', 'turnaround', 'time']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
"['After', 'the', 'first', 'few', 'months', 'the', 'computer', 'started', 'crashing', 'about', 'every', 'week']","[5, 5, 5, 5, 5, 5, 5, 5, 3, 5, 5, 5]"
"['My', 'son', 'and', 'his', 'family', 'have', 'a', 'hard', 'time', 'financially', 'because', 'he', 'is', 'selfemployed', 'so', 'the', 'family', 'had', 'no', 'computer', 'of', 'any', 'kind', 'and', 'kyle', 'the', 'oldest', 'child', 'is', '12', 'and', 'really', 'need', 'something', 'to', 'help', 'him', 'in', 'school']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
"['Its', 'a', 'great', 'product', 'for', 'a', 'great', 'price']","[5, 5, 3, 5, 5, 5, 3, 1]"
"['Again', 'the', 'same', 'problem', 'the', 'right', 'speaker', 'did', 'not', 'work']","[5, 5, 5, 5, 5, 1, 2, 5, 5, 5]"
"['But', 'see', 'the', 'macbook', 'pro', 'is', 'different', 'because', 'it', 'may', 'have', 'a', 'huge', 'price', 'tag', 'but', 'it', 'comes', 'with', 'the', 'full', 'software', 'that', 'you', 'would', 'actually', 'need', 'and', 'most', 'of', 'it', 'has', 'free', 'future', 'updates']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 3, 1, 2, 5, 5, 5, 5, 5, 5, 1, 5, 5, 5, 5, 3, 5, 5, 5, 5, 5, 3, 5, 1]"
"['Before', 'i', 'bought', 'my', 'new', 'i5', 'I', 'did', 'my', 'research', 'for', 'about', '2', 'weeks', 'and', 'determined', 'to', 'move', 'for', 'HP', 'to', 'Apple', 'for', 'reliability', 'dependable', 'and', 'long', 'lasting', 'operations']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 3, 5, 3, 4, 5]"
"['Dell', 'wanted', 'to', 'charge', 'us', 'for', 'everything', 'everytime', 'I', 'called', 'them', 'with', 'a', 'problem']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
"['THIS', 'HAS', 'BEEN', 'NOTHING', 'BUT', 'A', 'HEADACHE', 'SINCE', 'WE', 'PURCHASED', 'IT']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
"['i', 'have', 'had', 'my', 'dell', 'latitude', 'for', 'almost', 'three', 'years']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
"['May', 'be', 'better', 'for', 'the', 'occasional', 'web', 'surfer']","[5, 5, 3, 5, 5, 5, 5, 5]"
"['and', 'the', 'multiple', 'page', 'viewer', 'allows', 'you', 'to', 'press', 'one', 'button', 'to', 'see', 'every', 'separate', 'page', 'currently', 'opened', 'at', 'the', 'same', 'time', 'in', 'one', 'screen', 'are', 'great', 'for', 'those', 'who', 'are', 'working', 'non', 'stop', 'or', 'just', 'shopping', 'online']","[5, 5, 1, 2, 2, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 3, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
"['This', 'was', 'the', '3rd', 'day', 'and', 'part', 'still', 'had', 'not', 'been', 'shipped']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 1]"
"['Obviously', 'we', 'both', 'got', 'new', 'Macs']","[5, 5, 5, 5, 5, 5]"
"['My', 'Iphone', 'synced', 'right', 'up', 'just', 'like', 'a', 'person', 'would', 'expect', 'unlike', 'the', 'PCs', 'in', 'our', 'lives']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
"['That', 'being', 'said', 'after', '2', 'weeks', 'of', 'owning', 'every', 'time', 'I', 'start', 'it', 'up', 'now', 'it', 'gives', 'me', 'a', 'black', 'screen', 'for', '58', 'seconds', 'stating', 'pxee61', 'media', 'test', 'error', 'check', 'cable']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
"['Its', 'fun', 'to', 'take', 'to', 'a', 'bookstore', 'sit', 'in', 'the', 'coffee', 'shop', 'area', 'sign', 'in', 'to', 'WiFi', 'and', 'look', 'up', 'book', 'reviews', 'of', 'books', 'I', 'might', 'buy']","[5, 3, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
"['Not', 'super', 'fancy', 'but', 'not', 'super', 'expensive', 'either']","[5, 5, 3, 5, 5, 5, 3, 5]"
"['Keyboard', 'good', 'sized', 'and', 'wasy', 'to', 'use']","[1, 3, 5, 5, 5, 5, 1]"
"['HP', 'said', 'it', 'was', 'out', 'of', 'warranty']","[5, 5, 5, 5, 3, 4, 1]"
"['Stay', 'away', 'from', 'Apple', 'or', 'hope', 'you', 'laptop', 'does', 'not', 'break', 'down']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
"['Its', 'a', 'great', 'prodcut', 'to', 'handle', 'basic', 'computing', 'needs']","[5, 5, 3, 5, 5, 5, 5, 5, 5]"
"['I', 'never', 'had', 'this', 'kind', 'of', 'quality', 'issue', 'with', 'Dell', 'not', 'to', 'say', 'Dell', 'is', 'that', 'great', 'not', 'with', 'a', 'brand', 'new', 'laptop']","[5, 5, 5, 5, 5, 5, 1, 3, 5, 5, 5, 5, 5, 5, 5, 5, 3, 5, 5, 5, 5, 5, 5]"
"['wonderful', 'features']","[3, 1]"
"['the', 'laptop', 'was', 'really', 'good', 'and', 'it', 'goes', 'really', 'fast', 'just', 'the', 'way', 'i', 'thought', 'it', 'would', 'of', 'run']","[5, 5, 5, 5, 3, 5, 5, 5, 5, 3, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
"['I', 'had', 'to', 'call', 'HP', 'and', 'ask', 'for', 'a', 'recovery', 'disk', 'because', 'the', 'computer', 'does', 'not', 'come', 'with', 'one', 'and', 'completely', 'redo', 'it', 'all']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 1, 2, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
"['Im', 'glad', 'that', 'it', 'has', 'such', 'great', 'features', 'in', 'it']","[5, 3, 5, 5, 5, 5, 3, 1, 5, 5]"
"['its', 'just', 'a', 'great', 'toy', 'to', 'have', 'around']","[5, 5, 5, 3, 5, 5, 5, 5]"
"['I', 'like', 'those', 'programs', 'better', 'than', 'Office', 'and', 'you', 'can', 'save', 'your', 'files', 'to', 'be', 'completely', 'compatible', 'with', 'the', 'Office', 'programs', 'as', 'well']","[5, 5, 5, 1, 3, 5, 1, 5, 5, 5, 5, 5, 5, 5, 5, 5, 3, 5, 5, 1, 2, 5, 5]"
"['Great', 'wifi', 'too']","[5, 1, 5]"
"['WHEN', 'TYPING', 'LETTERS', 'AND', 'SPACES', 'ARE', 'FREQUENTLY', 'OMITTED', 'REQUIRING', 'THE', 'USER', 'TO', 'REDO', 'MANY', 'WORDS', 'AND', 'SENTENCES']","[5, 1, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
"['Only', 'a', 'few', 'days', 'after', 'I', 'received', 'the', 'computer', 'back', 'the', 'screen', 'froze', 'again']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 1, 3, 5]"
"['It', 'is', 'not', 'ideal', 'for', 'children', 'because', 'of', 'the', 'temp']","[5, 5, 5, 3, 5, 5, 5, 5, 5, 1]"
"['sounds', 'like', 'a', 'typewriter', 'but', 'if', 'you', 'can', 'get', 'past', 'that', 'this', 'is', 'a', 'great', 'laptop', 'for', 'a', 'little', 'money']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 3, 5, 5, 5, 3, 5]"
"['When', 'this', 'happened', 'I', 'would', 'have', 'to', 'completely', 'power', 'off', 'my', 'computer', 'and', 'restart', 'it']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
"['Although', 'i', 'do', 'believe', 'that', 'Windows', 'operating', 'system', 'may', 'be', 'to', 'fault', 'for', 'some', 'of', 'the', 'problems']","[5, 5, 5, 5, 5, 1, 2, 2, 5, 5, 5, 3, 5, 5, 5, 5, 5]"
"['Great', 'OS', 'fabulous', 'improvements', 'to', 'the', 'existing', 'line', 'bumping', 'up', 'the', 'processor', 'speed', 'and', 'adding', 'the', 'thunderbolt', 'port']","[5, 1, 5, 5, 5, 5, 5, 5, 5, 5, 5, 1, 2, 5, 5, 5, 1, 2]"
"['I', 'or', 'my', 'dad', 'paid', 'over', 'twenty', 'four', 'hundred', 'dollars', 'for', 'everything']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
"['The', 'lcd', 'screen', 'stopped', 'working', 'on', 'mine', 'after', '10', 'months']","[5, 1, 2, 3, 5, 5, 5, 5, 5, 5]"
"['That', 'includes', 'transferring', 'my', 'music', 'and', 'movies']","[5, 5, 5, 5, 5, 5, 5]"
"['Images', 'are', 'crisp', 'and', 'clean']","[1, 5, 3, 5, 3]"
"['Took', 'that', 'one', 'home', 'same', 'thing']","[5, 5, 5, 5, 5, 5]"
"['Im', 'going', 'back', 'to', 'PC']","[5, 5, 5, 5, 5]"
"['Great', 'quick', 'laptop', 'for', 'the', 'money']","[5, 5, 5, 5, 5, 5]"
"['although', 'its', 'windows', 'vista', 'compared', 'to', 'windows', 'xp', 'sucks']","[5, 5, 1, 2, 5, 5, 1, 2, 3]"
"['We', 'have', 'had', 'numerous', 'problems', 'with', 'Vista', 'such', 'as', 'Adobe', 'Flash', 'player', 'just', 'quits', 'and', 'has', 'to', 'be', 'uninstalled', 'and', 'then', 'reinsalled', 'Internet', 'Explore', 'just', 'quits', 'and', 'you', 'lose', 'whatever', 'you', 'were', 'working', 'on', 'also', 'the', 'same', 'Windows', 'update', 'has', 'appeared', 'on', 'this', 'computer', 'since', 'we', 'got', 'it', 'and', 'has', 'been', 'updated', 'probably', '400', 'times', 'the', 'same', 'update']","[5, 5, 5, 5, 3, 5, 1, 5, 5, 1, 2, 2, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 1, 2, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 1, 2, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 1]"
"['The', 'Dell', 'mini', 'was', 'the', 'first', 'Dell', 'product', 'that', 'I', 'had', 'ever', 'purchased']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
"['with', 'the', 'switch', 'being', 'at', 'the', 'top', 'you', 'need', 'to', 'memorize', 'the', 'key', 'combination', 'rather', 'than', 'just', 'flicking', 'a', 'switch']","[5, 5, 1, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 1]"
"['My', 'Mac', 'has', 'gone', 'from', 'being', 'a', 'trusted', 'friend', 'to', 'an', 'adversary']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
"['One', 'more', 'tip', 'please', 'purchase', 'this', 'model', 'and', 'get', 'a', '4GB', 'stick', 'of', 'RAM', 'to', 'save', 'you', '10']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 1, 2, 2, 2, 5, 5, 5, 5]"
"['By', 'week', 'two', 'my', 'laptop', 'had', 'overheated', 'and', 'was', 'completely', 'dead', 'even', 'though', 'I', 'did', 'not', 'use', 'it', 'too', 'much']","[5, 5, 5, 5, 5, 5, 3, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
"['And', 'it', 'is', 'impossible', 'to', 'get', 'them', 'back', 'in']","[5, 5, 5, 5, 5, 5, 5, 5, 5]"
"['My', 'last', 'laptop', 'gave', 'me', 'a', 'constant', 'battle', 'even', 'though', 'it', 'was', 'also', 'completely', 'new']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
"['I', 'have', 'been', 'a', 'mac', 'user', 'since', 'the', 'mid', '90s']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
"['It', 'has', 'bein', 'into', 'the', 'shop', 'to', 'get', 'a', 'new', 'hardrive', '2', 'times', 'and', 'to', 'fix', 'the', 'touch', 'control', 'buttons', 'on', 'the', 'keyboard']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 1, 5, 5, 5, 5, 5, 5, 1, 2, 2, 5, 5, 1]"
"['After', 'the', 'bad', 'experience', 'with', 'this', 'computer', 'went', 'back', 'to', 'compaq']","[5, 5, 3, 5, 5, 5, 5, 5, 5, 5, 5]"
"['Finally', 'after', 'months', 'of', 'research', 'the', 'discovered', 'that', 'they', 'mailed', 'it', 'to', 'a', 'Walmart', 'and', 'there', 'probably', 'would', 'be', 'no', 'way', 'to', 'find', 'the', 'box']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
"['It', 'doesnt', 'heat', 'up', 'like', 'my', 'old', 'laptop']","[5, 5, 5, 5, 5, 5, 5, 5]"
"['I', 'always', 'have', 'used', 'a', 'tower', 'home', 'PC', 'and', 'jumped', 'to', 'the', 'laptop', 'and', 'have', 'been', 'very', 'satisfied', 'with', 'its', 'performance']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 3, 5, 5, 1]"
"['Its', 'solid']","[5, 3]"
"['Before', 'I', 'got', 'my', 'macbook', 'I', 'owned', 'a', 'Dell', 'laptop']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
"['This', 'laptop', 'is', 'the', 'most', 'amazing', 'little', 'peice', 'of', 'machinery', 'I', 'have', 'owned', 'outside', 'of', 'the', 'Iphone']","[5, 5, 5, 5, 5, 3, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
"['The', 'computer', 'runs', 'very', 'fast', 'with', 'no', 'problems', 'and', 'the', 'iLife', 'software', 'that', 'comes', 'with', 'it', 'iPhoto', 'iMovie', 'iWeb', 'iTunes', 'GarageBand', 'is', 'all', 'very', 'helpful', 'as', 'well']","[5, 5, 5, 5, 3, 5, 5, 3, 5, 5, 1, 2, 5, 5, 5, 5, 1, 1, 1, 1, 1, 5, 5, 5, 3, 5, 5]"
"['At', 'first', 'it', 'worked', 'well', 'for', 'a', 'month', 'or', 'so', 'then', 'the', 'system', 'board', 'failed', 'and', 'I', 'send', 'it', 'in', 'to', 'toshiba', 'some', 'complaints', 'and', 'three', 'weeks', 'later', 'I', 'then', 'receive', 'my', 'laptop', 'back', 'only', 'to', 'discover', 'that', 'it', 'still', 'has', 'the', 'same', 'problem', 'so', 'now', 'I', 'have', 'to', 'send', 'it', 'back', 'again', 'to', 'get', 'it', 'fixed', 'again']","[5, 5, 5, 5, 3, 5, 5, 5, 5, 5, 5, 5, 1, 2, 3, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
"['Until', 'I', 'bought', 'the', 'Dell', 'I', 'thought', 'you', 'just', 'looked', 'for', 'what', 'you', 'wanted', 'size', 'software', 'options', 'hardware', 'and', 'purchase', 'the', 'best', 'deal', 'you', 'could', 'find']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 1, 1, 5, 1, 5, 5, 5, 3, 5, 5, 5, 5]"
"['I', 'dont', 'know', 'how', 'I', 'could', 'ever', 'live', 'without', 'my', 'Qousmio']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
"['It', 'has', 'plenty', 'of', 'memory', 'lots', 'of', 'hard', 'drive', 'and', 'great', 'graphics']","[5, 5, 3, 5, 1, 3, 5, 1, 2, 5, 3, 1]"
"['It', 'didnt', 'take', 'me', 'long', 'to', 'get', 'switched', 'over', 'to', 'the', 'Mac', 'computer', 'programs', 'and', 'navigation', 'its', 'been', 'just', 'fine', 'and', 'like', 'the', 'way', 'this', 'laptop', 'functions', 'much', 'better']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 1, 5, 1, 5, 5, 5, 3, 5, 5, 5, 5, 5, 5, 5, 5, 3]"
"['It', 'lasted', 'for', 'many', 'years', 'of', 'travel', 'kids', 'and', 'abuse', 'and', 'if', 'I', 'fired', 'it', 'up', 'today', 'it', 'would', 'work']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
"['been', 'a', 'PC', 'user', 'for', 'many', 'many', 'years']","[5, 5, 5, 5, 5, 5, 5, 5]"
"['I', 'have', 'never', 'had', 'any', 'issues', 'or', 'problems', 'with', 'my', 'MacBook', 'Pro', 'so', 'far', 'and', 'it', 'is', 'still', 'as', 'fast', 'as', 'it', 'was', 'when', 'I', 'first', 'bought', 'it']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 3, 5, 5, 5, 5, 5, 5, 5, 5]"
"['It', 'freezes', 'and', 'it', 'always', 'shows', 'that', 'there', 'is', 'an', 'error', 'so', 'I', 'have', 'to', 'restart', 'it', 'a', 'few', 'times', 'every', 'time', 'I', 'use', 'it']","[5, 3, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
"['However', 'my', 'girlfriend', 'realized', 'that', 'the', 'netbooks', 'hinge', 'is', 'a', 'bit', 'loose', 'when', 'you', 'open', 'or', 'close', 'the', 'LCD']","[5, 5, 5, 5, 5, 5, 5, 1, 5, 5, 5, 3, 5, 5, 5, 5, 5, 5, 1]"
"['My', 'problem', 'was', 'with', 'DELL', 'Customer', 'Service']","[5, 3, 5, 5, 1, 2, 2]"
