Sentence,Sequence
"[u'The', u'games', u'included', u'are', u'very', u'good', u'games', u'.']","[5, 1, 5, 5, 5, 3, 1, 5]"
"[u'this', u'computer', u'will', u'last', u'you', u'at', u'least', u'7', u'years', u',', u'that', u's', u'an', u'amazing', u'life', u'spanned', u'an', u'electronic', u'.']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 3, 1, 5, 5, 5, 5]"
"[u'I', u'bought', u'mine', u'from', u'Apple', u'Store', u'the', u'day', u'it', u'was', u'released', u'as', u'Amazon', u'did', u""n't"", u'have', u'it', u'yet', u'.']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
"[u'I', u'had', u'something', u'else', u'go', u'wrong', u'and', u'they', u'said', u'it', u'had', u'to', u'be', u'in', u'good', u'working', u'order', u'to', u'be', u'able', u'to', u'buy', u'the', u'warranty', u'.']","[5, 5, 5, 5, 5, 3, 5, 5, 5, 5, 5, 5, 5, 5, 3, 5, 5, 5, 5, 5, 5, 5, 5, 1, 5]"
"[u'the', u'whole', u'experiece', u'is', u'horrible', u'so', u'save', u'up', u'and', u'buy', u'a', u'better', u'laptop', u'.']","[5, 5, 5, 5, 3, 5, 5, 5, 5, 5, 5, 3, 5, 5]"
"[u'I', u'just', u'bought', u'this', u'laptop', u'3', u'days', u'ago', u'.']","[5, 5, 5, 5, 5, 5, 5, 5, 5]"
"[u'I', u'am', u'very', u'pleased', u'with', u'my', u'purchase', u'!']","[5, 5, 5, 3, 5, 5, 5, 5]"
"[u'Sometimes', u'you', u'really', u'have', u'to', u'tap', u'the', u'pad', u'to', u'get', u'it', u'to', u'worki']","[5, 5, 5, 5, 5, 5, 5, 1, 5, 5, 5, 5, 5]"
"[u'It', u""'s"", u'super', u'fast', u'and', u'a', u'great', u'value', u'for', u'the', u'price', u'!']","[5, 5, 5, 3, 5, 5, 3, 1, 5, 5, 1, 5]"
"[u'Three', u',', u'the', u'mac', u'book', u'has', u'advantages', u'over', u'pcs', u""'"", u'with', u'linux', u'based', u'os', u'there', u'is', u'very', u""'"", u'few', u'problems', u'with', u'system', u'performance', u'when', u'it', u'comes', u'to', u'a', u'mac', u'.']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 3, 4, 5, 1, 2, 5, 5, 5, 5, 5, 5, 5]"
"[u'A', u'mac', u'is', u'very', u'easy', u'to', u'use', u'and', u'it', u'simply', u'makes', u'sense', u'.']","[5, 5, 5, 5, 3, 5, 1, 5, 5, 5, 5, 5, 5]"
"[u'Of', u'course', u',', u'eMachines', u'can', u'not', u'be', u'made', u'entirely', u'to', u'blame', u'for', u'this', u'computer', u""'s"", u'woes', u';']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
"[u'however', u',', u'I', u'may', u'have', u'inadvertently', u'thrown', u'out', u'one', u'of', u'the', u'batteries', u'with', u'the', u'shipping', u'carton', u'.']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 1, 5, 5, 1, 2, 5]"
"[u'Love', u'it', u'so', u'far', u'.']","[5, 5, 5, 5, 5]"
"[u'It', u'is', u'so', u'much', u'easier', u'to', u'use']","[5, 5, 5, 5, 3, 5, 1]"
"[u'There', u'is', u'no', u'need', u'to', u'open', u'a', u'program', u'first', u'and', u'the', u'cliick', u'open', u'or', u'import', u'.']","[5, 5, 3, 4, 5, 5, 5, 1, 5, 5, 5, 5, 5, 5, 5, 5]"
"[u'In', u'short', u',', u'you', u'could', u'say', u'your', u'mac', u'could', u'become', u'your', u'best', u'friend', u'(', u'no', u'intention', u'of', u'replacing', u'Rover', u'your', u'dog', u')', u'.']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 3, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
"[u'It', u'was', u'a', u'bad', u'experience', u'but', u'i', u'played', u'down', u'its', u'importance', u'.']","[5, 5, 5, 3, 5, 5, 5, 5, 5, 5, 5, 5]"
"[u'Meets', u'my', u'needs', u'perfectly', u'and', u'is', u'light', u'enough', u'for', u'this', u'senior', u'to', u'carry', u'without', u'affecting', u'my', u'arthritis', u'.']","[5, 5, 5, 3, 5, 5, 3, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
"[u'It', u'is', u'so', u'nice', u'not', u'to', u'worry', u'about', u'that', u'and', u'the', u'extra', u'expense', u'that', u'comes', u'along', u'with', u'the', u'necessary', u'virus', u'protection', u'on', u'PC', u""'s"", u'.']","[5, 5, 5, 3, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 1, 2, 5, 5, 5, 5]"
"[u'The', u'Notebook', u'PC', u',', u'Toshiba', u'Qosmio', u'is', u'the', u'best', u'gift', u'my', u'father', u'could', u'have', u'ever', u'gotten', u'me', u'.']","[5, 5, 5, 5, 5, 5, 5, 5, 3, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
"[u'Three', u'weeks', u'after', u'I', u'bought', u'the', u'netbook', u',', u'the', u'screen', u'quit', u'working', u'.']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 1, 5, 5, 5]"
"[u'The', u'processor', u'screams', u',', u'and', u'because', u'of', u'the', u'unique', u'way', u'that', u'Apple', u'OSX', u'16', u'functions', u',', u'most', u'of', u'the', u'graphics', u'are', u'routed', u'through', u'the', u'hardware', u'rather', u'than', u'the', u'software', u'.']","[5, 1, 3, 5, 5, 5, 5, 5, 3, 5, 5, 5, 1, 2, 5, 5, 5, 5, 5, 1, 5, 5, 5, 5, 1, 5, 5, 5, 1, 5]"
"[u'I', u'am', u'currently', u'out', u'of', u'town', u'and', u'called', u'to', u'inform', u'them', u'the', u'broken', u'part', u'would', u'be', u'returned', u'when', u'I', u'got', u'back', u'in', u'town', u'.']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
"[u'Returned', u'laptop', u'for', u'a', u'4th', u'repair', u'and', u'it', u'came', u'back', u'but', u'now', u'would', u'lock', u'up', u'and', u'randomly', u'reboot', u'frequently', u'making', u'the', u'laptop', u'unusable', u'.']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 3, 5]"
"[u'I', u'wanted', u'something', u'that', u'had', u'a', u'new', u'Intel', u'Core', u'processors', u'and', u'HDMI', u'port', u'so', u'that', u'we', u'could', u'hook', u'it', u'up', u'directly', u'to', u'our', u'TV', u'.']","[5, 5, 5, 5, 5, 5, 3, 1, 2, 2, 5, 1, 2, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
"[u'The', u'Apple', u'will', u'run', u'Internet', u'Explorer', u',', u'but', u'at', u'an', u'amazingly', u'slow', u'rate', u'.']","[5, 5, 5, 5, 1, 2, 5, 5, 5, 5, 5, 3, 5, 5]"
"[u'With', u'today', u""'s"", u'company', u'fighting', u'over', u'marketshare', u',', u'its', u'a', u'shame', u'that', u'ASUS', u'can', u'get', u'away', u'with', u'the', u'inept', u'staff', u'answering', u'thephone', u'.']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 1, 5, 5, 5]"
"[u'Other', u'than', u'that', u'I', u'do', u""n't"", u'have', u'one', u'complaint', u'in', u'the', u'world', u'!']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
"[u'  ', u'The', u'computer', u'is', u'so', u'slow', u',', u'even', u'after', u'paying', u'staples', u'the', u'extra', u'money', u'to', u'speed', u'it', u'up', u'.']","[5, 5, 5, 5, 5, 3, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
"[u'I', u'feel', u'that', u'enough', u'people', u'have', u'Macs', u'these', u'days', u'and', u'that', u'companies', u'need', u'to', u'start', u'making', u'things', u'more', u'compatable', u'than', u'they', u'used', u'to', u'be', u'.']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
"[u'The', u'price', u'premium', u'is', u'a', u'little', u'much', u',', u'but', u'when', u'you', u'start', u'looking', u'at', u'the', u'features', u'it', u'is', u'worth', u'the', u'added', u'cash', u'.']","[5, 1, 2, 5, 5, 5, 3, 5, 5, 5, 5, 5, 5, 5, 5, 1, 5, 5, 3, 5, 5, 5, 5]"
"[u'*', u'5', u'weeks', u'after', u'giving', u'the', u'computer', u'for', u'repair*-Apple', u'offers', u'to', u'send', u'replacement', u'after', u'they', u'receive', u'the', u'old', u'computer', u'.']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
"[u'I', u'ca', u""n't"", u'say', u'enough', u'of', u'how', u'satisfied', u'I', u'am', u'with', u'their', u'product', u'and', u'help', u'aftermarket', u'.']","[5, 5, 5, 5, 5, 5, 5, 3, 5, 5, 5, 5, 1, 2, 2, 2, 5]"
"[u'My', u'computer', u'was', u'one', u'of', u'the', u'best', u'in', u'the', u'school', u'compared', u'to', u'my', u'fellow', u'classmates', u'.']","[5, 5, 5, 5, 5, 5, 3, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
"[u'I', u'bought', u'for', u'my', u'son', u'in', u'the', u'2nd', u'grade', u'.']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
"[u'This', u'has', u'happened', u'three', u'times', u'so', u'far', u'.']","[5, 5, 5, 5, 5, 5, 5, 5]"
"[u'   ', u'I', u""'m"", u'a', u'professional', u'consultant', u',', u'and', u'a', u'client', u'needed', u'work', u'on', u'her', u'machine', u'.']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
"[u'compresses', u'itself', u'and', u'you', u'ca', u""n't"", u'use', u'it', u'.']","[5, 5, 5, 5, 5, 5, 5, 5, 5]"
"[u'Microsoft', u'word', u'was', u'not', u'on', u'it', u'andI', u'had', u'to', u'buy', u'it', u'seperately', u'.']","[1, 2, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
"[u'it', u'has', u'3', u'usb', u'ports', u',', u'1', u'sd', u'memory', u'card', u'reader', u'and', u'an', u'sd', u'memory', u'car', u'expansion', u'.']","[5, 5, 5, 1, 2, 5, 5, 1, 2, 2, 2, 5, 5, 1, 2, 2, 2, 5]"
"[u'Who', u'knows', u'what', u'will', u'happen', u'later', u'on', u'when', u'they', u'dismantle', u'the', u'whole', u'damn', u'thing', u'?', u' ', u'So', u',', u'I', u'said', u'I', u'wanted', u'a', u'new', u'set', u'.']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
"[u'I', u'connect', u'a', u'LaCie', u'2Big', u'external', u'drive', u'via', u'the', u'firewire', u'800', u'interface', u',', u'which', u'is', u'useful', u'for', u'Time', u'Machine', u'.']","[5, 5, 5, 1, 2, 2, 2, 5, 5, 1, 2, 2, 5, 5, 5, 3, 5, 1, 2, 5]"
"[u'If', u'you', u'already', u'own', u'a', u'2009', u',', u'2010', u',', u'or', u'early', u'2011', u'model', u',', u'you', u'should', u'wait', u'until', u'the', u'next', u'update', u'.']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
"[u'My', u'Toshiba', u'did', u'not', u'have', u'sound', u'on', u'everything', u',', u'just', u'certain', u'things', u'.']","[5, 5, 5, 5, 5, 1, 5, 5, 5, 5, 5, 5, 5]"
"[u'I', u'am', u'overall', u'very', u'pleased', u'with', u'my', u'toshiba', u'satellite', u',', u'I', u'like', u'the', u'extra', u'features', u',', u'I', u'love', u'the', u'windows', u'7', u'home', u'premium', u'.']","[5, 5, 5, 5, 3, 5, 5, 5, 5, 5, 5, 3, 5, 1, 2, 5, 5, 3, 5, 1, 2, 2, 2, 5]"
"[u'So', u',', u'I', u'must', u'say', u'I', u'am', u'not', u'a', u'happy', u'camper', u'.']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
"[u'-Called', u'MacHouse', u'Amsterdam', u'to', u'ask', u'for', u'a', u'temporary', u'replacement', u',', u'no', u'answer', u'.']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
"[u'The', u'Aspire', u'wo', u'nt', u'even', u'boot', u'past', u'the', u'Acer', u'screen', u'with', u'a', u'Droid', u'(', u'I', u'have', u'tried', u'both', u'Motorola', u'and', u'HTC', u')', u'plugged', u'into', u'the', u'USB', u'port', u'.']","[5, 5, 5, 5, 5, 5, 5, 5, 1, 2, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 1, 2, 5]"
"[u'I', u'bought', u'it', u'during', u'the', u'recent', u'Comex', u'IT', u'show', u'.']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
"[u'The', u'battery', u'life', u'was', u'shorter', u'than', u'expected', u'.']","[5, 1, 2, 5, 3, 5, 5, 5]"
"[u'It', u'fires', u'up', u'in', u'the', u'morning', u'in', u'less', u'than', u'30', u'seconds', u'and', u'I', u'have', u'never', u'had', u'any', u'issues', u'with', u'it', u'freezing', u'.']","[5, 1, 2, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
"[u'It', u'does', u'nt', u'overheat', u'or', u'make', u'any', u'loud', u'noises', u'.']","[5, 5, 5, 5, 5, 5, 5, 3, 5, 5]"
"[u'Look', u'up', u'recipes', u'and', u'keep', u'it', u'on', u'the', u'kitchen', u'counter', u'while', u'I', u'cook', u'.']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
"[u'The', u'keyboard', u'is', u'top', u'notch', u'.']","[5, 1, 5, 3, 4, 5]"
"[u'Do', u'you', u'think', u'the', u'shop', u'will', u'give', u'me', u'a', u'new', u'set', u'?', u'?', u'It', u'will', u'NOT', u'!']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
"[u'I', u'have', u'had', u'nothing', u'but', u'problems', u'since', u'the', u'day', u'I', u'took', u'it', u'out', u'of', u'the', u'box', u'!']","[5, 5, 5, 5, 5, 3, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
"[u'My', u'Macbook', u'was', u'worth', u'(', u'after', u'3', u'years', u'of', u'use', u'!', u')', u'$', u'375', u'.']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
"[u'It', u'drives', u'me', u'crazy', u'when', u'I', u'want', u'to', u'download', u'a', u'game', u'or', u'something', u'of', u'that', u'nature', u'and', u'I', u'ca', u""n't"", u'play', u'it', u'because', u'its', u'not', u'compatable', u'with', u'the', u'software', u'.']","[5, 5, 5, 3, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 3, 4, 5, 5, 1, 5]"
"[u'The', u'online', u'tutorial', u'videos', u'make', u'it', u'super', u'easy', u'to', u'learn', u'if', u'you', u'have', u'always', u'used', u'a', u'PC', u'.']","[5, 1, 2, 2, 5, 5, 5, 3, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
"[u'Bought', u'this', u'gateway', u'M-50', u'or', u'150', u'early', u'2007', u'.']","[5, 5, 5, 5, 5, 5, 5, 5, 5]"
"[u'The', u'image', u'is', u'great', u',', u'and', u'the', u'soud', u'is', u'excelent', u'.']","[5, 1, 5, 3, 5, 5, 5, 1, 5, 5, 5]"
"[u'With', u'a', u'MAC', u'computer', u'I', u'have', u'more', u'free', u'time', u'as', u'I', u'do', u""n't"", u'have', u'to', u'wait', u'for', u'windows', u'to', u'boot', u'up', u'or', u'shut', u'down', u'and', u'all', u'the', u'viruses', u'associated', u'with', u'windows', u'.']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 1, 5, 1, 2, 5, 1, 2, 5, 5, 5, 5, 5, 5, 1, 5]"
"[u'It', u'was', u'very', u'easy', u'to', u'just', u'pick', u'up', u'and', u'use--', u'It', u'did', u'not', u'take', u'long', u'to', u'get', u'used', u'to', u'the', u'Mac', u'OS', u'.']","[5, 5, 5, 3, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 3, 5, 5, 5, 5, 5, 1, 2, 5]"
"[u'This', u'netbook', u'is', u'a', u'perfect', u'supplementary', u'computer', u'to', u'another', u'laptop', u'or', u'desktop', u'(', u'my', u'wife', u'and', u'I', u'have', u'another', u'laptop', u')', u',', u'or', u'if', u'you', u'are', u'a', u'user', u'who', u'uses', u'the', u'computer', u'for', u'simple', u'tasks', u'.']","[5, 5, 5, 5, 3, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
"[u'With', u'all', u'the', u'goodies', u'inside', u'this', u'machine', u',', u'it', u'is', u'a', u'value', u'.']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
"[u'I', u'took', u'it', u'back', u'for', u'a', u'full', u'refund', u'.']","[5, 5, 5, 5, 5, 5, 5, 5, 5]"
"[u'It', u'is', u'well', u'worth', u'the', u'money', u'it', u'cost', u',', u'Very', u'good', u'investment', u'.']","[5, 5, 3, 4, 5, 5, 5, 1, 5, 5, 3, 5, 5]"
"[u'Upgrading', u'from', u'Windows', u'7', u'Starter', u',', u'thru', u'Windows', u'7', u'Home', u'Premium', u',', u'to', u'Windows', u'7', u'Professional', u'was', u'a', u'snap', u';']","[5, 5, 1, 2, 2, 5, 5, 1, 2, 2, 2, 5, 5, 1, 2, 2, 5, 5, 3, 5]"
"[u'This', u'computer', u'had', u'exactly', u'the', u'specifications', u'I', u'needed', u'.']","[5, 5, 5, 5, 5, 1, 5, 5, 5]"
"[u'Overall', u',', u'still', u'a', u'very', u'nice', u'machine', u'.']","[5, 5, 5, 5, 5, 3, 5, 5]"
"[u'Where', u'you', u'click', u'and', u'hold', u'and', u'drag', u'it', u'picture', u',', u'link', u',', u'etc', u'to', u'where', u'you', u'want', u'it', u'.']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
"[u'My', u'kids', u'(', u'and', u'dogs', u')', u'destroyed', u'two', u'power', u'cords', u'by', u'pulling', u'on', u'them', u'.']","[5, 5, 5, 5, 5, 5, 5, 5, 1, 2, 5, 5, 5, 5, 5]"
"[u'I', u'had', u'upgraded', u'my', u'old', u'MacBook', u'to', u'Lion', u',', u'so', u'I', u'kind', u'of', u'knew', u'what', u'I', u'was', u'getting', u',', u'but', u'had', u""n't"", u'been', u'able', u'to', u'enjoy', u'some', u'of', u'the', u'awesome', u'new', u'multi', u'-', u'touch', u'features', u'.']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 3, 5, 5, 5, 3, 5, 1, 2, 2, 2, 5]"
"[u'I', u'had', u'this', u'computer', u'for', u'one', u'month', u'and', u'had', u'to', u'send', u'it', u'in', u'for', u'repair', u'.']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
"[u'The', u'screen', u'is', u'a', u'little', u'glary', u',', u'and', u'I', u'hated', u'the', u'clicking', u'buttons', u',', u'but', u'I', u'got', u'used', u'to', u'them', u'.']","[5, 1, 5, 5, 5, 3, 5, 5, 5, 5, 5, 1, 2, 5, 5, 5, 5, 5, 5, 5, 5]"
"[u'Not', u'to', u'mention', u',', u'the', u'battery', u'life', u'is', u'absolutely', u'amazing', u'.']","[5, 5, 5, 5, 5, 1, 2, 5, 5, 3, 5]"
"[u'I', u'realize', u'that', u'not', u'every', u'unit', u'has', u'this', u'issue', u',', u'but', u'the', u'ones', u'that', u'do', u'can', u'not', u'be', u'repaired', u'.']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
"[u'I', u'have', u'had', u'a', u'Mac', u'for', u'6', u'years', u'and', u'wo', u""n't"", u'go', u'back', u'to', u'PC', u'.']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
"[u'i', u'love', u'to', u'use', u'it', u'it', u'is', u'esay', u'and', u'light', u'.']","[5, 3, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
"[u'Windows', u'also', u'shuts', u'the', u'computer', u'down', u'for', u'no', u'reason', u'without', u'warning', u'.']","[1, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
"[u'not', u'using', u'wired', u'lan', u'not', u'sure', u'what', u'that', u's', u'about', u'.']","[5, 5, 1, 2, 5, 5, 5, 5, 5, 5, 5]"
"[u'After', u'about', u'another', u'month', u'I', u'had', u'to', u'send', u'it', u'in', u'AGAIN', u'to', u'Acer', u'for', u'repairs', u'.']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
"[u'The', u'macbook', u'rarely', u'requires', u'a', u'hard', u'reboot', u'.']","[5, 5, 3, 5, 5, 1, 2, 5]"
"[u'I', u'LOVE', u'it', u'!']","[5, 5, 5, 5]"
"[u'The', u'#', u'1', u'reason', u'that', u'is', u'always', u'repeated', u'.']","[5, 5, 5, 5, 5, 5, 5, 5, 5]"
"[u'Now', u'for', u'the', u'hardware', u'problems', u'.']","[5, 5, 5, 1, 3, 5]"
"[u'Unfortunately', u',', u'that', u'is', u'not', u'the', u'case', u'.']","[5, 5, 5, 5, 5, 5, 5, 5]"
"[u'Anyways', u'I', u'bought', u'this', u'two', u'months', u'ago', u'and', u'when', u'I', u'first', u'brought', u'it', u'home', u'it', u'kept', u'giving', u'me', u'a', u'message', u'about', u'a', u'vibration', u'in', u'the', u'hard', u'drive', u'and', u'it', u'is', u'putting', u'it', u'temporaly', u'in', u'save', u'zone', u'.']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 1, 2, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
"[u'It', u""'s"", u'fast', u'and', u'has', u'excellent', u'battery', u'life', u'.']","[5, 5, 3, 5, 5, 3, 1, 2, 5]"
"[u'It', u""'s"", u'face', u'and', u'depanable', u'.']","[5, 5, 5, 5, 5, 5]"
"[u'No', u'Viruses', u'!']","[5, 5, 5]"
"[u'I', u""'m"", u'just', u'really', u'happy', u'that', u'I', u'waited', u'to', u'buy', u',', u'because', u'this', u'thing', u'kicks', u'a$$', u'!']","[5, 5, 5, 5, 3, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
"[u'  ', u'The', u'Hewitt', u'Packard', u'Pavillion', u'dv6700', u'was', u'my', u'first', u'laptop', u',', u'before', u'this', u'I', u'had', u'a', u'Dell', u'desktop', u'that', u'I', u'loved', u'.']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 3, 5]"
"[u'Apple', u'care', u'included', u'.']","[1, 2, 3, 5]"
"[u'It', u'was', u'an', u'all', u'around', u'waste', u'of', u'money', u'for', u'me', u'.']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
"[u'I', u'worked', u'in', u'IT', u'retail', u'sales', u'before', u'.']","[5, 5, 5, 5, 5, 5, 5, 5]"
"[u'Features', u'like', u'the', u'font', u'are', u'very', u'block', u'-', u'like', u'and', u'old', u'school', u'.']","[5, 5, 5, 1, 5, 5, 3, 4, 4, 5, 3, 5, 5]"
"[u'It', u'has', u'everything', u'you', u'need', u'to', u'get', u'the', u'job', u'done', u'.']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
"[u'It', u'is', u'loaded', u'with', u'programs', u'that', u'is', u'of', u'no', u'good', u'for', u'the', u'average', u'user', u',', u'that', u'makes', u'it', u'run', u'way', u'to', u'slow', u'.']","[5, 5, 5, 5, 1, 5, 5, 5, 5, 3, 5, 5, 5, 5, 5, 5, 5, 5, 1, 5, 5, 3, 5]"
"[u'I', u'feel', u'that', u'it', u'was', u'poorly', u'put', u'together', u',', u'because', u'once', u'in', u'a', u'while', u'different', u'plastic', u'pieces', u'would', u'come', u'off', u'of', u'it', u'.']","[5, 5, 5, 5, 5, 3, 5, 5, 5, 5, 5, 5, 5, 5, 5, 1, 2, 5, 3, 4, 5, 5, 5]"
"[u'it', u'ca', u'nt', u'fuction', u'well', u'with', u'lots', u'of', u'webpages', u'open', u'at', u'once', u'.']","[5, 5, 5, 5, 3, 5, 5, 5, 5, 5, 5, 5, 5]"
"[u'Finally', u',', u'I', u'should', u'note', u'that', u'I', u'took', u'the', u'2', u'GB', u'RAM', u'stick', u'from', u'my', u'old', u'EeePC', u'and', u'installed', u'it', u'before', u'I', u'even', u'powered', u'on', u'for', u'the', u'first', u'time', u'.']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 1, 2, 2, 2, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
"[u'This', u'laptop', u'has', u'left', u'me', u'with', u'a', u'HORRIBLE', u'taste', u'in', u'my', u'mouth', u'for', u'Acer', u'brand', u'products', u'.']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
"[u'its', u'not', u'bad', u'just', u'VERY', u'VERY', u'annoying', u'.']","[5, 5, 3, 5, 5, 5, 3, 5]"
"[u'Well', u',', u'maybe', u'more', u'like', u'week', u'one', u'.']","[5, 5, 5, 5, 5, 5, 5, 5]"
"[u'Windows', u'is', u'also', u'rather', u'unsteady', u'on', u'its', u'feet', u'and', u'is', u'susceptible', u'to', u'many', u'bugs', u'.']","[1, 5, 5, 5, 3, 5, 5, 5, 5, 5, 3, 5, 5, 5, 5]"
"[u'After', u'sending', u'out', u'documents', u'via', u'email', u'and', u'having', u'recipients', u'tell', u'me', u'they', u'could', u'not', u'open', u'the', u'documents', u'or', u'they', u'came', u'through', u'as', u'gibberish', u',', u'I', u'broke', u'down', u'and', u'spent', u'another', u'$', u'100', u'to', u'get', u'Microsoft', u'Word', u'for', u'Mac', u'.']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 1, 2, 2, 2, 5]"
"[u'I', u'believe', u'I', u'purchased', u'this', u'in', u'Dec', u'09', u'for', u'my', u'primary', u'work', u'laptop', u'which', u'is', u'used', u'5', u'-', u'10', u'hours', u'a', u'day', u',', u'4', u'-', u'6', u'days', u'a', u'week', u'.']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
"[u'DO', u'NOT', u'BUY', u'GATEWAY', u'COMPUTERS', u'THEY', u'ARE', u'JUNK', u'AND', u'THE', u'WARRANTY', u'COMPANY', u'IS', u'HORRIBLE', u'.']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 1, 2, 5, 5, 5]"
