Sentence,Sequence,Tags
"['I', 'also', 'ordered', 'for', 'delivery', 'and', 'the', 'restaurant', 'forgot', 'half', 'the', 'order']","[5, 5, 5, 5, 1, 5, 5, 5, 3, 5, 5, 1]","[('I', 'PRON', 'PRP', 'nsubj'), ('also', 'ADV', 'RB', 'advmod'), ('ordered', 'VERB', 'VBD', 'ROOT'), ('for', 'ADP', 'IN', 'prep'), ('delivery', 'NOUN', 'NN', 'pobj'), ('and', 'CCONJ', 'CC', 'cc'), ('the', 'DET', 'DT', 'det'), ('restaurant', 'NOUN', 'NN', 'nsubj'), ('forgot', 'VERB', 'VBD', 'amod'), ('half', 'ADJ', 'PDT', 'npadvmod'), ('the', 'DET', 'DT', 'det'), ('order', 'NOUN', 'NN', 'appos')]"
"['Our', 'server', 'checked', 'on', 'us', 'maybe', 'twice', 'during', 'the', 'entire', 'meal']","[5, 1, 5, 5, 5, 5, 5, 5, 5, 5, 1]","[('Our', 'ADJ', 'PRP$', 'poss'), ('server', 'NOUN', 'NN', 'nsubj'), ('checked', 'VERB', 'VBD', 'ROOT'), ('on', 'ADP', 'IN', 'prep'), ('us', 'PRON', 'PRP', 'pobj'), ('maybe', 'ADV', 'RB', 'advmod'), ('twice', 'ADV', 'RB', 'advmod'), ('during', 'ADP', 'IN', 'prep'), ('the', 'DET', 'DT', 'det'), ('entire', 'ADJ', 'JJ', 'amod'), ('meal', 'NOUN', 'NN', 'pobj')]"
"['However', 'it', 'is', 'jus', 'too', 'good', 'to', 'not', 'praise', 'it']","[5, 5, 5, 5, 5, 3, 5, 5, 5, 5]","[('However', 'ADV', 'RB', 'advmod'), ('it', 'PRON', 'PRP', 'nsubj'), ('is', 'VERB', 'VBZ', 'ROOT'), ('jus', 'ADV', 'RB', 'acomp'), ('too', 'ADV', 'RB', 'advmod'), ('good', 'ADJ', 'JJ', 'acomp'), ('to', 'PART', 'TO', 'aux'), ('not', 'ADV', 'RB', 'neg'), ('praise', 'VERB', 'VB', 'xcomp'), ('it', 'PRON', 'PRP', 'dobj')]"
"['We', 'have', 'been', 'to', 'Montparnasse', 'many', 'times', 'and', 'return', 'often', 'for', 'good', 'reason']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]","[('We', 'PRON', 'PRP', 'nsubj'), ('have', 'VERB', 'VBP', 'aux'), ('been', 'VERB', 'VBN', 'ROOT'), ('to', 'ADP', 'IN', 'prep'), ('Montparnasse', 'PROPN', 'NNP', 'pobj'), ('many', 'ADJ', 'JJ', 'amod'), ('times', 'NOUN', 'NNS', 'npadvmod'), ('and', 'CCONJ', 'CC', 'cc'), ('return', 'VERB', 'VB', 'conj'), ('often', 'ADV', 'RB', 'advmod'), ('for', 'ADP', 'IN', 'prep'), ('good', 'ADJ', 'JJ', 'amod'), ('reason', 'NOUN', 'NN', 'pobj')]"
"['The', 'strong', 'scents', 'coming', 'from', 'the', 'left', 'and', 'right', 'of', 'me', 'negatively', 'affected', 'my', 'taste', 'buds']","[5, 3, 1, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]","[('The', 'DET', 'DT', 'det'), ('strong', 'ADJ', 'JJ', 'amod'), ('scents', 'NOUN', 'NNS', 'nsubj'), ('coming', 'VERB', 'VBG', 'acl'), ('from', 'ADP', 'IN', 'prep'), ('the', 'DET', 'DT', 'det'), ('left', 'NOUN', 'NN', 'pobj'), ('and', 'CCONJ', 'CC', 'cc'), ('right', 'ADV', 'RB', 'conj'), ('of', 'ADP', 'IN', 'prep'), ('me', 'PRON', 'PRP', 'pobj'), ('negatively', 'ADV', 'RB', 'advmod'), ('affected', 'VERB', 'VBD', 'ROOT'), ('my', 'ADJ', 'PRP$', 'poss'), ('taste', 'NOUN', 'NN', 'compound'), ('buds', 'NOUN', 'NNS', 'dobj')]"
"['We', 'had', 'the', 'lobster', 'sandwich', 'and', 'it', 'was', 'FANTASTIC']","[5, 5, 5, 1, 2, 5, 5, 5, 5]","[('We', 'PRON', 'PRP', 'nsubj'), ('had', 'VERB', 'VBD', 'ROOT'), ('the', 'DET', 'DT', 'det'), ('lobster', 'NOUN', 'NN', 'compound'), ('sandwich', 'NOUN', 'NN', 'dobj'), ('and', 'CCONJ', 'CC', 'cc'), ('it', 'PRON', 'PRP', 'nsubj'), ('was', 'VERB', 'VBD', 'conj'), ('FANTASTIC', 'ADJ', 'JJ', 'attr')]"
"['Its', 'somewhere', 'you', 'can', 'eat', 'and', 'be', 'happy']","[5, 5, 5, 5, 5, 5, 5, 3]","[('Its', 'ADJ', 'PRP$', 'poss'), ('somewhere', 'ADV', 'RB', 'advmod'), ('you', 'PRON', 'PRP', 'nsubj'), ('can', 'VERB', 'MD', 'aux'), ('eat', 'VERB', 'VB', 'ROOT'), ('and', 'CCONJ', 'CC', 'cc'), ('be', 'VERB', 'VB', 'conj'), ('happy', 'ADJ', 'JJ', 'acomp')]"
"['If', 'you', 'wrote', 'a', 'bad', 'review', 'its', 'because', 'you', 'dont', 'understand', 'what', 'Raos', 'is', 'all', 'about']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]","[('If', 'ADP', 'IN', 'mark'), ('you', 'PRON', 'PRP', 'nsubj'), ('wrote', 'VERB', 'VBD', 'ROOT'), ('a', 'DET', 'DT', 'det'), ('bad', 'ADJ', 'JJ', 'amod'), ('review', 'NOUN', 'NN', 'dobj'), ('its', 'ADJ', 'PRP$', 'dobj'), ('because', 'ADP', 'IN', 'mark'), ('you', 'PRON', 'PRP', 'nsubj'), ('do', 'VERB', 'VBP', 'aux'), ('nt', 'ADV', 'RB', 'advmod'), ('understand', 'VERB', 'VB', 'advcl'), ('what', 'NOUN', 'WP', 'pobj'), ('Raos', 'PROPN', 'NNP', 'nsubj'), ('is', 'VERB', 'VBZ', 'ccomp'), ('all', 'ADV', 'RB', 'advmod'), ('about', 'ADP', 'IN', 'prep')]"
"['Had', 'we', 'been', 'stalling', 'I', 'could', 'understand', 'where', 'they', 'were', 'coming', 'from', 'but', 'we', 'had', 'been', 'there', 'less', 'than', 'an', 'hour', 'and', 'they', 'hadnt', 'even', 'brought', 'us', 'a', 'check', 'yet']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 1, 5]","[('Had', 'VERB', 'VBD', 'aux'), ('we', 'PRON', 'PRP', 'nsubj'), ('been', 'VERB', 'VBN', 'aux'), ('stalling', 'VERB', 'VBG', 'ROOT'), ('I', 'PRON', 'PRP', 'nsubj'), ('could', 'VERB', 'MD', 'aux'), ('understand', 'VERB', 'VB', 'ccomp'), ('where', 'ADV', 'WRB', 'pobj'), ('they', 'PRON', 'PRP', 'nsubj'), ('were', 'VERB', 'VBD', 'aux'), ('coming', 'VERB', 'VBG', 'ccomp'), ('from', 'ADP', 'IN', 'prep'), ('but', 'CCONJ', 'CC', 'cc'), ('we', 'PRON', 'PRP', 'nsubj'), ('had', 'VERB', 'VBD', 'aux'), ('been', 'VERB', 'VBN', 'ROOT'), ('there', 'ADV', 'RB', 'advmod'), ('less', 'ADJ', 'JJR', 'acomp'), ('than', 'ADP', 'IN', 'prep'), ('an', 'DET', 'DT', 'det'), ('hour', 'NOUN', 'NN', 'pobj'), ('and', 'CCONJ', 'CC', 'cc'), ('they', 'PRON', 'PRP', 'nsubj'), ('had', 'VERB', 'VBD', 'aux'), ('nt', 'ADV', 'RB', 'advmod'), ('even', 'ADV', 'RB', 'advmod'), ('brought', 'VERB', 'VBN', 'ROOT'), ('us', 'PRON', 'PRP', 'dative'), ('a', 'DET', 'DT', 'det'), ('check', 'NOUN', 'NN', 'dobj'), ('yet', 'ADV', 'RB', 'advmod')]"
"['but', 'overall', 'i', 'give', 'it', 'a', '10']","[5, 5, 5, 5, 5, 5, 5]","[('but', 'CCONJ', 'CC', 'cc'), ('overall', 'ADV', 'RB', 'advmod'), ('i', 'PRON', 'PRP', 'nsubj'), ('give', 'VERB', 'VBP', 'ROOT'), ('it', 'PRON', 'PRP', 'dative'), ('a', 'DET', 'DT', 'det'), ('10', 'NUM', 'CD', 'dobj')]"
"['Though', 'the', 'Spider', 'Roll', 'may', 'look', 'like', 'a', 'challenge', 'to', 'eat', 'with', 'soft', 'shell', 'crab', 'hanging', 'out', 'of', 'the', 'roll', 'it', 'is', 'well', 'worth', 'the', 'price', 'you', 'pay', 'for', 'them']","[5, 5, 1, 2, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 3, 4, 5, 1, 5, 5, 5, 5]","[('Though', 'ADP', 'IN', 'mark'), ('the', 'DET', 'DT', 'det'), ('Spider', 'PROPN', 'NNP', 'compound'), ('Roll', 'PROPN', 'NNP', 'nsubj'), ('may', 'VERB', 'MD', 'aux'), ('look', 'VERB', 'VB', 'advcl'), ('like', 'ADP', 'IN', 'prep'), ('a', 'DET', 'DT', 'det'), ('challenge', 'NOUN', 'NN', 'pobj'), ('to', 'PART', 'TO', 'aux'), ('eat', 'VERB', 'VB', 'relcl'), ('with', 'ADP', 'IN', 'prep'), ('soft', 'ADJ', 'JJ', 'amod'), ('shell', 'NOUN', 'NN', 'compound'), ('crab', 'NOUN', 'NN', 'pobj'), ('hanging', 'VERB', 'VBG', 'acl'), ('out', 'ADP', 'IN', 'prep'), ('of', 'ADP', 'IN', 'prep'), ('the', 'DET', 'DT', 'det'), ('roll', 'NOUN', 'NN', 'pobj'), ('it', 'PRON', 'PRP', 'nsubj'), ('is', 'VERB', 'VBZ', 'ROOT'), ('well', 'ADV', 'RB', 'advmod'), ('worth', 'ADJ', 'JJ', 'acomp'), ('the', 'DET', 'DT', 'det'), ('price', 'NOUN', 'NN', 'npadvmod'), ('you', 'PRON', 'PRP', 'nsubj'), ('pay', 'VERB', 'VBP', 'relcl'), ('for', 'ADP', 'IN', 'dative'), ('them', 'PRON', 'PRP', 'pobj')]"
"['Deep', 'Fried', 'Skewers', 'are', 'good', 'and', 'still', 'rare', 'to', 'find', 'in', 'NYC']","[1, 2, 2, 5, 3, 5, 5, 3, 5, 5, 5, 5]","[('Deep', 'PROPN', 'NNP', 'compound'), ('Fried', 'PROPN', 'NNP', 'compound'), ('Skewers', 'PROPN', 'NNPS', 'nsubj'), ('are', 'VERB', 'VBP', 'ROOT'), ('good', 'ADJ', 'JJ', 'acomp'), ('and', 'CCONJ', 'CC', 'cc'), ('still', 'ADV', 'RB', 'advmod'), ('rare', 'ADJ', 'JJ', 'conj'), ('to', 'PART', 'TO', 'aux'), ('find', 'VERB', 'VB', 'xcomp'), ('in', 'ADP', 'IN', 'prep'), ('NYC', 'PROPN', 'NNP', 'pobj')]"
"['I', 'have', 'tried', 'to', 'make', 'reservations', 'but', 'both', 'times', 'the', 'hostess', 'didnt', 'have', 'my', 'name']","[5, 5, 5, 5, 5, 1, 5, 5, 5, 5, 1, 5, 5, 5, 5]","[('I', 'PRON', 'PRP', 'nsubj'), ('have', 'VERB', 'VBP', 'aux'), ('tried', 'VERB', 'VBN', 'ROOT'), ('to', 'PART', 'TO', 'aux'), ('make', 'VERB', 'VB', 'xcomp'), ('reservations', 'NOUN', 'NNS', 'dobj'), ('but', 'CCONJ', 'CC', 'cc'), ('both', 'DET', 'DT', 'det'), ('times', 'NOUN', 'NNS', 'npadvmod'), ('the', 'DET', 'DT', 'det'), ('hostess', 'NOUN', 'NN', 'nsubj'), ('did', 'VERB', 'VBD', 'aux'), ('nt', 'ADV', 'RB', 'advmod'), ('have', 'VERB', 'VB', 'conj'), ('my', 'ADJ', 'PRP$', 'poss'), ('name', 'NOUN', 'NN', 'dobj')]"
"['I', 'also', 'recommend', 'the', 'rice', 'dishes', 'or', 'the', 'different', 'varieties', 'of', 'congee', 'rice', 'porridge']","[5, 5, 3, 5, 1, 2, 5, 5, 5, 5, 5, 1, 2, 2]","[('I', 'PRON', 'PRP', 'nsubj'), ('also', 'ADV', 'RB', 'advmod'), ('recommend', 'VERB', 'VBP', 'ROOT'), ('the', 'DET', 'DT', 'det'), ('rice', 'NOUN', 'NN', 'compound'), ('dishes', 'NOUN', 'NNS', 'dobj'), ('or', 'CCONJ', 'CC', 'cc'), ('the', 'DET', 'DT', 'det'), ('different', 'ADJ', 'JJ', 'amod'), ('varieties', 'NOUN', 'NNS', 'conj'), ('of', 'ADP', 'IN', 'prep'), ('congee', 'NOUN', 'NN', 'compound'), ('rice', 'NOUN', 'NN', 'compound'), ('porridge', 'NOUN', 'NN', 'pobj')]"
"['Their', 'tuna', 'tartar', 'appetizer', 'is', 'to', 'die', 'for']","[5, 1, 2, 2, 5, 5, 3, 4]","[('Their', 'ADJ', 'PRP$', 'poss'), ('tuna', 'NOUN', 'NN', 'compound'), ('tartar', 'DET', 'DT', 'compound'), ('appetizer', 'NOUN', 'NN', 'nsubj'), ('is', 'VERB', 'VBZ', 'ROOT'), ('to', 'PART', 'TO', 'aux'), ('die', 'VERB', 'VB', 'xcomp'), ('for', 'ADP', 'IN', 'prep')]"
"['This', 'was', 'one', 'of', 'the', 'BEST', 'restaurants', 'Ive', 'ever', 'been', 'to']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]","[('This', 'DET', 'DT', 'nsubj'), ('was', 'VERB', 'VBD', 'ROOT'), ('one', 'NUM', 'CD', 'attr'), ('of', 'ADP', 'IN', 'prep'), ('the', 'DET', 'DT', 'det'), ('BEST', 'ADJ', 'JJ', 'amod'), ('restaurants', 'NOUN', 'NNS', 'pobj'), ('I', 'PRON', 'PRP', 'nsubj'), ('ve', 'VERB', 'VB', 'aux'), ('ever', 'ADV', 'RB', 'advmod'), ('been', 'VERB', 'VBN', 'relcl'), ('to', 'ADP', 'IN', 'prep')]"
"['This', 'restaurant', 'used', 'to', 'be', 'pretty', 'decent']","[5, 5, 5, 5, 5, 5, 5]","[('This', 'DET', 'DT', 'det'), ('restaurant', 'NOUN', 'NN', 'nsubj'), ('used', 'VERB', 'VBD', 'ROOT'), ('to', 'PART', 'TO', 'aux'), ('be', 'VERB', 'VB', 'xcomp'), ('pretty', 'ADV', 'RB', 'advmod'), ('decent', 'ADJ', 'JJ', 'acomp')]"
"['An', 'oasis', 'of', 'refinement', 'Food', 'though', 'somewhat', 'uneven', 'often', 'reaches', 'the', 'pinnacles', 'of', 'new', 'American', 'fine', 'cuisine', 'chefs', 'passion', 'and', 'kitchens', 'precise', 'execution', 'is', 'most', 'evident', 'in', 'the', 'fish', 'dishes', 'and', 'soups']","[5, 5, 5, 5, 1, 5, 5, 3, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 3, 5, 5, 5, 5, 5, 5]","[('An', 'DET', 'DT', 'det'), ('oasis', 'NOUN', 'NN', 'nsubj'), ('of', 'ADP', 'IN', 'prep'), ('refinement', 'NOUN', 'NN', 'amod'), (' ', 'SPACE', '', ''), ('Food', 'PROPN', 'NNP', 'pobj'), ('though', 'ADP', 'IN', 'mark'), ('somewhat', 'ADV', 'RB', 'advmod'), ('uneven', 'ADJ', 'JJ', 'advmod'), ('often', 'ADV', 'RB', 'advmod'), ('reaches', 'VERB', 'VBZ', 'ROOT'), ('the', 'DET', 'DT', 'det'), ('pinnacles', 'NOUN', 'NNS', 'dobj'), ('of', 'ADP', 'IN', 'prep'), ('new', 'ADJ', 'JJ', 'amod'), ('American', 'ADJ', 'JJ', 'amod'), ('fine', 'ADJ', 'JJ', 'amod'), ('cuisine', 'NOUN', 'NN', 'nmod'), (' ', 'SPACE', '', ''), ('chefs', 'NOUN', 'NNS', 'compound'), ('passion', 'NOUN', 'NN', 'pobj'), ('and', 'CCONJ', 'CC', 'cc'), ('kitchens', 'VERB', 'VBZ', 'conj'), ('precise', 'ADJ', 'JJ', 'amod'), ('execution', 'NOUN', 'NN', 'dobj'), ('is', 'VERB', 'VBZ', 'conj'), ('most', 'ADV', 'RBS', 'advmod'), ('evident', 'ADJ', 'JJ', 'acomp'), ('in', 'ADP', 'IN', 'prep'), ('the', 'DET', 'DT', 'det'), ('fish', 'NOUN', 'NN', 'compound'), ('dishes', 'NOUN', 'NNS', 'pobj'), ('and', 'CCONJ', 'CC', 'cc'), ('soups', 'NOUN', 'NNS', 'conj')]"
"['If', 'you', 'love', 'wine', 'and', 'cheese', 'and', 'delicious', 'french', 'fare', 'youll', 'love', 'Artisanal']","[5, 5, 3, 1, 5, 5, 5, 5, 1, 2, 5, 5, 5]","[('If', 'ADP', 'IN', 'mark'), ('you', 'PRON', 'PRP', 'nsubj'), ('love', 'VERB', 'VBP', 'advcl'), ('wine', 'NOUN', 'NN', 'dobj'), ('and', 'CCONJ', 'CC', 'cc'), ('cheese', 'NOUN', 'NN', 'conj'), ('and', 'CCONJ', 'CC', 'cc'), ('delicious', 'ADJ', 'JJ', 'amod'), ('french', 'ADJ', 'JJ', 'amod'), ('fare', 'NOUN', 'NN', 'conj'), ('you', 'PRON', 'PRP', 'nsubj'), ('ll', 'VERB', 'MD', 'aux'), ('love', 'VERB', 'VB', 'ROOT'), ('Artisanal', 'PROPN', 'NNP', 'dobj')]"
"['I', 'love', 'Indian', 'food', 'and', 'consider', 'myself', 'to', 'be', 'quite', 'an', 'expert', 'on', 'it']","[5, 3, 1, 2, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]","[('I', 'PRON', 'PRP', 'nsubj'), ('love', 'VERB', 'VBP', 'ROOT'), ('Indian', 'ADJ', 'JJ', 'amod'), ('food', 'NOUN', 'NN', 'dobj'), ('and', 'CCONJ', 'CC', 'cc'), ('consider', 'VERB', 'VB', 'conj'), ('myself', 'PRON', 'PRP', 'nsubj'), ('to', 'PART', 'TO', 'aux'), ('be', 'VERB', 'VB', 'ccomp'), ('quite', 'ADJ', 'PDT', 'advmod'), ('an', 'DET', 'DT', 'det'), ('expert', 'NOUN', 'NN', 'attr'), ('on', 'ADP', 'IN', 'prep'), ('it', 'PRON', 'PRP', 'pobj')]"
"['Some', 'baby', 'pizzas', 'get', 'their', 'wish']","[5, 1, 2, 5, 5, 5]","[('Some', 'DET', 'DT', 'det'), ('baby', 'NOUN', 'NN', 'compound'), ('pizzas', 'NOUN', 'NNS', 'nsubj'), ('get', 'VERB', 'VBP', 'ROOT'), ('their', 'ADJ', 'PRP$', 'poss'), ('wish', 'NOUN', 'NN', 'dobj')]"
"['Plenty', 'of', 'choices', 'to', 'make', 'your', 'own', 'creation']","[5, 5, 5, 5, 5, 5, 5, 5]","[('Plenty', 'NOUN', 'NN', 'ROOT'), ('of', 'ADP', 'IN', 'prep'), ('choices', 'NOUN', 'NNS', 'pobj'), ('to', 'PART', 'TO', 'aux'), ('make', 'VERB', 'VB', 'relcl'), ('your', 'ADJ', 'PRP$', 'poss'), ('own', 'ADJ', 'JJ', 'amod'), ('creation', 'NOUN', 'NN', 'dobj')]"
"['It', 'was', 'tiny', 'and', 'I', 'felt', 'like', 'I', 'was', 'eating', 'in', 'someones', 'living', 'room']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]","[('It', 'PRON', 'PRP', 'nsubj'), ('was', 'VERB', 'VBD', 'ROOT'), ('tiny', 'ADJ', 'JJ', 'acomp'), ('and', 'CCONJ', 'CC', 'cc'), ('I', 'PRON', 'PRP', 'nsubj'), ('felt', 'VERB', 'VBD', 'conj'), ('like', 'ADP', 'IN', 'mark'), ('I', 'PRON', 'PRP', 'nsubj'), ('was', 'VERB', 'VBD', 'aux'), ('eating', 'VERB', 'VBG', 'advcl'), ('in', 'ADP', 'IN', 'prep'), ('someones', 'NOUN', 'NNS', 'pobj'), ('living', 'VERB', 'VBG', 'compound'), ('room', 'NOUN', 'NN', 'npadvmod')]"
"['I', 'was', 'there', 'on', 'sat']","[5, 5, 5, 5, 5]","[('I', 'PRON', 'PRP', 'nsubj'), ('was', 'VERB', 'VBD', 'ROOT'), ('there', 'ADV', 'RB', 'advmod'), ('on', 'ADP', 'IN', 'prep'), ('sat', 'VERB', 'VBN', 'advcl')]"
"['Overall', 'A', 'oh', 'ya', 'even', 'though', 'there', 'is', 'waiting', 'it', 'is', 'deff', 'worth', 'it']","[5, 5, 5, 5, 5, 5, 5, 5, 1, 5, 5, 5, 3, 5]","[('Overall', 'ADV', 'RB', 'advmod'), ('A', 'DET', 'DT', 'det'), ('oh', 'INTJ', 'UH', 'intj'), ('ya', 'PRON', 'PRP', 'nsubj'), ('even', 'ADV', 'RB', 'advmod'), ('though', 'ADP', 'IN', 'mark'), ('there', 'ADV', 'EX', 'expl'), ('is', 'VERB', 'VBZ', 'aux'), ('waiting', 'VERB', 'VBG', 'advcl'), ('it', 'PRON', 'PRP', 'nsubj'), ('is', 'VERB', 'VBZ', 'ROOT'), ('deff', 'NOUN', 'NN', 'attr'), ('worth', 'ADJ', 'JJ', 'acomp'), ('it', 'PRON', 'PRP', 'npadvmod')]"
"['The', 'lava', 'cake', 'dessert', 'was', 'incredible', 'and', 'I', 'recommend', 'it']","[5, 1, 2, 2, 5, 3, 5, 5, 5, 5]","[('The', 'DET', 'DT', 'det'), ('lava', 'NOUN', 'NN', 'compound'), ('cake', 'NOUN', 'NN', 'compound'), ('dessert', 'NOUN', 'NN', 'nsubj'), ('was', 'VERB', 'VBD', 'ROOT'), ('incredible', 'ADJ', 'JJ', 'acomp'), ('and', 'CCONJ', 'CC', 'cc'), ('I', 'PRON', 'PRP', 'nsubj'), ('recommend', 'VERB', 'VBP', 'conj'), ('it', 'PRON', 'PRP', 'dobj')]"
"['VT', 'is', 'what', 'baby', 'pizzas', 'hope', 'to', 'be', 'when', 'they', 'grow', 'up']","[5, 5, 5, 1, 2, 5, 5, 5, 5, 5, 5, 5]","[('VT', 'PROPN', 'NNP', 'nsubj'), ('is', 'VERB', 'VBZ', 'ROOT'), ('what', 'NOUN', 'WP', 'dobj'), ('baby', 'NOUN', 'NN', 'compound'), ('pizzas', 'NOUN', 'NNS', 'nsubj'), ('hope', 'VERB', 'VBP', 'ccomp'), ('to', 'PART', 'TO', 'aux'), ('be', 'VERB', 'VB', 'xcomp'), ('when', 'ADV', 'WRB', 'advmod'), ('they', 'PRON', 'PRP', 'nsubj'), ('grow', 'VERB', 'VBP', 'advcl'), ('up', 'PART', 'RP', 'prt')]"
"['From', 'the', 'terrible', 'service', 'to', 'the', 'bland', 'food', 'not', 'to', 'mention', 'the', 'unaccommodating', 'managers', 'the', 'overall', 'experience', 'was', 'horrible']","[5, 5, 3, 1, 5, 5, 3, 1, 5, 5, 5, 5, 3, 1, 5, 5, 5, 5, 3]","[('From', 'ADP', 'IN', 'prep'), ('the', 'DET', 'DT', 'det'), ('terrible', 'ADJ', 'JJ', 'amod'), ('service', 'NOUN', 'NN', 'pobj'), ('to', 'ADP', 'IN', 'prep'), ('the', 'DET', 'DT', 'det'), ('bland', 'ADJ', 'JJ', 'compound'), ('food', 'NOUN', 'NN', 'pobj'), ('not', 'ADV', 'RB', 'neg'), ('to', 'PART', 'TO', 'aux'), ('mention', 'VERB', 'VB', 'ROOT'), ('the', 'DET', 'DT', 'det'), ('unaccommodating', 'ADJ', 'JJ', 'amod'), ('managers', 'NOUN', 'NNS', 'nsubj'), ('the', 'DET', 'DT', 'det'), ('overall', 'ADJ', 'JJ', 'amod'), ('experience', 'NOUN', 'NN', 'nsubj'), ('was', 'VERB', 'VBD', 'ccomp'), ('horrible', 'ADJ', 'JJ', 'acomp')]"
"['Lahore', 'is', 'a', 'great', 'place', 'to', 'duck', 'into', 'latenight', 'when', 'you', 'need', 'some', 'really', 'tasty', 'food', 'on', 'the', 'cheap', 'youll', 'likely', 'have', 'trouble', 'finishing', 'the', 'amount', 'of', 'food', 'you', 'get', 'for', 'FOUR', 'DOLLARS']","[5, 5, 5, 3, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 3, 1, 5, 5, 3, 5, 5, 5, 5, 5, 5, 5, 5, 1, 5, 5, 5, 5, 5]","[('Lahore', 'PROPN', 'NNP', 'nsubj'), ('is', 'VERB', 'VBZ', 'ROOT'), ('a', 'DET', 'DT', 'det'), ('great', 'ADJ', 'JJ', 'amod'), ('place', 'NOUN', 'NN', 'attr'), ('to', 'PART', 'TO', 'aux'), ('duck', 'VERB', 'VB', 'relcl'), ('into', 'ADP', 'IN', 'prep'), ('latenight', 'ADJ', 'JJ', 'pobj'), ('when', 'ADV', 'WRB', 'advmod'), ('you', 'PRON', 'PRP', 'nsubj'), ('need', 'VERB', 'VBP', 'advcl'), ('some', 'DET', 'DT', 'det'), ('really', 'ADV', 'RB', 'advmod'), ('tasty', 'ADJ', 'JJ', 'amod'), ('food', 'NOUN', 'NN', 'dobj'), ('on', 'ADP', 'IN', 'prep'), ('the', 'DET', 'DT', 'det'), ('cheap', 'ADJ', 'JJ', 'pobj'), (' ', 'SPACE', '', ''), ('you', 'PRON', 'PRP', 'nsubj'), ('ll', 'VERB', 'MD', 'aux'), ('likely', 'ADV', 'RB', 'advmod'), ('have', 'VERB', 'VB', 'conj'), ('trouble', 'NOUN', 'NN', 'dobj'), ('finishing', 'VERB', 'VBG', 'acl'), ('the', 'DET', 'DT', 'det'), ('amount', 'NOUN', 'NN', 'dobj'), ('of', 'ADP', 'IN', 'prep'), ('food', 'NOUN', 'NN', 'pobj'), ('you', 'PRON', 'PRP', 'nsubj'), ('get', 'VERB', 'VBP', 'relcl'), ('for', 'ADP', 'IN', 'prep'), ('FOUR', 'NUM', 'CD', 'nummod'), ('DOLLARS', 'NOUN', 'NNS', 'pobj')]"
"['The', 'last', 'time', 'I', 'went', 'we', 'were', 'seated', 'at', 'a', 'table', 'in', 'a', 'corridor', 'next', 'to', 'the', 'kitchen']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 1, 5, 5, 5, 5, 5, 5, 5]","[('The', 'DET', 'DT', 'det'), ('last', 'ADJ', 'JJ', 'amod'), ('time', 'NOUN', 'NN', 'npadvmod'), ('I', 'PRON', 'PRP', 'nsubj'), ('went', 'VERB', 'VBD', 'relcl'), ('we', 'PRON', 'PRP', 'nsubjpass'), ('were', 'VERB', 'VBD', 'auxpass'), ('seated', 'VERB', 'VBN', 'ROOT'), ('at', 'ADP', 'IN', 'prep'), ('a', 'DET', 'DT', 'det'), ('table', 'NOUN', 'NN', 'pobj'), ('in', 'ADP', 'IN', 'prep'), ('a', 'DET', 'DT', 'det'), ('corridor', 'NOUN', 'NN', 'pobj'), ('next', 'ADV', 'RB', 'advmod'), ('to', 'ADP', 'IN', 'prep'), ('the', 'DET', 'DT', 'det'), ('kitchen', 'NOUN', 'NN', 'pobj')]"
"['good', 'selection', 'of', 'wines', 'ranging', 'from', 'affordable', 'to', 'high', 'end']","[3, 1, 2, 2, 5, 5, 5, 5, 5, 5]","[('good', 'ADJ', 'JJ', 'amod'), ('selection', 'NOUN', 'NN', 'ROOT'), ('of', 'ADP', 'IN', 'prep'), ('wines', 'NOUN', 'NNS', 'pobj'), ('ranging', 'VERB', 'VBG', 'acl'), ('from', 'ADP', 'IN', 'prep'), ('affordable', 'ADJ', 'JJ', 'amod'), ('to', 'ADP', 'IN', 'prep'), ('high', 'ADJ', 'JJ', 'amod'), ('end', 'NOUN', 'NN', 'pobj')]"
