Sentence,Sequence
"['their|ADJ', 'calzones|NOUN', 'are|VERB', 'horrific|ADJ', ' <COMMA> ', 'bad|ADJ', ' <COMMA> ', 'vomit|NOUN', ' <HYPHEN> ', 'inducing|NOUN', ' <COMMA> ', 'yuck|NOUN', ' <PERIOD> ']","[5, 1, 5, 3, 5, 3, 5, 5, 5, 5, 5, 5, 5]"
"['it', 'takes|VERB', 'forever', 'to', 'get|VERB', 'a', 'drink|NOUN', 'and', 'they', 'almost', 'always', 'forget|VERB', 'to', 'bring|VERB', 'something|NOUN', ' <LEFT PARENTHESIS> ', 'although', 'they', 'do|VERB', 'nt', 'forget|VERB', 'to', 'charge|VERB', 'you', 'for', 'it', ' <PERIOD> ']","[5, 5, 3, 5, 5, 5, 1, 5, 5, 5, 5, 3, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
"['the', 'place|NOUN', 'itself', 'is|VERB', 'beautiful|ADJ', 'the', 'bar|NOUN', 'scene|NOUN', 'seems|VERB', 'to', 'be|VERB', 'happening|VERB', ' <PERIOD> ']","[5, 1, 5, 5, 3, 5, 1, 2, 5, 5, 5, 3, 5]"
"['saturday|NOUN', ' <COMMA> ', 'nov|NOUN', ' <PERIOD> ', '6th|NOUN', 'i', 'had|VERB', 'a', 'group|NOUN', 'from', 'work|NOUN', 'come|VERB', 'in', 'with', 'about', '35', 'people|NOUN', 'and', 'the', 'staff|NOUN', 'was|VERB', 'amazing|ADJ', 'to', 'accomodate|VERB', 'us', ' <PERIOD> ']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 1, 5, 3, 5, 5, 5, 5]"
"['good|ADJ', 'spreads|NOUN', ' <COMMA> ', 'great|ADJ', 'beverage|NOUN', 'selections|NOUN', 'and', 'bagels|NOUN', 'really', 'tasty|ADJ', ' <PERIOD> ']","[3, 1, 5, 3, 1, 2, 5, 1, 5, 3, 5]"
"['first', ' <COMMA> ', 'the', 'waiter|NOUN', 'who|NOUN', 'served|VERB', 'us', 'neglected|VERB', 'to', 'fill|VERB', 'us', 'in', 'on', 'the', 'specials|NOUN', ' <COMMA> ', 'which|ADJ', 'i', 'would|VERB', 'have|VERB', 'chosen|VERB', 'had|VERB', 'i', 'known|VERB', 'about', 'them', ' <PERIOD> ']","[5, 5, 5, 1, 5, 5, 5, 3, 5, 5, 5, 5, 5, 5, 1, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
"['we', 'will|VERB', 'be|VERB', 'back', ' <PERIOD> ']","[5, 5, 5, 5, 5]"
"['also', ' <COMMA> ', 'top|VERB', 'the', 'meal|NOUN', 'with', 'a', 'delicious|ADJ', 'and', 'perfect|ADJ', 'slice|NOUN', 'of', 'tiramisu|NOUN', ' <PERIOD> ']","[5, 5, 5, 5, 5, 5, 5, 3, 5, 3, 5, 5, 1, 5]"
"['it', 'seems|VERB', 'like', 'this', 'is|VERB', 'a', 'place|NOUN', 'the', 'locals|NOUN', 'like', 'and', 'the', 'people|NOUN', 'working|VERB', 'here', 'liked|VERB', 'it', 'too', ' <PERIOD> ']","[5, 5, 3, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 3, 5, 5, 5]"
"['check|VERB', 'out', 'the', 'secret|ADJ', 'back|NOUN', 'room|NOUN', ' <PERIOD> ']","[5, 5, 5, 1, 2, 2, 5]"
"['it', ""'s|VERB"", 'also', 'attached|VERB', 'to', 'angel|NOUN', ""'s"", 'share|NOUN', ' <COMMA> ', 'which|ADJ', 'is|VERB', 'a', 'cool|ADJ', ' <COMMA> ', 'more', 'romantic|ADJ', 'bar|NOUN', '...']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 3, 5, 5, 3, 1, 5]"
"['authentic|ADJ', 'food|NOUN', 'and', 'they', 'have|VERB', 'real|ADJ', 'service|NOUN', ' <COMMA> ', 'not', 'just', 'the', 'rush|NOUN', 'you', 'get|VERB', 'sometimes', 'when', 'they', 'try|VERB', 'to', 'push|VERB', 'you', 'out', 'the', 'door|NOUN', ' <PERIOD> ']","[3, 1, 5, 5, 5, 3, 1, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
"['stick|VERB', 'to', 'the', 'gulab|NOUN', 'jamun|NOUN', ' <PERIOD> ']","[5, 5, 5, 1, 2, 5]"
"['i', 'am|VERB', 'amazed|ADJ', 'by', 'the', 'poor|ADJ', 'reviews-', 'i', 'find|VERB', 'this', 'place|NOUN', 'to', 'be|VERB', 'standout|NOUN', 'italian|ADJ', 'in', 'an', 'area|NOUN', 'flooded|VERB', 'with', 'italian-|NOUN', 'great|ADJ', 'prices|NOUN', ' <COMMA> ', 'great|ADJ', 'atmosphere|NOUN', ' <COMMA> ', 'good|ADJ', 'service|NOUN', 'and', 'a', 'wonderful|ADJ', 'wine|NOUN', 'list|NOUN', ' <PERIOD> ']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 3, 5, 5, 5, 5, 5, 5, 5, 3, 1, 5, 3, 1, 5, 3, 1, 5, 5, 3, 1, 2, 5]"
"['i', 'was|VERB', 'back', ' <HYPHEN> ', 'to', ' <HYPHEN> ', 'back|NOUN', 'with', 'the', 'diner|NOUN', 'at', 'the', 'table|NOUN', 'behind', 'me', 'and', 'wait|VERB', 'staff|NOUN', 'had|VERB', 'to', 'hoist|VERB', 'trays|NOUN', 'over', 'our|ADJ', 'heads|NOUN', 'as', 'they', 'squeezed|VERB', 'past', 'us', 'again', 'and', 'again', ' <PERIOD> ']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 1, 5, 5, 5, 5, 5, 5, 1, 2, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
"['with', 'the', 'theater|NOUN', '2', 'blocks|VERB', 'away', 'we', 'had|VERB', 'a', 'delicious|ADJ', 'meal|NOUN', 'in', 'a', 'beautiful|ADJ', 'room|NOUN', ' <PERIOD> ']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 3, 1, 5, 5, 3, 1, 5]"
"['i', 'was|VERB', 'a', 'little|ADJ', 'leary|NOUN', 'about', 'mary|NOUN', ""'s"", 'at', 'first', ' <HYPHEN> ', 'it', ""'s|VERB"", 'small|ADJ', ' <COMMA> ', 'crowded|ADJ', 'and', 'you', 'usually', 'have|VERB', 'to', 'wait|VERB', 'on', 'line|NOUN', ' <HYPHEN> ', 'but', 'i', ""'m|VERB"", 'glad|ADJ', 'i', 'finally', 'tried|VERB', 'it', ' <PERIOD> ']","[5, 5, 5, 5, 3, 5, 5, 5, 5, 5, 5, 5, 5, 3, 5, 3, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 3, 5, 5, 5, 5, 5]"
"['we', 'were|VERB', 'not', 'dissappointed|VERB', 'in', 'the', 'least|ADJ', 'bit|NOUN', 'by', 'this', 'little|ADJ', 'gem|NOUN', ' <PERIOD> ']","[5, 5, 5, 3, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
"['also', 'very', 'inexpensive|ADJ', ' <PERIOD> ']","[5, 5, 3, 5]"
"['we', ""'ve|VERB"", 'only', 'eaten|VERB', 'in', 'the', 'restaurant|NOUN', 'once', ' <COMMA> ', 'but', 'we', 'have|VERB', 'ordered|VERB', 'many|ADJ', 'times|NOUN', 'for', 'dinner|NOUN', ' <PERIOD> ']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 1, 5]"
"['i', 'got|VERB', 'enough|ADJ', 'reasons|NOUN', 'to', 'keep|VERB', 'coming|VERB', 'back', ' <EXCLAMATION_MARK> ', ' <EXCLAMATION_MARK> ', ' <EXCLAMATION_MARK> ']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
"['by', 'far', 'this', 'is|VERB', 'the', 'only|ADJ', 'chinese|ADJ', 'desserts|NOUN', 'place|VERB', 'i', 'know|VERB', 'in', 'ny|NOUN', 'or', 'anywhere', 'close|ADJ', 'in', 'the', 'northeastern|ADJ', 'america|NOUN', 'that|ADJ', 'serves|VERB', 'desserts|NOUN', 'with', 'frog|NOUN', 'jelly', 'in', 'a', 'couple|NOUN', 'of', 'varieties|NOUN', 'and', 'pig|NOUN', 'feet|NOUN', 'ginger|NOUN', 'simmered|VERB', 'in', 'black|ADJ', 'vinegar|NOUN', ' <PERIOD> ']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 1, 2, 2, 2, 2, 2, 2, 5]"
"['the', 'food|NOUN', 'is|VERB', 'great|ADJ', 'and', 'reasonably', 'priced|VERB', ' <PERIOD> ']","[5, 1, 5, 3, 5, 3, 1, 5]"
"['the', 'characters|NOUN', 'really', 'make|VERB', 'for', 'an', 'enjoyable|ADJ', 'experience|NOUN', ' <PERIOD> ']","[5, 5, 5, 5, 5, 5, 3, 5, 5]"
"['i', 'would|VERB', 'definitely', 'recommend|VERB', 'sea|NOUN', 'if', 'you', 'like|VERB', 'thai|ADJ', 'cuisine|NOUN', ' <EXCLAMATION_MARK> ']","[5, 5, 5, 3, 5, 5, 5, 3, 1, 2, 5]"
"['over', 'the', 'years|NOUN', 'the', 'host|NOUN', ' <COMMA> ', 'vittorio|ADJ', ' <COMMA> ', 'and', 'his|ADJ', 'crew|NOUN', ' <COMMA> ', 'have|VERB', 'always', 'treated|VERB', 'me', 'as', 'family|NOUN', '--', 'although', 'with', 'all|ADJ', 'the', 'business|NOUN', 'this', 'not', ' <HYPHEN> ', 'so', ' <HYPHEN> ', 'little|ADJ', 'gem|NOUN', 'does|VERB', ' <COMMA> ', 'it', 'amazing|ADJ', 'he', ""'s|VERB"", 'even', 'able|ADJ', 'to', 'remember|VERB', 'a', 'consistent|ADJ', 'but', 'not', ' <HYPHEN> ', 'so', ' <HYPHEN> ', 'frequent|ADJ', 'visitor|NOUN', ' <PERIOD> ']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 1, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 3, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
"['the', 'restuarant|NOUN', 'itself', 'is|VERB', 'not', 'large|ADJ', ' <COMMA> ', 'but', 'seems|VERB', 'to', 'have|VERB', 'several|ADJ', 'round|ADJ', 'tables|NOUN', 'to', 'accomodate|VERB', 'large|ADJ', 'groups|NOUN', 'hoping|VERB', 'to', 'save|VERB', 'a', 'buck|NOUN', 'to', 'eat|VERB', 'authentic|ADJ', 'taiwanese|NOUN', ' <PERIOD> ']","[5, 5, 5, 5, 5, 3, 5, 5, 5, 5, 5, 3, 1, 2, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 3, 5, 5]"
"['my|ADJ', 'husband|NOUN', 'said|VERB', 'he', 'could|VERB', ""'ve|VERB"", 'eaten|VERB', 'several|ADJ', 'more|ADJ', ' <COMMA> ', 'the', 'portion|NOUN', 'was|VERB', 'fine|ADJ', 'for', 'me', 'he', 'even', 'exclaimed|VERB', 'that', 'the', 'french|ADJ', 'fries|NOUN', 'were|VERB', 'the', 'best|ADJ', 'he', 'has|VERB', 'had|VERB', ' <PERIOD> ']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 1, 5, 3, 5, 5, 5, 5, 5, 5, 5, 1, 2, 5, 5, 3, 5, 5, 5, 5]"
"['you', 'can|VERB', 'not', 'go|VERB', 'wrong|ADJ', 'with', 'this', 'place|NOUN', ' <PERIOD> ']","[5, 5, 5, 5, 3, 5, 5, 5, 5]"
"['it', 'is|VERB', 'the', 'type|NOUN', 'of', 'place|NOUN', 'to', 'run|VERB', 'into', 'old|ADJ', 'friends|NOUN', 'and', 'have|VERB', 'a', 'late|ADJ', ' <COMMA> ', 'raucus|NOUN', 'dinner|NOUN', ' <PERIOD> ']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 1, 5]"
"['the', 'food|NOUN', 'is|VERB', 'delicious|ADJ', ' <HYPHEN> ', 'from', 'the', 'specials|NOUN', 'to', 'the', 'regular|ADJ', 'menu|NOUN', ' <HYPHEN> ', 'fare|NOUN', ' <COMMA> ', 'the', 'dishes|NOUN', 'are|VERB', 'never', 'a', 'disappointment|NOUN', ' <PERIOD> ']","[5, 1, 5, 3, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 1, 5, 5, 5, 3, 5]"
"['prices|NOUN', 'are|VERB', 'in', 'line|NOUN', ' <PERIOD> ']","[5, 5, 3, 4, 5]"
"['the', 'combination|NOUN', 'of', 'fresh|ADJ', 'tomato|NOUN', 'sauce|NOUN', ' <COMMA> ', 'fresh|ADJ', 'mozz|NOUN', 'cheese|NOUN', ' <COMMA> ', 'basil|NOUN', 'and', 'the', 'dough|NOUN', 'they', 'make|VERB', 'with', 'imported|VERB', 'flour|NOUN', ' <COMMA> ', 'makes|VERB', 'this', 'is|VERB', 'one', 'of', 'the', 'better|ADJ', 'pizza|NOUN', ""'s"", 'in', 'ny|NOUN', ' <PERIOD> ']","[5, 5, 5, 1, 2, 2, 5, 1, 2, 2, 5, 1, 5, 5, 1, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 1, 5, 5, 5, 5]"
"['the', 'food|NOUN', 'is|VERB', 'prepared|VERB', 'quickly', 'and', 'efficiently', ' <PERIOD> ']","[5, 1, 5, 5, 3, 5, 3, 5]"
"['and', 'for', 'this', 'i', 'had|VERB', 'to', 'shell|VERB', 'out', 'a', 'small|ADJ', 'fortune|NOUN', ' <QUESTION_MARK> ']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
"['for', 'all', 'of', 'you', 'new|ADJ', 'to', 'indian|ADJ', 'food|NOUN', ' <COMMA> ', 'try|VERB', 'the', 'paneer|NOUN', 'roll|NOUN', ' <COMMA> ', 'it', 'is|VERB', 'a', 'piece|NOUN', 'of', 'heaven', ' <PERIOD> ']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 3, 5]"
"['the', 'food|NOUN', 'looked|VERB', 'very', 'appetizing|ADJ', 'and', 'delicious|ADJ', 'since', 'it', 'came|VERB', 'on', 'a', 'variety|NOUN', 'of', 'fancy|ADJ', 'plates|NOUN', ' <PERIOD> ']","[5, 1, 5, 5, 3, 5, 3, 5, 5, 5, 5, 5, 5, 5, 3, 1, 5]"
"['both', 'the', 'fresh|ADJ', 'mozzerella|NOUN', 'slices|NOUN', 'and', 'the', 'plain|ADJ', 'cheese|NOUN', 'slice|NOUN', 'are|VERB', 'phenomenal|ADJ', ' <PERIOD> ']","[5, 5, 1, 2, 2, 5, 5, 5, 5, 5, 5, 5, 5]"
"['i', 'have|VERB', 'tried|VERB', 'literally', 'every', 'restaurant|NOUN', 'on', 'curry|NOUN', 'row|NOUN', ' <PERIOD> ']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
"['the', 'food|NOUN', 'is|VERB', 'terrible|ADJ', 'and', 'overall', ' <COMMA> ', 'i', 'would|VERB', 'have|VERB', 'to', 'say|VERB', 'avoid|VERB', 'at', 'all', 'costs|NOUN', ' <PERIOD> ']","[5, 1, 5, 3, 5, 5, 5, 5, 5, 5, 5, 5, 3, 5, 5, 5, 5]"
"['i', ""'ve|VERB"", 'been|VERB', 'to', 'this', 'monster|NOUN', 'sushi|NOUN', 'twice', ' <COMMA> ', 'the', '46th|NOUN', 'st|NOUN', 'once', ' <COMMA> ', 'the', '23rd|NOUN', 'st|NOUN', 'one', 'a', 'number|NOUN', 'of', 'times|NOUN', ' <PERIOD> ']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
"['unfortunately', ' <COMMA> ', 'the', 'food|NOUN', 'was|VERB', 'not', 'something|NOUN', 'to', 'get|VERB', 'worked|VERB', 'up', 'about', ' <PERIOD> ']","[5, 5, 5, 1, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
"['it', ""'s|VERB"", 'constantly', 'open|ADJ', ' <COMMA> ', 'catering|VERB', 'to', 'the', 'pakistani|ADJ', 'cabbies|NOUN', 'lined|VERB', 'up', 'on', 'crosby|NOUN', 'st|NOUN', ' <PERIOD> ', ' <COMMA> ', 'so', 'there', ""'s|VERB"", 'more|ADJ', 'turnover|NOUN', 'with', 'the', 'food|NOUN', 'than', 'you', ""'d|VERB"", 'expect|VERB', ' <LEFT PARENTHESIS> ', 'i.e.', ' <COMMA> ', 'surprisingly', 'fresh|ADJ', ' <RIGHT PARENTHESIS> ', ' <PERIOD> ']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 1, 5, 5, 5, 5, 5, 5, 5, 3, 4, 5, 5]"
"['i', 'had|VERB', 'filet|VERB', 'mignon|NOUN', 'with', 'garlic|ADJ', 'mash|NOUN', ' <PERIOD> ']","[5, 5, 5, 5, 5, 5, 5, 5]"
"['i', 'went|VERB', 'at', '6:00', 'pm|NOUN', 'specifically', 'for', 'the', 'pre|ADJ', ' <HYPHEN> ', 'theater|NOUN', 'menu|NOUN', ' <LEFT PARENTHESIS> ', '$', '19.95', 'for', 'roasted|ADJ', 'tomato|NOUN', 'soup|NOUN', 'with', 'chevre|NOUN', ' <COMMA> ', 'steak|NOUN', 'frites|NOUN', ' <COMMA> ', 'creme|NOUN', 'brulee|NOUN', ' <RIGHT PARENTHESIS> ', 'and', 'it', 'was|VERB', 'marvelous|ADJ', ' <PERIOD> ']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 3, 5]"
"['the', 'waitstaff|NOUN', 'were|VERB', 'attentive|ADJ', ' <COMMA> ', 'polite|ADJ', 'and', 'helpful|ADJ', ' <HYPHEN> ', 'an', 'impressive|ADJ', 'feat|NOUN', 'in', 'such|ADJ', 'close|ADJ', 'quarters|NOUN', ' <PERIOD> ']","[5, 1, 5, 3, 5, 3, 5, 3, 5, 5, 3, 5, 5, 5, 5, 5, 5]"
"['go|VERB', 'inside', 'and', 'you', 'wo|VERB', ""n't"", 'want|VERB', 'to', 'leave|VERB', ' <PERIOD> ']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
"['i', 'loving|VERB', 'bringing|VERB', 'friends|NOUN', 'here', ' <HYPHEN> ', 'and', 'i', 'do|VERB', 'so', 'every', 'chance|NOUN', 'i', 'get|VERB', ' <PERIOD> ']","[5, 3, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
"[' <HYPHEN> ', 'the', 'bread|NOUN', 'at', 'the', 'beginning|NOUN', 'is|VERB', 'super', 'tasty|ADJ', 'and', 'makes|VERB', 'you', 'want|VERB', 'more|ADJ', ' <HYPHEN> ', 'the', 'pizza|NOUN', 'is|VERB', 'delicious|ADJ', 'and', 'comes|VERB', 'in', 'personal|ADJ', 'sizes|NOUN', ' <COMMA> ', 'however', 'be|VERB', 'warned|VERB', 'that', 'the', 'peter|NOUN', ""'s"", 'favourite|ADJ', 'pizza|NOUN', 'with', 'prosciutto|NOUN', 'and', 'baby|NOUN', 'arugula|NOUN', 'is|VERB', 'actually', 'a', 'margarite|ADJ', 'pizza|NOUN', 'with', 'cold|ADJ', 'prosciutto|NOUN', 'and', 'baby|NOUN', 'arugula|NOUN', 'on', 'top|NOUN', ' <COMMA> ', 'like', 'a', 'salad|NOUN', ' <PERIOD> ']","[5, 5, 1, 5, 5, 5, 5, 3, 4, 5, 5, 5, 5, 5, 5, 5, 1, 5, 3, 5, 5, 5, 5, 5, 5, 5, 5, 3, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 1, 2, 2, 2, 2, 2, 2, 2, 2, 2, 5, 5, 5, 1, 5]"
"['yes', ' <COMMA> ', 'the', 'prices|NOUN', 'are|VERB', 'high|ADJ', ' <COMMA> ', 'but', 'i', 'felt|VERB', 'it', 'was|VERB', 'worth|ADJ', 'it', ' <PERIOD> ']","[5, 5, 5, 1, 5, 3, 5, 5, 5, 5, 5, 5, 3, 5, 5]"
"['the', 'large|ADJ', 'selection|NOUN', 'of', 'bruschettas|NOUN', ' <COMMA> ', 'paninis|NOUN', ' <COMMA> ', 'tramezzinis|NOUN', 'keep|VERB', 'the', 'palate|NOUN', 'from', 'stagnating|VERB', ' <PERIOD> ']","[5, 3, 5, 5, 1, 5, 1, 5, 1, 5, 5, 5, 5, 5, 5]"
"['have|VERB', 'always', 'found|VERB', 'that', 'the', 'waiters|NOUN', 'will|VERB', 'go|VERB', 'out', 'of', 'their|ADJ', 'way|NOUN', 'to', 'be|VERB', 'helpful|ADJ', ' <COMMA> ', 'despite', 'the', 'fact|NOUN', 'they', 'are|VERB', 'often', 'busy|ADJ', 'with', 'lots|NOUN', 'of', 'diners|NOUN', ' <PERIOD> ']","[5, 5, 5, 5, 5, 1, 5, 5, 5, 5, 5, 5, 5, 5, 3, 5, 5, 5, 5, 5, 5, 5, 3, 5, 5, 5, 1, 5]"
"['while', 'this', 'is|VERB', ""n't"", 'classical|ADJ', 'restaurant|NOUN', 'fare|NOUN', ' <COMMA> ', 'the', 'chef|NOUN', 'has|VERB', 'given|VERB', 'new|ADJ', 'life|NOUN', 'to', 'an', 'old|ADJ', 'cuisine|NOUN', 'with', 'some', 'really', 'innovative|ADJ', 'and', 'tasty|ADJ', 'dishes|NOUN', 'that|ADJ', 'are|VERB', 'genuinely', 'indian|ADJ', 'without', 'being|VERB', 'heavy|ADJ', 'or', 'same|ADJ', 'old|ADJ', 'restaurant|NOUN', 'burn|NOUN', ' <HYPHEN> ', 'outs|NOUN', ' <PERIOD> ']","[5, 5, 5, 5, 3, 5, 5, 5, 5, 1, 5, 5, 3, 5, 5, 5, 5, 5, 5, 5, 5, 3, 5, 3, 1, 5, 5, 3, 5, 5, 5, 3, 5, 5, 5, 5, 5, 5, 5, 5]"
"['the', 'owner|NOUN', 'truly', 'caters|VERB', 'to', 'all', 'your|ADJ', 'needs|NOUN', ' <PERIOD> ']","[5, 1, 5, 3, 5, 5, 5, 5, 5]"
"['he', 'takes|VERB', 'real|ADJ', 'pride|NOUN', 'in', 'his|ADJ', 'food|NOUN', 'and', 'his|ADJ', 'business|NOUN', ' <PERIOD> ']","[5, 5, 5, 3, 5, 5, 1, 5, 5, 5, 5]"
"['every', 'time|NOUN', 'in', 'new|ADJ', 'york|NOUN', 'i', 'make|VERB', 'it', 'a', 'point|NOUN', 'to', 'visit|VERB', 'restaurant|NOUN', 'saul|NOUN', 'on', 'smith|ADJ', 'street|NOUN', ' <PERIOD> ']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
"['my|ADJ', 'boyfriend|NOUN', 'and', 'i', 'went|VERB', 'there', 'to', 'celebrate|VERB', 'my|ADJ', 'birthday|NOUN', 'the', 'other|ADJ', 'night|NOUN', 'and', 'all', 'i', 'can|VERB', 'say|VERB', 'is|VERB', 'that', 'it', 'was|VERB', 'magnificent|ADJ', ' <PERIOD> ']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 3, 5]"
"['so', 'if', 'you', 'want|VERB', 'a', 'nice|ADJ', ' <COMMA> ', 'enjoyable|ADJ', 'meal|NOUN', 'at', 'montparnasse|NOUN', ' <COMMA> ', 'go|VERB', 'early', 'for', 'the', 'pre|ADJ', ' <HYPHEN> ', 'theater|NOUN', 'prix|NOUN', ' <HYPHEN> ', 'fixe|ADJ', ' <PERIOD> ']","[5, 5, 5, 5, 5, 3, 5, 3, 1, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
"['over', 'the', 'years|NOUN', ' <COMMA> ', 'it', 'has|VERB', 'always', 'provided|VERB', 'a', 'pleasurable|ADJ', 'dining|NOUN', 'experience|NOUN', 'with', 'quality|NOUN', 'food|NOUN', 'and', 'wine|NOUN', ' <PERIOD> ']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 3, 5, 5, 5, 3, 1, 5, 1, 5]"
"['i', 'would|VERB', 'go|VERB', 'back', 'tho|NOUN', ' <PERIOD> ']","[5, 5, 5, 5, 5, 5]"
"['the', 'photobook|NOUN', 'menu|NOUN', 'was|VERB', 'a', 'cute|ADJ', 'touch|NOUN', ' <COMMA> ', 'certainly', 'helped|VERB', 'my|ADJ', 'group|NOUN', 'and', 'i', 'pick|VERB', 'the', 'fried|VERB', 'chicken|NOUN', ' <COMMA> ', 'pork|NOUN', 'chop|NOUN', ' <COMMA> ', 'and', 'noodle|NOUN', 'dishes|NOUN', 'that|ADJ', 'we', 'all', 'ordered|VERB', ' <PERIOD> ']","[5, 5, 1, 5, 5, 3, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 1, 2, 5, 1, 2, 5, 5, 1, 2, 5, 5, 5, 5, 5]"
"['too', 'large|ADJ', 'for', 'just', 'two', 'people|NOUN', 'but', 'nothing|NOUN', 'was|VERB', 'left|VERB', ' <PERIOD> ']","[5, 3, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
"['i', 'can|VERB', 'not', 'imagine|VERB', 'better|ADJ', 'indian|ADJ', 'food|NOUN', 'in', 'all', 'of', 'the', 'city|NOUN', ' <PERIOD> ']","[5, 5, 5, 5, 3, 5, 5, 5, 5, 5, 5, 5, 5]"
"['great|ADJ', 'romantic|ADJ', 'place|NOUN', 'for', 'a', 'date|NOUN', ' <LEFT PARENTHESIS> ', 'try|VERB', 'to', 'get|VERB', 'the', 'corner|NOUN', 'booth|NOUN', 'table|NOUN', 'for', 'a', 'little|ADJ', 'privacy|NOUN', 'and', 'to', 'sit|VERB', 'close', ' <EXCLAMATION_MARK> ', ' <RIGHT PARENTHESIS> ', ' <PERIOD> ']","[3, 3, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 1, 5, 5, 5, 5, 5, 5, 5]"
"['a', 'pleasant|ADJ', 'surprise|NOUN', ' <PERIOD> ']","[5, 3, 5, 5]"
"['i', 'asked|VERB', 'for', 'an', 'open|ADJ', 'faced|ADJ', 'cheese|NOUN', 'sandwich|NOUN', 'and', 'the', 'manager|NOUN', 'basically', 'told|VERB', 'me', 'to', 'take|VERB', 'my|ADJ', 'business|NOUN', 'elsewhere', ' <EXCLAMATION_MARK> ']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 1, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
"['if', 'you', 'do|VERB', ""n't"", 'mind|VERB', 'all|ADJ', 'that', 'noise|NOUN', 'then', 'go|VERB', 'to', 'the', 'chart|NOUN', 'house|NOUN', ' <PERIOD> ']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
"['we', 'got|VERB', 'most|ADJ', 'of', 'it', 'back', 'at', 'home|NOUN', 'with', 'us', ' <PERIOD> ']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
"['get|VERB', 'there', 'before', '7', 'pm|NOUN', ' <PERIOD> ']","[5, 5, 5, 5, 5, 5]"
