Sentence,Sequence
"['i', 'also', 'travel', 'with', 'it', 'and', 'it', 'never', 'gives', 'me', 'any', 'problems']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
"['just', 'dont', 'waste', 'your', 'time', 'and', 'money', 'on', 'this']","[5, 5, 5, 5, 5, 5, 5, 5, 5]"
"['all', 'i', 'will', 'say', 'now', 'is', 'that', 'it', 'was', 'over', 'two', 'grand', 'less', 'expensive', 'and', 'so', 'much', 'better', 'quality', 'than', 'my', 'hunk', 'of', 'crap', 'vaio']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 3, 4, 5, 5, 5, 3, 1, 5, 5, 5, 5, 5, 5]"
"['beware', 'their', 'staff', 'could', 'send', 'you', 'back', 'making', 'you', 'feel', 'that', 'only', 'they', 'know', 'what', 'a', 'computer', 'is']","[5, 5, 1, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
"['and', 'im', 'still', 'paying', 'the', 'bloody', 'financing', 'for', 'a', 'product', 'which', 'didnt', 'last', 'me', 'at', 'least', 'three', 'years']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
"['games', 'being', 'the', 'main', 'issue']","[5, 5, 5, 5, 3]"
"['no', 'problems', 'no', 'lock', 'ups', 'no', 'disappointments']","[5, 5, 5, 5, 5, 5, 5]"
"['while', 'the', 'computer', 'seems', 'to', 'be', 'set', 'up', 'in', 'a', 'common', 'sense', 'way', 'rather', 'than', 'in', 'geekspeak', 'there', 'are', 'certain', 'quirks', 'that', 'can', 'drive', 'you', 'crazy', 'trying', 'to', 'deal', 'with', 'the', 'pc', 'world']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 3, 5, 5, 5, 5, 5, 5, 5]"
"['i', 'am', 'definitely', 'sold', 'and', 'not', 'going', 'back', 'to', 'pcs', 'for', 'home', 'use']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
"['i', 'have', 'a', 'lapdesk', 'which', 'i', 'can', 'use', 'but', 'i', 'can', 'still', 'feel', 'the', 'heat', 'through', 'the', 'foam', 'and', 'plastic']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
"['and', 'its', 'really', 'cheap', 'and', 'you', 'wont', 'regret', 'buying', 'it']","[5, 5, 5, 3, 5, 5, 5, 5, 5, 5]"
"['it', 'was', 'over', 'rated']","[5, 5, 3, 4]"
"['i', 'dont', 'understand', 'how', 'anyone', 'can', 'think', 'this', 'is', 'a', 'great', 'product', 'worth', 'purchasing']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 3, 5, 3, 5]"
"['my', 'sister', 'has', 'the', 'same', 'mac', 'as', 'me', 'and', 'she', 'is', 'in', 'a', 'band', 'and', 'uses', 'garageband', 'to', 'record', 'and', 'edit']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
"['i', 'wasnt', 'really', 'sure', 'i', 'wanted', 'to', 'spend', 'that', 'kind', 'of', 'money']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
"['other', 'thoughts', 'do', 'not', 'purchase', 'this', 'product']","[5, 5, 5, 5, 5, 5, 5]"
"['they', 'say', 'that', 'this', 'will', 'invalidate', 'the', 'warranty', 'on', 'the', 'hard', 'drive', 'i', 'dont', 'really', 'understand', 'why', 'but', 'anyway']","[5, 5, 5, 5, 5, 3, 5, 1, 5, 5, 1, 2, 5, 5, 5, 5, 5, 5, 5]"
"['and', 'looks', 'very', 'sexyyd', 'really', 'the', 'mac', 'book', 'pro', 'is', 'the', 'best', 'laptop', 'specially', 'for', 'students', 'in', 'college', 'if', 'you', 'are', 'not', 'caring', 'about', 'price']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 3, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 1]"
"['i', 'took', 'the', 'computer', 'back', 'in', 'yet', 'again', 'except', 'this', 'time', 'they', 'kept', 'it', 'to', 'send', 'into', 'their', 'geek', 'squad', 'headquarters']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
"['this', 'is', 'a', 'great', 'laptop', 'and', 'i', 'would', 'recommend', 'it', 'to', 'anyone']","[5, 5, 5, 3, 5, 5, 5, 5, 3, 5, 5, 5]"
"['thank', 'god', 'for', 'ctrl', 'zbottom', 'line', 'ive', 'been', 'using', 'laptops', 'since', 'the', 'mid', '90s', 'and', 'probably', 'the', 'majority', 'of', 'brands', 'out', 'there']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
"['they', 'definitely', 'have', 'a', 'superior', 'product']","[5, 5, 5, 5, 3, 5]"
"['a', 'great', 'computer', 'for', 'light', 'home', 'use', 'and', 'business', 'use']","[5, 3, 5, 5, 3, 1, 2, 5, 1, 2]"
"['bought', 'it', 'to', 'use', 'mostly', 'for', 'oline', 'classes']","[5, 5, 5, 5, 5, 5, 5, 5]"
"['even', 'with', 'virus', 'protection', 'it', 'always', 'turned', 'off', 'when', 'updates', 'were', 'needed', 'and', 'installed']","[5, 5, 1, 2, 5, 5, 5, 5, 5, 1, 5, 5, 5, 5]"
"['also', 'consider', 'the', 'ms', 'office', 'apps', 'are', 'all', 'trial', 'versions', 'hope', 'you', 'have', 'your', 'own', 'copies']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
"['they', 'are', 'wonderful', 'but', 'very', 'dangerous', 'when', 'it', 'comes', 'to', 'emitting', 'heat']","[5, 5, 3, 5, 5, 3, 5, 5, 5, 5, 5, 5]"
"['this', 'computer', 'was', 'awful']","[5, 5, 5, 3]"
"['heck', 'if', 'i', 'had', 'enough', 'money', 'i', 'would', 'but', 'it', 'as', 'a', 'gift', 'for', 'someone']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
"['even', 'so', 'i', 'like', 'playing', 'online', 'games', 'so', 'it', 'was', 'wonderful', 'that', 'there', 'is', 'a', 'feature', 'where', 'i', 'can', 'dualboot', 'windows']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 3, 5, 5, 5, 5, 1, 5, 5, 5, 5, 5]"
"['the', 'battery', 'life', 'is', 'amazingly', 'long', 'at', '7hrs', 'and', '5hrs', 'if', 'you', 'use', 'it']","[5, 1, 2, 5, 5, 3, 5, 5, 5, 5, 5, 5, 5, 5]"
"['my', 'previous', 'purchases', 'were', 'with', 'dell', 'and', 'hp']","[5, 5, 5, 5, 5, 5, 5, 5]"
"['i', 'have', 'not', 'have', 'any', 'problems']","[5, 5, 5, 5, 5, 5]"
"['i', 'purchased', 'an', 'hp', 'right', 'after', 'my', 'high', 'school', 'graduation']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
"['me', 'and', 'my', 'boyfriend', 'bought', 'the', 'gateway', 'nv78', 'in', 'nov', 'of', '09']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
"['it', 'is', 'very', 'user', 'friendly', 'and', 'not', 'hard', 'to', 'figure', 'out', 'at', 'all']","[5, 5, 5, 3, 4, 5, 5, 3, 5, 5, 5, 5, 5]"
"['lightweight', 'long', 'battery', 'life', 'excellent', 'transition', 'from', 'pc']","[5, 3, 1, 2, 3, 5, 5, 5]"
"['the', 'price', 'is', 'another', 'driving', 'influence', 'that', 'made', 'me', 'purchase', 'this', 'laptop']","[5, 1, 5, 5, 3, 5, 5, 5, 5, 5, 5, 5]"
"['the', 'nortons', 'virus', 'scan', 'is', 'only', 'for', 'a', 'very', 'short', 'time', 'unlike', 'others', 'that', 'usually', 'are', 'good', 'for', 'a', 'year']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 3, 5, 5, 5]"
"['it', 'is', 'stamped', 'and', 'not', 'in', 'pieces', 'therefore', 'it', 'is', 'a', 'stronger', 'more', 'resilient', 'frame']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 3, 5, 5, 1]"
"['i', 'am', 'first', 'time', 'mac', 'buyer', 'and', 'am', 'amazed', 'at', 'features', 'and', 'ease', 'of', 'use', 'the', 'mac', 'offers']","[5, 5, 5, 5, 5, 5, 5, 5, 3, 5, 1, 5, 3, 5, 1, 5, 5, 5]"
"['two', 'owning', 'a', '17', 'inmac', 'book', 'gives', 'the', 'flexibility', 'to', 'sit', 'anywhere', 'you', 'want', 'without', 'worry', 'about', 'bother', 'anyone']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
"['sent', 'unit', 'back', 'and', 'its', 'been', 'two', 'months']","[5, 5, 5, 5, 5, 5, 5, 5]"
"['came', 'fully', 'loaded', 'good']","[5, 5, 1, 3]"
"['i', 'noticed', 'windows', 'has', 'a', 'new', 'system', 'called', 'windows', '7', 'what', 'about', 'us', 'vista', 'users', 'they', 'should', 'get', 'all', 'the', 'bugs', 'out', 'of', 'vista', 'before', 'investing', 'in', 'a', 'new', 'system']","[5, 5, 5, 5, 5, 3, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
"['when', 'we', 'bought', 'our', 'new', 'hp', 'comouter', 'in', 'dec', 'of', '2008', 'we', 'wanted', 'windows', 'xp', 'but', 'were', 'told', 'it', 'would', 'cost', 'an', 'extra', '159', 'so', 'we', 'went', 'with', 'vista']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
"['i', 'definatly', 'cant']","[5, 5, 5]"
"['files', 'as', 'well', 'would', 'become', 'lost', 'deleted', 'or', 'corrupted']","[5, 5, 5, 5, 5, 5, 5, 5, 5]"
"['it', 'is', 'meant', 'to', 'be', 'portable']","[5, 5, 5, 5, 5, 5]"
"['my', 'laptop', 'worked', 'again', 'for', 'just', 'a', 'while', 'before', 'i', 'started', 'having', 'issues', 'again']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
"['this', 'is', 'perfect', 'for', 'her', 'field']","[5, 5, 3, 5, 5, 5]"
"['taking', 'it', 'back', 'less', 'than', '24', 'hours', 'of', 'purchase']","[5, 5, 5, 5, 5, 5, 5, 5, 5]"
"['thats', 'the', 'downside', 'for', 'me']","[5, 5, 5, 5, 5]"
"['the', 'only', 'thing', 'that', 'i', 'have', 'is', 'the', 'key', 'broad', 'is', 'a', 'little', 'dark', 'to', 'see', 'the', 'letters', 'would', 'help', 'if', 'it', 'was', 'a', 'little', 'lighter', 'then', 'it', 'is']","[5, 5, 5, 5, 5, 5, 5, 5, 1, 2, 5, 5, 5, 3, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
"['hopefully', 'amazon', 'will', 'take', 'this', 'back']","[5, 5, 5, 5, 5, 5]"
"['they', 'ended', 'up', 'keeping', 'my', 'computer', 'for', 'almost', '3', 'months']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
"['im', 'still', 'within', 'the', 'one', 'year', 'warranty', 'but', 'the', 'repair', 'depot', 'has', 'deemed', 'that', 'this', 'time', 'it', 'was', 'caused', 'by', 'physical', 'abuse', 'and', 'is', 'not', 'covered']","[5, 5, 5, 5, 5, 5, 1, 5, 5, 1, 2, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
"['but', 'i', 'needed', 'a', 'laptop', 'for', 'school', 'use']","[5, 5, 5, 5, 5, 5, 1, 2]"
"['he', 'cant', 'stand', 'it']","[5, 5, 5, 5]"
"['the', 'computer', 'was', 'delivered', 'as', 'promised']","[5, 5, 5, 5, 5, 5]"
"['this', 'is', 'the', 'complete', 'opposite', 'to', 'an', 'ergonomic', 'design']","[5, 5, 5, 5, 3, 5, 5, 3, 1]"
"['i', 'would', 'like', 'at', 'least', 'a', '4', 'hr', 'battery', 'life']","[5, 5, 3, 5, 5, 5, 5, 5, 1, 2]"
"['the', 'only', 'thing', 'that', 'i', 'dont', 'like', 'about', 'my', 'mac', 'is', 'that', 'sometimes', 'there', 'are', 'programs', 'that', 'i', 'want', 'to', 'be', 'able', 'to', 'run', 'and', 'i', 'am', 'not', 'able', 'to']","[5, 5, 5, 5, 5, 5, 3, 5, 5, 5, 5, 5, 5, 5, 5, 1, 5, 5, 5, 5, 5, 3, 5, 5, 5, 5, 5, 5, 5, 5]"
"['looking', 'online', 'many', 'people', 'are', 'having', 'the', 'same', 'problem']","[5, 5, 5, 5, 5, 5, 5, 5, 5]"
"['wireless', 'has', 'not', 'been', 'a', 'issue', 'for', 'me', 'like', 'some', 'others', 'have', 'meantioned']","[5, 5, 5, 5, 5, 3, 5, 5, 5, 5, 5, 5, 5]"
"['this', 'is', 'my', 'second', 'mac', 'book', 'pro']","[5, 5, 5, 5, 5, 5, 5]"
"['macbook', 'notebooks', 'quickly', 'die', 'out', 'because', 'of', 'their', 'short', 'battery', 'life', 'as', 'well', 'as', 'the', 'many', 'background', 'programs', 'that', 'run', 'without', 'the', 'users', 'knowlede']","[5, 5, 5, 5, 5, 5, 5, 5, 3, 1, 2, 5, 5, 5, 5, 5, 5, 1, 5, 5, 5, 5, 5, 5]"
"['all', 'the', 'things', 'you', 'can', 'do', 'with', 'the', 'trackpad', 'make', 'navigating', 'around', 'the', 'computer', 'and', 'its', 'programs', 'so', 'much', 'simpler', 'quicker', 'and', 'easier']","[5, 5, 5, 5, 5, 5, 5, 5, 1, 5, 5, 5, 5, 5, 5, 5, 1, 5, 5, 3, 3, 5, 3]"
"['i', 'guess', 'the', 'only', 'good', 'thing', 'that', 'came', 'out', 'of', 'these', 'were', 'the', 'speakers', 'and', 'the', 'subwoofer']","[5, 5, 5, 5, 3, 5, 5, 5, 5, 5, 5, 5, 5, 1, 5, 5, 1]"
"['theres', 'a', 'built', 'in', 'camera', 'with', 'special', 'effects', 'for', 'video', 'and', 'photography']","[5, 5, 1, 2, 2, 5, 3, 5, 5, 5, 5, 5]"
"['all', 'for', 'such', 'a', 'great', 'price']","[5, 5, 5, 5, 3, 1]"
"['i', 'went', 'right', 'out', 'and', 'purchased', 'another', 'laptop']","[5, 5, 5, 5, 5, 5, 5, 5]"
"['long', 'story', 'short', 'since', 'i', 'experience', 'so', 'many', 'problems', 'with', 'my', 'laptop', 'every', 'since', 'i', 'bought', 'it', 'from', 'day', 'one', 'i', 'didnt', 'ask', 'for', 'a', 'new', 'laptop', 'or', 'a', 'refund', 'of', 'what', 'i', 'pay', 'for', 'a', 'crapy', 'laptop', 'but', 'just', 'an', 'extension', 'of', 'my', 'laptop', 'warranty', 'for', 'another', 'year', 'they', 'made', 'a', 'big', 'deal', 'of', 'out', 'that', 'and', 'after', 'so', 'many', 'calls', 'and', 'complaints', 'about', 'their', 'products', 'and', 'services', 'they', 'finally', 'gave', 'in']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 1, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
"['i', 'am', 'able', 'to', 'play', '720p', 'and', '1080p', 'media', 'files', 'just', 'fine', 'with', 'it']","[5, 5, 3, 5, 5, 5, 5, 5, 5, 5, 5, 3, 5, 5]"
"['i', 'already', 'own', 'an', 'iphone', 'and', 'so', 'the', 'move', 'just', 'made', 'more', 'sense']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
"['so', 'think', 'about', 'factoring', 'those', 'things', 'in', 'when', 'you', 'purchase']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
"['took', 'the', 'netbook', 'on', 'a', 'vacation', 'trip', 'and', 'i', 'was', 'able', 'to', 'do', 'whatever', 'i', 'wanted', 'to', 'do', 'without', 'lugging', 'a', 'much', 'heavier', 'laptop']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
"['everything', 'was', 'up', 'and', 'running', 'within', '15', 'minutes', 'of', 'unboxing']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
"['this', 'computer', 'gets', 'very', 'hot', 'before', 'shutting', 'down']","[5, 5, 5, 5, 3, 5, 5, 5]"
"['another', 'thing', 'is', 'that', 'after', 'only', 'a', 'month', 'the', 'left', 'mouse', 'key', 'broke', 'and', 'it', 'costed', '175', 'to', 'send', 'it', 'in', 'to', 'fix', 'it']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 1, 2, 2, 3, 5, 5, 1, 5, 5, 5, 5, 5, 5, 5, 5]"
"['went', 'silently']","[5, 5]"
"['satisfy', 'what', 'i', 'paid', 'for', 'it']","[5, 5, 5, 5, 5, 5]"
"['it', 'is', 'trash']","[5, 5, 3]"
"['it', 'has', 'good', 'speed', 'and', 'plenty', 'of', 'hard', 'drive', 'space']","[5, 5, 3, 1, 5, 3, 5, 1, 2, 2]"
"['clear', 'picture', 'on', 'it', 'and', 'everything']","[3, 1, 5, 5, 5, 5]"
"['overall', 'though', 'for', 'the', 'money', 'spent', 'its', 'a', 'great', 'deal']","[5, 5, 5, 5, 5, 5, 5, 5, 3, 5]"
"['so', 'you', 'dont', 'get', 'frustrated', 'the', 'first', 'few', 'weeks']","[5, 5, 5, 5, 3, 5, 5, 5, 5]"
"['they', 'said', 'that', 'my', 'computer', 'was', 'covered', 'on', 'an', 'extended', 'warranty', 'and', 'that', 'products', 'with', 'extended', 'warranties', 'are', 'taken', 'care', 'of', 'through', 'third', 'parties', 'and', 'not', 'sony', 'itself', 'anymore']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 1, 2, 5, 5, 5, 5, 1, 2, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
"['its', 'so', 'useable', 'and', 'responsive']","[5, 5, 3, 5, 3]"
"['it', 'is', 'truly', 'a', 'desktop', 'replacement']","[5, 5, 5, 5, 5, 5]"
"['i', 'only', 'used', 'it', 'to', 'browse', 'the', 'internet', 'and', 'and', 'i', 'dont', 'know', 'how', 'many', 'times', 'it', 'has', 'spontaniously', 'shut', 'down', 'and', 'it', 'is', 'just', 'a', 'blank', 'screen', 'now']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
"['a', 'little', 'pricey', 'but', 'it', 'is', 'well', 'well', 'worth', 'it']","[5, 5, 3, 5, 5, 5, 3, 3, 4, 5]"
"['very', 'longlife', 'battery', 'up', 'to', '1011', 'hours', 'depending', 'on', 'how', 'you', 'configure', 'power', 'level', 'settings']","[5, 5, 1, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
"['screen', 'is', 'awesome', 'battery', 'life', 'is', 'good']","[5, 5, 3, 5, 5, 5, 3]"
"['the', 'black', 'model', 'also', 'has', 'a', 'very', 'nice', 'seamless', 'appearance', 'one', 'of', 'the', 'better', 'looking', 'notebooks', 'ive', 'seen']","[5, 5, 5, 5, 5, 5, 5, 3, 3, 1, 5, 5, 5, 3, 4, 5, 5, 5]"
"['in', 'my', 'opinion', 'it', 'was', 'not', 'as', 'user', 'friendly', 'as', 'i', 'expected', 'either']","[5, 5, 5, 5, 5, 5, 5, 3, 4, 5, 5, 5, 5]"
"['the', 'technical', 'service', 'for', 'dell', 'is', 'so', '3rd', 'world', 'it', 'might', 'as', 'well', 'not', 'even', 'bother']","[5, 1, 2, 2, 2, 5, 5, 3, 4, 5, 5, 5, 5, 5, 5, 5]"
"['the', 'graphics', 'were', 'awful', 'and', 'the', 'warranty', 'isnt', 'even', 'worth', 'the', 'cheap', 'payment', 'on', 'the', 'computer']","[5, 1, 5, 3, 5, 5, 1, 5, 5, 3, 5, 3, 5, 5, 5, 5]"
"['and', 'if', 'u', 'did']","[5, 5, 5, 5]"
"['ive', 'had', 'the', 'macbook', 'pro', '15', 'for', 'about', 'three', 'weeks', 'and', 'it', 'really', 'is', 'a', 'great', 'computer']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 3, 5]"
"['they', 'gave', 'me', 'a', 'hard', 'time', 'yet', 'again', 'but', 'their', 'was', 'a', 'malfunction', 'in', 'the', 'battery', 'itself', 'it', 'didnt', 'die']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 3, 5, 5, 1, 5, 5, 5, 5]"
"['it', 'was', 'definelty', 'a', 'smart', 'move']","[5, 5, 5, 5, 5, 5]"
"['im', 'excited', 'to', 'learn', 'more', 'about', 'what', 'this', 'powerful', 'machine', 'has', 'to', 'offer', 'and', 'encourage', 'others', 'to', 'do', 'the', 'same']","[5, 3, 5, 5, 5, 5, 5, 5, 3, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
"['apparently', 'they', 'are', 'defective', 'since', 'they', 'are', 'not', 'securely', 'attached']","[5, 5, 5, 3, 5, 5, 5, 5, 5, 5]"
"['but', 'other', 'then', 'that', 'i', 'would', 'give', 'this', 'product', 'a', '4', 'in', 'hafe', 'stars']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
"['sure', 'hope', 'best', 'buy', 'will', 'replace', 'it', 'asap']","[5, 5, 5, 5, 5, 5, 5, 5]"
"['i', 'babyed', 'the', 'heck', 'out', 'of', 'it', 'and', 'i', 'still', 'do']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
"['handles', 'all', 'my', 'basic', 'media', 'needs', 'easily']","[5, 5, 5, 5, 5, 5, 3]"
"['just', 'what', 'the', 'doctor', 'ordered']","[5, 5, 5, 5, 5]"
"['if', 'you', 'dont', 'feel', 'comfortable', 'doing', 'it', 'yourself', 'just', 'buy', 'the', 'case', 'and', 'be', 'happy', 'plus', 'it', 'looks', 'nice', 'i', 'bought', 'the', 'white', 'one', 'from', 'best', 'buy']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 1, 5, 5, 3, 5, 5, 5, 3, 5, 5, 5, 5, 5, 5, 5, 5]"
"['the', 'reaction', 'of', 'toshiba', 'is', 'there', 'is', 'nothing', 'you', 'can', 'do', 'about', 'it', 'so', 'just', 'sit', 'back', 'and', 'except', 'the', 'fact', 'that', 'you', 'are', 'powerless', 'and', 'it', 'is', 'mind', 'over', 'matter']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
"['you', 'can', 'find', 'many', 'laptops', 'with', 'the', 'same', 'performance', 'and', 'even', 'better', 'with', 'lower', 'price', 'but', 'you', 'cannot', 'find', 'the', 'look', 'easy', 'applications', 'and', 'the', 'experience', 'in', 'mac']","[5, 5, 5, 5, 5, 5, 5, 5, 1, 5, 5, 3, 5, 3, 1, 5, 5, 5, 5, 5, 1, 3, 1, 5, 5, 5, 5, 5]"
"['excellent', 'speed', 'for', 'processing', 'data']","[3, 1, 5, 5, 5]"
"['all', 'in', 'all', 'im', 'incredibly', 'dissatisfied', 'with', 'this', 'laptop', 'and', 'with', 'hp', 'as', 'a', 'whole']","[5, 5, 5, 5, 5, 3, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
"['i', 'am', 'not', 'happy', 'at', 'all', 'with', 'the', 'product', 'i', 'purchased']","[5, 5, 5, 3, 5, 5, 5, 5, 5, 5, 5]"
"['when', 'you', 'call', 'tech', 'support', 'you', 'were', 'routed', 'to', 'someone', 'who', 'was', 'in', 'another', 'country', 'and', 'did', 'not', 'know', 'what', 'they', 'were', 'doing']","[5, 5, 5, 1, 2, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
"['it', 'has', 'come', 'into', 'good', 'use', 'for', 'my', 'finances', 'scheduling', 'my', 'parents', 'business', 'expenses', 'and', 'it', 'is', 'definitely', 'amazing', 'for', 'gaming']","[5, 5, 5, 5, 3, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 3, 5, 1]"
"['i', 'was', 'taught', 'to', 'use', 'photoshop', 'and', 'was', 'amazed']","[5, 5, 5, 5, 5, 5, 5, 5, 3]"
"['its', 'a', 'mac']","[5, 5, 5]"
"['it', 'was', 'weird']","[5, 5, 3]"
"['i', 'can', 'hardly', 'wait', 'to', 'see', 'whats', 'around', 'the', 'next', 'corner']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
"['the', 'apple', 'pro', 'notebook', 'will', 'not', 'let', 'you', 'down']","[5, 5, 5, 5, 5, 5, 5, 5, 5]"
"['4gb', 'of', 'ram']","[5, 5, 1]"
"['i', 'did', 'a', 'review', 'on', 'it', 'its', 'awesome']","[5, 5, 5, 5, 5, 5, 5, 3]"
"['before', 'we', 'got', 'this', 'laptop', 'had', 'a', 'compaq', 'pasaro', 'for', '5', 'years', 'with', 'no', 'problems']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
"['i', 'tried', 'out', 'another', 'mac', 'for', 'a', 'few', 'months', 'before', 'buying', 'this', 'one', 'and', 'it', 'is', 'a', 'great', 'machine']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 3, 5]"
"['somehow', 'the', 'system', 'clock', 'got', 'messed', 'up', 'after', 'reboot']","[5, 5, 1, 2, 5, 3, 4, 5, 5]"
"['the', 'only', 'problem', 'is', 'that', 'i', 'had', 'to', 'add', '1', 'gb', 'ram', 'the', 'computer', 'was', 'kinda', 'slow']","[5, 5, 3, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 3]"
"['with', 'the', 'macbook', 'pro', 'it', 'comes', 'with', 'freesecuritysoftware', 'to', 'protect', 'it', 'from', 'viruses', 'and', 'other', 'intrusive', 'things', 'from', 'downloads', 'and', 'internet', 'surfing', 'or', 'emails']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
"['the', 'computer', 'could', 'have', 'been', 'shipped', 'by', 'priority', 'mail', 'through', 'the', 'usps', 'for', 'the', 'same', 'cost', 'and', 'arrived', 'by', 'noon', 'on', 'tue']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
"['i', 'visited', 'the', 'apple', 'store', 'and', 'was', 'impressed', 'with', 'the', '17inch', 'macbook', 'pro']","[5, 5, 5, 5, 5, 5, 5, 3, 5, 5, 5, 5, 5]"
"['the', 'driver', 'updates', 'dont', 'fix', 'the', 'issue', 'very', 'frustrating']","[5, 1, 2, 5, 5, 5, 5, 5, 3]"
"['i', 'will', 'never', 'go', 'back', 'to', 'windows']","[5, 5, 5, 5, 5, 5, 5]"
"['do', 'your', 'research', 'on', 'this', 'issue']","[5, 5, 5, 5, 5, 5]"
