Sentence,Sequence
"['well', 'worth', 'the', 'trip', 'close', 'to', 'city', 'hall', 'and', 'downtown', 'subway', 'stops']","[3, 4, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
"['i', 'had', 'to', 'share', 'my', 'table', 'with', 'a', 'loud', 'group', 'of', 'kids', 'and', 'the', 'service', 'was', 'rude', 'an', 'unattentive']","[5, 5, 5, 5, 5, 5, 5, 5, 3, 5, 5, 5, 5, 5, 1, 5, 3, 5, 3]"
"['what', 'more', 'could', 'you', 'want']","[5, 5, 5, 5, 5]"
"['if', 'you', 'are', 'the', 'type', 'of', 'person', 'who', 'likes', 'being', 'scared', 'and', 'entertained', 'this', 'is', 'a', 'great', 'place', 'to', 'go', 'and', 'eat']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 3, 5, 3, 5, 5, 5, 3, 5, 5, 5, 5, 5]"
"['all', 'in', 'all', 'i', 'dont', 'see', 'how', 'you', 'can', 'go', 'wrong']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 3]"
"['the', 'sauce', 'on', 'the', 'pizza', 'is', 'sooo', 'good', 'with', 'garlic', 'and', 'fresh', 'tomatoes', 'and', 'they', 'dont', 'skimp']","[5, 5, 5, 5, 5, 5, 5, 3, 5, 1, 5, 1, 2, 5, 5, 5, 5]"
"['we', 'recently', 'decided', 'to', 'try', 'this', 'location', 'and', 'to', 'our', 'delight', 'they', 'have', 'outdoor', 'seating', 'perfect', 'since', 'i', 'had', 'my', 'yorkie', 'with', 'me']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 3, 5, 5, 1, 2, 3, 5, 5, 5, 5, 5, 5, 5]"
"['my', 'husband', 'had', 'the', 'mesclun', 'salmon', 'and', 'ice', 'cream', 'and', 'he', 'enjoyed', 'all', '3', 'courses']","[5, 5, 5, 5, 1, 1, 5, 1, 2, 5, 5, 3, 5, 5, 1]"
"['we', 'were', 'told', 'that', 'the', 'wait', 'was', 'about', 'twenty', 'minutes', 'and', 'there', 'would', 'be', 'no', 'problem', 'for', 'our', '800', 'pm', 'curtain', 'call']","[5, 5, 5, 5, 5, 1, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
"['the', 'food', 'is', 'usually', 'good', 'but', 'it', 'certainly', 'isnt', 'a', 'relaxing', 'place', 'to', 'go']","[5, 1, 5, 5, 3, 5, 5, 5, 5, 5, 3, 1, 5, 5]"
"['im', 'told', 'that', 'it', 'is', 'open', '24hrs', 'which', 'is', 'good']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 3]"
"['super', 'friendly', 'and', 'knowledgable', 'staff', 'fabulous', 'bistro', 'fare', 'and', 'a', 'wonderful', 'jazz', 'brunch', 'with', 'great', 'live', 'jazz', 'the', 'chilaquiles', 'were', 'awesome']","[5, 3, 5, 3, 1, 3, 1, 2, 5, 5, 3, 5, 5, 5, 3, 5, 5, 5, 1, 5, 3]"
"['the', 'prices', 'were', 'fantastic']","[5, 1, 5, 3]"
"['what', 'a', 'great', 'place']","[5, 5, 3, 5]"
"['still', 'any', 'quibbles', 'about', 'the', 'bill', 'were', 'offset', 'by', 'the', 'pouryourown', 'measures', 'of', 'liquers', 'which', 'were', 'courtesey', 'of', 'the', 'house']","[5, 5, 5, 5, 5, 1, 5, 5, 5, 5, 5, 1, 2, 2, 5, 5, 5, 5, 5, 5]"
"['the', 'table', 'service', 'could', 'have', 'been', 'a', 'little', 'more', 'attentive', 'but', 'as', 'someone', 'who', 'also', 'works', 'in', 'the', 'service', 'industry', 'i', 'understood', 'they', 'were', 'busy']","[5, 1, 2, 5, 5, 5, 5, 5, 5, 3, 5, 5, 5, 5, 5, 5, 5, 5, 1, 5, 5, 5, 5, 5, 3]"
"['its', 'not', 'mindblowing', 'but', 'to', 'me', 'thai', 'food', 'never', 'is', 'and', 'never', 'will', 'be']","[5, 5, 5, 5, 5, 5, 1, 2, 5, 5, 5, 5, 5, 5]"
"['food', 'was', 'very', 'good', 'as', 'well', 'considering', 'that', 'we', 'tried', 'the', 'budget', 'selection', 'though', 'i', 'wish', 'the', 'pork', 'belly', 'that', 'i', 'ordered', 'was', 'roasted', 'a', 'bit', 'longer', 'so', 'that', 'fat', 'was', 'more', 'of', 'a', 'meltinyourmouth', 'experience']","[5, 5, 5, 3, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 3, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
"['although', 'one', 'night', 'we', 'went', 'it', 'was', 'super', 'cheesy', 'and', 'another', 'night', 'it', 'was', 'less', 'cheesy']","[5, 5, 5, 5, 5, 5, 5, 5, 3, 5, 5, 5, 5, 5, 5, 5]"
"['even', 'though', 'it', 'is', 'a', 'little', 'loud', 'you', 'dont', 'have', 'to', 'yell', 'at', 'each', 'other', 'to', 'talk']","[5, 5, 5, 5, 5, 5, 3, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
"['ive', 'been', 'to', 'sapphire', 'twice', 'and', 'both', 'times', 'the', 'food', 'was', 'fine', 'if', 'not', 'good']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 1, 5, 3, 5, 5, 3]"
"['it', 'is', 'kinda', 'nosiy', 'and', 'the', 'tables', 'are', 'close', 'together', 'but', 'its', 'still', 'a', 'beautiful', 'place', 'to', 'enjoy', 'a', 'nice', 'dinner']","[5, 5, 5, 3, 5, 5, 1, 5, 3, 5, 5, 5, 5, 5, 3, 5, 5, 3, 5, 3, 1]"
"['was', 'surprisingly', 'disappointed']","[5, 5, 3]"
"['i', 'love', 'the', 'fact', 'that', 'the', 'pizza', 'tastes', 'so', 'good', 'and', 'is', 'so', 'cheap']","[5, 3, 5, 5, 5, 5, 1, 5, 5, 3, 5, 5, 5, 3]"
"['nicky', 'the', 'nose', 'at', 'the', 'bar', 'is', 'a', 'treat']","[5, 5, 5, 5, 5, 1, 5, 5, 5]"
"['i', 'went', 'to', 'ruby', 'foos', 'after', 'work', 'with', 'a', 'group', 'of', '6']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
"['im', 'amazed', 'we', 'havent', 'been', 'kicked', 'out', 'of', 'this', 'place', 'yet']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
"['service', 'was', 'prompt', 'friendly', 'and', 'great']","[5, 5, 3, 4, 5, 3]"
"['i', 'havent', 'eat', 'a', 'lamb', 'chop', 'as', 'delicious', 'as', 'thatthe', 'salads', 'are', 'really', 'nice', 'dressed', 'with', 'lemon', 'and', 'extra', 'virgnin', 'olive', 'oil']","[5, 5, 5, 5, 1, 2, 5, 3, 5, 5, 1, 5, 5, 3, 5, 5, 1, 5, 1, 2, 2, 2]"
"['the', 'sushi', 'was', 'awful']","[5, 1, 5, 3]"
"['katzs', 'has', 'been', 'a', 'nyc', 'original', 'for', 'over', '100', 'years']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
"['you', 'can', 'get', 'an', 'excellent', 'meal', 'at', 'most', 'of', 'the', 'many', 'indian', 'restaurants', 'on', 'nearby', 'lexington', 'avenue', 'for', 'the', 'cost', 'of', 'one', 'the', 'dainty', 'dishes', 'here']","[5, 5, 5, 5, 3, 1, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 1, 5, 5, 5, 3, 1, 5]"
"['the', 'pastrami', 'sandwich', 'was', 'like', 'buttah', 'and', 'with', 'pickles', 'and', 'an', 'icy', 'cold', 'beer', 'to', 'wash', 'it', 'down', 'it', 'was', 'a', 'pleasurable', 'experience']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 3, 5]"
"['the', 'plain', 'pizza', 'was', 'soggy', 'and', 'the', 'creative', 'wild', 'mushroomthird', 'generationfornini', 'pizza', 'we', 'had', 'was', 'drenched', 'with', 'truffle', 'oil', 'in', 'the', 'middle', 'again', 'making', 'it', 'soggy', 'and', 'nothingon', 'the', 'rest']","[5, 1, 2, 5, 3, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 3, 5, 1, 2, 5, 5, 5, 5, 5, 5, 3, 5, 5, 5, 5]"
"['late', 'nite', 'omelletes', 'are', 'not', 'good', 'here', 'there', 'is', 'no', 'variety']","[5, 5, 1, 5, 5, 3, 5, 5, 5, 5, 5]"
"['everything', 'at', 'sala', 'thai', 'is', 'tasty', 'and', 'wellportioned']","[5, 5, 5, 5, 5, 3, 5, 5]"
"['after', 'all', 'that', 'they', 'complained', 'to', 'me', 'about', 'the', 'small', 'tip']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 3, 1]"
"['its', 'a', 'great', 'place', 'to', 'pick', 'up', 'a', 'cheap', 'lunch', 'or', 'dinner']","[5, 5, 3, 5, 5, 5, 5, 5, 3, 1, 5, 1]"
"['behind', 'this', 'counter', 'two', 'men', 'are', 'squeezed', 'in']","[5, 5, 1, 5, 5, 5, 3, 5]"
"['great', 'find']","[3, 5]"
"['if', 'only', 'they', 'delivered', 'theyd', 'make', 'a', 'mint']","[5, 5, 5, 5, 5, 5, 5, 5]"
"['whenever', 'you', 'need', 'a', 'sushi', 'fix', 'mizu', 'will', 'be', 'there', 'with', 'quality', 'fish', 'and', 'great', 'service']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 3, 1, 5, 3, 1]"
"['our', 'waitress', 'was', 'sweet', 'and', 'accomodating', 'not', 'overbearing']","[5, 1, 5, 3, 5, 3, 5, 3]"
"['went', 'there', 'with', 'my', 'wife', 'and', 'we', 'had', 'to', 'wait', 'for', 'a', 'table', 'even', 'though', 'you', 'could', 'see', 'there', 'many', 'that', 'were', 'empty', 'with', 'not', 'reservation', 'sigh', 'on', 'them']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 1, 2, 5, 5]"
"['i', 'was', 'really', 'disappointed', 'ant', 'wanted', 'to', 'tell', 'everyone', 'not', 'to', 'go', 'eat', 'or', 'even', 'take', 'out', 'food', 'from', 'there']","[5, 5, 5, 3, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 1, 5, 5]"
"['the', 'website', 'and', 'rating', 'makes', 'this', 'place', 'look', 'wonderful', 'but', 'in', 'reality', 'it', 'was', 'very', 'disappointing']","[5, 5, 5, 5, 5, 5, 1, 5, 3, 5, 5, 5, 5, 5, 5, 3]"
"['despite', 'a', 'slightly', 'limited', 'menu', 'everything', 'prepared', 'is', 'done', 'to', 'perfection', 'ultra', 'fresh', 'and', 'a', 'work', 'of', 'food', 'art']","[5, 5, 5, 3, 1, 5, 5, 5, 5, 5, 3, 3, 4, 5, 5, 5, 5, 1, 2]"
"['the', 'outdoor', 'atmosphere', 'of', 'sitting', 'on', 'the', 'sidewalk', 'watching', 'the', 'world', 'go', 'by', '50', 'feet', 'away', 'on', '6th', 'avenue', 'on', 'a', 'cool', 'evening', 'was', 'wonderful']","[5, 1, 2, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 3]"
"['a', 'large', 'is', '20', 'and', 'toppings', 'are', 'about', '3', 'each']","[5, 5, 5, 5, 5, 1, 5, 5, 5, 5]"
"['in', 'any', 'event', 'this', 'is', 'a', 'place', 'ill', 'be', 'sure', 'to', 'stop', 'by', 'again', 'when', 'im', 'in', 'this', 'part', 'of', 'town']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
"['i', 'definitely', 'wouldnt', 'go', 'back']","[5, 5, 5, 5, 5]"
"['it', 'is', 'not', 'worth', 'for', 'that', 'bucks']","[5, 5, 5, 3, 5, 5, 5]"
"['brick', 'oven', 'gallery', 'is', 'my', 'pick', 'for', 'best', 'pizza', 'restaurant', 'anywhere']","[5, 5, 5, 5, 5, 5, 5, 3, 1, 5, 5]"
"['add', 'to', 'that', 'great', 'service', 'and', 'great', 'food', 'at', 'a', 'reasonable', 'price', 'and', 'you', 'have', 'yourself', 'the', 'beginning', 'of', 'a', 'great', 'evening']","[5, 5, 5, 3, 1, 5, 3, 1, 5, 5, 3, 1, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
"['for', 'many', 'people', 'this', 'may', 'not', 'seem', 'like', 'aunthentic', 'thai', 'food', 'because', 'most', 'places', 'in', 'nyc', 'arent', 'quite', 'authentic']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 3]"
"['growing', 'up', 'in', 'ny', 'i', 'have', 'eaten', 'my', 'share', 'of', 'bagels']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 1]"
"['oh', 'dont', 'even', 'let', 'me', 'start', 'with', 'how', 'expensive', 'the', 'bills', 'were']","[5, 5, 5, 5, 5, 5, 5, 5, 3, 5, 1, 5]"
"['a', 'hearty', 'two', 'thumbs', 'up']","[5, 5, 5, 5, 5]"
"['the', 'scallion', 'pancakes', 'and', 'fried', 'dumplings', 'were', 'nothing', 'out', 'of', 'the', 'ordinary']","[5, 1, 2, 5, 1, 2, 5, 5, 5, 5, 5, 3]"
"['all', 'the', 'appetizers', 'and', 'salads', 'were', 'fabulous', 'the', 'steak', 'was', 'mouth', 'watering', 'and', 'the', 'pasta', 'was', 'delicious']","[5, 5, 1, 5, 1, 5, 3, 5, 1, 5, 5, 3, 5, 5, 1, 5, 3]"
"['besides', 'having', 'the', 'table', 'we', 'had', 'been', 'promised', 'given', 'to', 'other', 'restaurant', 'patrons', 'twice', 'before', 'we', 'were', 'actually', 'seated', 'we', 'were', 'served', 'dishes', 'we', 'hadnt', 'ordered', 'three', 'times', 'received', 'one', 'of', 'our', 'orders', '20', 'minutes', 'after', 'the', 'rest', 'of', 'the', 'table', 'had', 'been', 'served', 'and', 'that', 'order', 'was', 'undercooked', 'and', 'charged', '45', 'more', 'than', 'we', 'should', 'have', 'been', 'on', 'our', 'bill']","[5, 5, 5, 1, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 1, 1, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 1, 5, 5, 1, 5, 5, 5, 5, 3, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 1]"
"['service', 'is', 'top', 'notch']","[5, 5, 3, 4]"
"['the', 'food', 'now', 'is', 'inconsistent']","[5, 1, 5, 5, 3]"
"['all', 'pretty', 'good']","[5, 5, 3]"
"['you', 'can', 'also', 'special', 'order', 'any', 'kind', 'of', 'dumplingetc']","[5, 5, 5, 5, 5, 5, 5, 5, 5]"
"['you', 'guys', 'rock']","[5, 5, 5]"
"['chance', 'is', 'a', 'joke']","[5, 5, 5, 5]"
"['i', 'was', 'pretty', 'much', 'full', 'after', 'our', 'fondue', 'appetizer']","[5, 5, 5, 5, 3, 5, 5, 1, 2]"
"['be', 'careful', 'before', 'you', 'request', 'extra', 'spice']","[5, 3, 5, 5, 5, 5, 1]"
"['the', 'octopus', 'eaters', 'were', 'floored', 'by', 'the', 'octopus', 'salad']","[5, 5, 5, 5, 3, 5, 5, 5, 5]"
"['we', 'thought', 'that', 'this', 'place', 'is', 'using', 'too', 'much', 'of', 'msg', 'cooking', 'in', 'the', 'foods']","[5, 5, 5, 5, 5, 5, 5, 3, 4, 5, 5, 5, 5, 5, 1]"
"['i', 'was', 'at', 'raos', 'last', 'wed']","[5, 5, 5, 5, 5, 5]"
"['and', 'the', 'tom', 'kha', 'soup', 'was', 'pathetic']","[5, 5, 5, 5, 5, 5, 3]"
"['i', 'started', 'out', 'with', 'a', 'bombay', 'beer', 'which', 'was', 'big', 'enough', 'for', 'two']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 3, 4, 5, 5]"
"['the', 'decor', 'is', 'vibrant', 'and', 'eyepleasing', 'with', 'several', 'semiprivate', 'boths', 'on', 'the', 'right', 'side', 'of', 'the', 'dining', 'hall', 'which', 'are', 'great', 'for', 'a', 'date']","[5, 1, 5, 3, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 1, 2, 5, 5, 5, 5, 5, 5]"
"['service', 'was', 'quick']","[5, 5, 3]"
"['tends', 'to', 'turn', 'people', 'away']","[5, 5, 5, 5, 5]"
"['we', 'thought', 'this', 'a', 'prelude', 'to', 'what', 'the', 'evening', 'will', 'be', 'like']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
"['i', 'was', 'turned', 'on', 'to', 'this', 'restaurant', 'by', 'a', 'fellow', 'foodie', 'friend', 'of', 'mine', 'and', 'have', 'been', 'going', 'back', 'regularly', 'ever', 'since']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
"['drawbacks', 'service', 'is', 'slow', 'and', 'they', 'dont', 'toast']","[5, 1, 5, 3, 5, 5, 5, 5]"
"['went', 'there', 'for', 'an', 'office', 'lunch']","[5, 5, 5, 5, 1, 2]"
"['i', 'have', 'been', 'doing', 'all', 'of', 'the', 'above', 'at', 'the', 'heartland', 'brewery', 'for', 'over', '5', 'years', 'now', 'and', 'i', 'have', 'never', 'been', 'disappointed']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 3]"
"['everytime', 'i', 'decide', 'to', 'try', 'another', 'place', 'on', 'the', 'ues', 'i', 'get', 'angry', 'that', 'i', 'didnt', 'just', 'go', 'to', 'zucchero', 'pomodori']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
"['the', 'sweet', 'lassi', 'was', 'excellent', 'as', 'was', 'the', 'lamb', 'chettinad', 'and', 'the', 'garlic', 'naan', 'but', 'the', 'rasamalai', 'was', 'forgettable']","[5, 1, 2, 5, 3, 5, 5, 5, 1, 2, 5, 5, 1, 2, 5, 5, 1, 5, 3]"
"['weve', 'been', 'following', 'chef', 'lyles', 'food', 'around', 'new', 'york', 'for', '15', 'years', 'and', 'while', 'remaining', 'classic', 'his', 'innovations', 'with', 'bistro', 'fare', 'have', 'made', 'us', 'return', 'and', 'return']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 3, 5, 5, 5, 1, 2, 5, 5, 5, 5, 5, 5]"
"['the', 'best', 'thing', 'i', 'tasted', 'were', 'the', 'lambchops']","[5, 3, 5, 5, 5, 5, 5, 1]"
"['its', 'delicious']","[5, 3]"
"['the', 'spicy', 'tuna', 'and', 'salmon', 'are', 'the', 'best', 'weve', 'ever', 'had']","[5, 1, 2, 5, 1, 5, 5, 3, 5, 5, 5]"
"['even', 'though', 'its', 'good', 'seafood', 'the', 'prices', 'are', 'too', 'high']","[5, 5, 5, 3, 1, 5, 1, 5, 5, 3]"
"['in', 'addition', 'the', 'food', 'is', 'very', 'good', 'and', 'the', 'prices', 'are', 'reasonable']","[5, 5, 5, 1, 5, 5, 3, 5, 5, 1, 5, 3]"
"['upon', 'entering', 'we', 'were', 'greeted', 'by', 'the', 'owners', 'steven', 'and', 'frederick', 'who', 'went', 'out', 'of', 'their', 'way', 'to', 'be', 'more', 'than', 'gracious', 'hosts']","[5, 5, 5, 5, 5, 5, 5, 1, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 3, 1]"
"['if', 'you', 'live', 'outside', 'the', 'neighborhood', 'dont', 'bother']","[5, 5, 5, 5, 5, 5, 5, 5]"
"['been', 'going', 'here', 'since', 'it', 'opened', 'have', 'seen', 'the', 'quality', 'value', 'decrease', 'considerably']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 1, 2, 3, 5]"
"['meat', 'dishes', 'now', 'adorn', 'the', 'selections', 'although', 'theres', 'still', 'a', 'large', 'number', 'of', 'vegetarianfriendly', 'choices']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 3, 5, 5, 5, 5]"
"['i', 'never', 'had', 'anything', 'i', 'didnt', 'like', 'here']","[5, 5, 5, 5, 5, 5, 3, 5]"
"['reasonable', 'prices']","[3, 1]"
"['they', 'bring', 'service', 'up', 'a', 'notch', 'by', 'offerng', 'complementary', 'amuse', 'bouche', 'to', 'all', 'tables', 'and', 'gave', 'us', 'a', 'small', 'dessert', 'for', 'our', 'celebration']","[5, 5, 5, 5, 5, 5, 5, 5, 3, 1, 2, 5, 5, 5, 5, 5, 5, 5, 5, 1, 5, 5, 5]"
"['try', 'the', 'crunchy', 'tuna', 'it', 'is', 'to', 'die', 'for']","[5, 5, 1, 2, 5, 5, 5, 3, 4]"
"['it', 'wont', 'break', 'the', 'bank', 'but', 'i', 'also', 'wouldnt', 'come', 'back', 'for', 'the', 'food']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 1]"
"['all', 'in', 'all', 'this', 'midtown', 'gem', 'instantly', 'became', 'one', 'of', 'my', 'favorite', 'sushi', 'restaurants', 'in', 'the', 'city']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 3, 1, 5, 5, 5, 5]"
"['ive', 'been', 'to', 'joya', 'twice', 'and', 'i', 'will', 'never', 'go', 'again']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
"['so', 'rushing', 'us', 'out', 'was', 'absolutely', 'unnecessary']","[5, 5, 5, 5, 5, 5, 5]"
"['however', 'it', 'is', 'the', 'only', 'taiwanese', 'restaurant', 'in', 'town']","[5, 5, 5, 5, 5, 5, 5, 5, 5]"
"['it', 'is', 'a', 'lot', 'of', 'fun', 'with', 'live', 'entertainment', 'and', 'all', 'kinds', 'of', 'disney', 'type', 'special', 'effects']","[5, 5, 5, 5, 5, 3, 5, 1, 2, 5, 5, 5, 5, 5, 5, 1, 2]"
"['if', 'youre', 'looking', 'for', 'perfect', 'traditional', 'sushi', 'go', 'here', 'if', 'youre', 'looking', 'for', 'interesting', 'combinations', 'try', 'sushi', 'of', 'garis', 'east', 'side']","[5, 5, 5, 5, 3, 5, 1, 5, 5, 5, 5, 5, 5, 3, 5, 5, 1, 5, 5, 5, 5]"
"['no', 'refills', 'on', 'fountain', 'drinks', 'though']","[5, 5, 5, 1, 2, 5]"
"['wow', 'over', '100', 'beers', 'to', 'choose', 'from']","[5, 5, 5, 1, 5, 5, 5]"
"['be', 'careful', 'of', 'portions', 'theyre', 'huge']","[5, 5, 5, 1, 5, 5]"
"['the', 'steak', 'tartare', 'is', 'a', 'great', 'bet', 'they', 'fix', 'it', 'for', 'you', 'at', 'the', 'table']","[5, 5, 5, 5, 5, 3, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
"['my', 'first', 'time', 'there', 'i', 'happened', 'not', 'to', 'like', 'the', 'crab', 'croquette', 'apt', 'that', 'i', 'ordered', 'and', 'they', 'were', 'happy', 'to', 'change', 'it', 'for', 'me', 'without', 'making', 'no', 'big', 'deal']","[5, 5, 5, 5, 5, 5, 5, 5, 3, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 3, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
"['great', 'for', 'large', 'groups', 'and', 'celebrations', 'our', 'super', 'happy', 'waiter', 'was', 'the', 'entertainment', 'of', 'the', 'evening']","[3, 5, 5, 5, 5, 5, 5, 3, 4, 1, 5, 5, 5, 5, 5, 5]"
"['did', 'i', 'mention', 'the', 'wine']","[5, 5, 5, 5, 1]"
"['plus', 'on', 'wednesday', 'nights', 'the', 'house', 'wine', 'is', 'unlimited']","[5, 5, 5, 5, 5, 1, 2, 5, 3]"
"['it', 'is', 'by', 'far', 'my', 'favorite', 'restaurant', 'in', 'brooklyn']","[5, 5, 5, 5, 5, 3, 5, 5, 5]"
"['now', 'its', 'so', 'crowded', 'and', 'loud', 'you', 'cant', 'even', 'talk', 'to', 'the', 'person', 'next', 'to', 'you']","[5, 5, 5, 3, 5, 3, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
"['love', 'pizza', '33']","[3, 5, 5]"
"['even', 'my', 'indian', 'friend', 'couldnt', 'believe', 'how', 'good', 'and', 'tasty', 'everything', 'was']","[5, 5, 5, 5, 5, 5, 5, 3, 5, 3, 5, 5]"
"['im', 'from', 'england', 'and', 'harus', 'was', 'the', 'best', 'i', 'had', 'in', 'nyc']","[5, 5, 5, 5, 5, 5, 5, 3, 5, 5, 5, 5]"
"['less', 'more', 'in', 'their', 'case']","[5, 5, 5, 5, 5]"
"['ruby', 'foos', 'is', 'a', 'tourist', 'trap']","[5, 5, 5, 5, 5, 5]"
"['ive', 'been', 'here', 'a', 'couple', 'of', 'times', 'and', 'have', 'not', 'been', 'impressed']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 3]"
"['ive', 'been', 'many', 'time', 'and', 'have', 'never', 'been', 'disappointed']","[5, 5, 5, 5, 5, 5, 5, 5, 3]"
"['ciao', 'bella']","[5, 5]"
"['like', 'saying', 'her', 'bread', 'comes', 'from', 'a', 'special', 'bakery', 'when', 'we', 'have', 'seen', 'her', 'buying', 'it', 'dowtown', 'manhathan']","[5, 5, 5, 1, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
"['the', 'dim', 'sum', 'servings', 'here', 'are', 'a', 'bit', 'larger', 'than', 'im', 'used', 'to']","[5, 1, 2, 2, 5, 5, 5, 5, 3, 5, 5, 5, 5]"
"['however', 'in', 'the', 'summer', 'of', '2003', 'it', 'seems', 'the', 'management', 'has', 'changed', 'and', 'the', 'great', 'big', 'door', 'has', 'been', 'replaced', 'for', 'a', 'glass', 'front', 'ridding', 'itself', 'of', 'the', 'dark', 'romantic', 'getup']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 1, 5, 5, 5, 5, 3, 4, 1, 5, 5, 5, 5, 5, 1, 2, 5, 5, 5, 5, 5, 5, 5]"
"['we', 'wont', 'go', 'to', 'this', 'place', 'again', 'for', 'a', 'good', 'meal']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 3, 1]"
"['its', 'a', 'much', 'more', 'grown', 'up', 'restaurant', 'compared', 'to', 'the', 'rest', 'of', 'the', 'street']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
"['barbecued', 'codfish', 'was', 'gorgeously', 'moist', 'as', 'if', 'poached', 'yet', 'the', 'fabulous', 'texture', 'was', 'let', 'down', 'by', 'curiously', 'bland', 'seasoning', 'a', 'spice', 'rub', 'might', 'have', 'overwhelmed', 'however', 'herb', 'mix', 'or', 'other', 'sauce', 'would', 'have', 'done', 'much', 'to', 'enhance']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
"['we', 'were', 'treated', 'with', 'attitude', 'ever', 'since', 'the', 'moment', 'we', 'stepped', 'into', 'the', 'restaurant']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
"['after', 'dinner', 'take', 'your', 'date', 'to', 'the', 'huge', 'dance', 'floor', 'probably', 'one', 'of', 'the', 'biggest', 'youll', 'see', 'in', 'ny']","[5, 5, 5, 5, 5, 5, 5, 3, 1, 2, 5, 5, 5, 5, 3, 5, 5, 5, 5]"
"['taj', 'mahal', 'offeres', 'gret', 'value', 'and', 'great', 'food']","[5, 5, 5, 5, 1, 5, 3, 1]"
