Sentence,Sequence
"[u'The', u'noise', u'level', u'was', u'unbearable', u',', u'conversation', u'impossible', u'.']","[5, 1, 2, 5, 3, 5, 5, 5, 5]"
"[u'Personal', u'pans', u'are', u'the', u'perfect', u'size', u'for', u'those', u'hungry', u'nights', u'.']","[1, 2, 5, 5, 3, 5, 5, 5, 5, 5, 5]"
"[u'Highly', u'recommended', u'is', u'the', u'Spicy', u'Fried', u'Clam', u'Rolls', u'and', u'Spider', u'Rolls', u'.']","[5, 3, 5, 5, 1, 2, 2, 2, 5, 1, 2, 5]"
"[u'One', u'of', u'the', u'earlier', u'people', u'commenting', u'on', u'the', u'restaurant', u'did', u'not', u'get', u'the', u'that', u'some', u'experimenting', u'is', u'going', u'on', u'with', u'the', u'menu', u'in', u'a', u'positive', u'way', u'.']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 1, 5, 5, 3, 5, 5]"
"[u'It', u""'s"", u'convenient', u'.']","[5, 5, 3, 5]"
"[u'Thanks', u'Bloom', u""'s"", u'for', u'a', u'lovely', u'trip', u'.']","[5, 5, 5, 5, 5, 5, 5, 5]"
"[u'The', u'atmosphere', u'is', u'great', u'if', u'your', u'looking', u'for', u'a', u'laid', u'back', u'scene', u'and', u'an', u'inexpensive', u'way', u'to', u'spend', u'a', u'weekend', u'afternoon', u'.']","[5, 1, 5, 3, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 3, 5, 5, 5, 5, 5, 5, 5]"
"[u'Oh', u'right', u',', u'I', u'should', u'probably', u'say', u'something', u'nice', u'.']","[5, 5, 5, 5, 5, 5, 5, 5, 3, 5]"
"[u'Odd', u'for', u'Ave', u'B', u',', u'not', u'just', u'odd', u',', u'The', u'place', u'attracts', u'an', u'eclectic', u'crowd', u'to', u'say', u'the', u'least', u'.']","[5, 5, 5, 5, 5, 5, 5, 3, 5, 5, 1, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
"[u'When', u'we', u'stumbled', u'on', u'Leon', u',', u'we', u'thought', u'that', u'we', u'had', u'found', u'quite', u'the', u'gem', u'BUT', u',', u'we', u'were', u'certainly', u'wrong', u'.']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
"[u'Instead', u'of', u'wasting', u'your', u'time', u'here', u':', u'SUPPORT', u'RESTAURANTS', u'THAT', u'CARE', u'ABOUT', u'FOOD', u'.']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 1, 5]"
"[u'this', u'is', u'can', u'became', u'on', u'e', u'of', u'the', u'NY', u'Italian', u'Food', u'fare', u'institutions', u'.']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
"[u'just', u'got', u'back', u'from', u'lunch', u'at', u'Tamarind', u'and', u'it', u'was', u'excellent', u'.']","[5, 5, 5, 5, 1, 5, 5, 5, 5, 5, 3, 5]"
"[u'head', u'and', u'shoulders', u'above', u'its', u'neighboors', u'on', u'east', u'6', u'st', u',', u'taj', u'mahal', u'is', u'also', u'very', u'comparable', u',', u'in', u'food', u'quality', u',', u'to', u'the', u'much', u'overpraised', u'(', u'and', u'underdeserving', u')', u'baluchi', u""'s"", u'.']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 3, 5, 5, 1, 2, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
"[u'The', u'man', u'that', u'was', u'hosting', u'promised', u'to', u'save', u'a', u'table', u'for', u'our', u'party', u'of', u'7', u',', u'then', u'sat', u'a', u'party', u'of', u'2', u'at', u'the', u'very', u'table', u'he', u'was', u'saving', u'(', u'mean', u'while', u'there', u'were', u'boths', u'open', u'all', u'around', u')', u'.']","[5, 1, 5, 5, 5, 5, 5, 5, 5, 1, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 1, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
"[u'Try', u'the', u'cheesecake', u'!']","[5, 5, 1, 5]"
"[u'As', u'we', u'were', u'sitting', u'eating', u'the', u'subpar', u'food', u'the', u'manager', u'proceeded', u'to', u'berate', u'a', u'couple', u'of', u'his', u'employees', u'for', u'putting', u'out', u'the', u'wrong', u'containers', u'for', u'condiments', u'and', u'explained', u'to', u'them', u'how', u'expensive', u'these', u'containers', u'were', u'.']","[5, 5, 5, 5, 5, 5, 3, 1, 5, 5, 5, 5, 5, 5, 5, 5, 5, 1, 5, 5, 5, 5, 3, 1, 2, 2, 5, 5, 5, 5, 5, 3, 5, 1, 5, 5]"
"[u'David', u',', u'Daytona', u'Beach', u',', u'FL']","[5, 5, 5, 5, 5, 5]"
"[u'Perhaps', u'.']","[5, 5]"
"[u'Great', u'Indian', u'food', u'and', u'the', u'service', u'is', u'incredible', u'.']","[5, 1, 2, 5, 5, 1, 5, 5, 5]"
"[u'Go', u'here', u'.']","[5, 5, 5]"
"[u'If', u'you', u'are', u'in', u'the', u'area', u'try', u'The', u'Bagel', u'Shoppe', u'on', u'74th', u'street', u'which', u'is', u'3', u'blocks', u'away', u'on', u'2nd', u'Ave', u'.']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
"[u'Rosario', u""'s"", u'is', u'without', u'a', u'doubt', u'one', u'of', u'the', u'greatest', u'pizzerias', u'in', u'existence', u'.']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 3, 5, 5, 5, 5]"
"[u'Decor', u'is', u'nice', u'and', u'minimalist', u',', u'food', u'simple', u'yet', u'very', u'well', u'presented', u'and', u'cooked', u',', u'and', u'the', u'wine', u'list', u'matches', u'the', u'food', u'very', u'well', u'.']","[1, 5, 3, 5, 3, 5, 1, 3, 5, 5, 3, 5, 5, 5, 5, 5, 5, 1, 2, 5, 5, 1, 5, 3, 5]"
"[u'I', u'had', u'the', u'salmon', u'dish', u'and', u'while', u'it', u'was', u'fine', u',', u'for', u'the', u'price', u'paid', u',', u'I', u'expected', u'it', u'to', u'have', u'some', u'type', u'of', u'flavor', u'.']","[5, 5, 5, 1, 2, 5, 5, 5, 5, 3, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 1, 5]"
"[u'We', u'ordered', u'a', u'tuna', u'melt', u'-', u'it', u'came', u'with', u'out', u'cheese', u'which', u'just', u'made', u'it', u'a', u'tuna', u'sandwich', u'.']","[5, 5, 5, 1, 2, 5, 5, 5, 3, 4, 1, 5, 5, 5, 5, 5, 1, 2, 5]"
"[u'Especially', u'liked', u'chicken', u'tikka', u'and', u'the', u'naan', u',', u'and', u'the', u'dals', u'.']","[5, 3, 1, 2, 5, 5, 1, 5, 5, 5, 1, 5]"
"[u'The', u'waiters', u'were', u'not', u'attentive', u'except', u'that', u'the', u'bill', u'turned', u'up', u'on', u'the', u'table', u'before', u'we', u'were', u'finished', u'.']","[5, 1, 5, 5, 3, 5, 5, 5, 1, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
"[u'The', u'restaurant', u'looks', u'out', u'over', u'beautiful', u'green', u'lawns', u'to', u'the', u'Hudson', u'River', u'and', u'the', u'Statue', u'of', u'Liberty', u'.']","[5, 5, 5, 5, 5, 3, 5, 1, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
"[u'My', u'wife', u'and', u'I', u'always', u'enjoy', u'the', u'young', u',', u'not', u'always', u'well', u'trained', u'but', u'nevertheless', u'friendly', u',', u'staff', u',', u'all', u'of', u'whom', u'have', u'a', u'story', u'.']","[5, 5, 5, 5, 5, 3, 5, 3, 5, 5, 5, 3, 4, 5, 5, 3, 5, 1, 5, 5, 5, 5, 5, 5, 5, 5]"
"[u'We', u'generally', u'like', u'good', u'restaurants', u'and', u'eat', u'out', u'often', u'but', u'Kai', u'was', u'way', u'to', u'expensive', u'for', u'what', u'we', u'got', u'.']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 3, 5, 5, 5, 5, 5]"
"[u'What', u'a', u'great', u'place', u'.']","[5, 5, 3, 5, 5]"
"[u'The', u'sangria', u'was', u'pretty', u'tasty', u'and', u'good', u'on', u'a', u'hot', u'muggy', u'day', u'.']","[5, 1, 5, 5, 3, 5, 3, 5, 5, 5, 5, 5, 5]"
"[u'Do', u""n't"", u'eat', u'here', u'unless', u'you', u""'re"", u'starving', u'for', u'thai', u'food', u'and', u'you', u'work', u'next', u'door', u'.']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 1, 2, 5, 5, 5, 5, 5, 5]"
"[u'This', u'tiny', u'Williamsburg', u'spot', u'is', u'always', u'pleasantly', u'surprising', u'.']","[5, 5, 5, 5, 5, 5, 3, 4, 5]"
"[u'For', u'the', u'people', u'who', u'want', u'great', u'food', u'plus', u'great', u'service', u',', u'Roxy', u'is', u'a', u'place', u'to', u'AVOID', u'!']","[5, 5, 5, 5, 5, 3, 1, 5, 3, 1, 5, 5, 5, 5, 5, 5, 5, 5]"
"[u'I', u'had', u'the', u'best', u'ravioli', u'ever', u'.']","[5, 5, 5, 3, 1, 5, 5]"
"[u'While', u'the', u'menu', u'is', u""n't"", u'especially', u'groundbreaking', u',', u'everything', u'I', u""'ve"", u'tried', u'so', u'far', u'has', u'been', u'well', u'-', u'executed', u'and', u'tasty', u'.']","[5, 5, 1, 5, 5, 5, 3, 5, 5, 5, 5, 5, 5, 5, 5, 5, 3, 4, 4, 5, 3, 5]"
"[u'I', u've', u'been', u'here', u'a', u'bunch', u'of', u'times', u'now', u'and', u'the', u'service', u'is', u'always', u'outstanding', u'.']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 1, 5, 5, 3, 5]"
"[u'The', u'bill', u'is', u'approximately', u'$', u'25', u'for', u'2', u'at', u'lunch', u'without', u'drinks', u'.']","[5, 1, 5, 5, 5, 5, 5, 5, 5, 1, 5, 1, 5]"
"[u'Quite', u'frankly', u',', u'this', u'is', u'some', u'of', u'the', u'worst', u'sushi', u'I', u'have', u'ever', u'tried', u'.']","[5, 5, 5, 5, 5, 5, 5, 5, 3, 1, 5, 5, 5, 5, 5]"
"[u'The', u'food', u'is', u'great', u',', u'service', u'is', u'ok', u'.']","[5, 1, 5, 3, 5, 1, 5, 3, 5]"
"[u'The', u'overall', u'price', u'tag', u'was', u'very', u'very', u'expensive', u',', u'something', u'I', u'did', u'expect', u'.']","[5, 5, 1, 2, 5, 5, 5, 3, 5, 5, 5, 5, 5, 5]"
"[u'By', u'the', u'time', u'we', u'were', u'done', u',', u'it', u'was', u'past', u'1:00am', u'.']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
"[u'Spice', u'is', u'great', u'Thai', u'food', u',', u'love', u'the', u'inexpensive', u'appetizers', u'.']","[5, 5, 3, 1, 2, 5, 3, 5, 3, 1, 5]"
"[u'Read', u'all', u'the', u'other', u'review', u',', u'they', u""'ll"", u'confirm', u'it', u'.']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
"[u'Even', u'after', u'they', u'overcharged', u'me', u'the', u'last', u'time', u'I', u'was', u'there', u'.']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
"[u'The', u'service', u'was', u'attentive', u'.']","[5, 1, 5, 3, 5]"
"[u'He', u'not', u'only', u'makes', u'his', u'own', u'homemade', u'mozzarella', u',', u'but', u'every', u'pie', u'is', u'ultra', u'fresh', u'.']","[5, 5, 5, 5, 5, 5, 3, 1, 5, 5, 5, 1, 5, 3, 4, 5]"
"[u'Fish', u'was', u'overdone', u'.']","[1, 5, 3, 5]"
"[u'Great', u'idea', u'and', u'base', u'for', u'restaurant', u',', u'but', u'work', u'on', u'the', u'details', u',', u'people', u'who', u'think', u'this', u'was', u'good', u'need', u'to', u'go', u'back', u'to', u'the', u'shore', u'towns', u'and', u'rethink', u'what', u'it', u'should', u'have', u'tasted', u'like', u'.']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
"[u'When', u'you', u""'re"", u'sitting', u'in', u'their', u'main', u'dining', u'room', u'(', u'which', u'has', u'a', u'spectacular', u',', u'hand', u'-', u'painted', u'high', u'ceiling', u')', u'you', u""'d"", u'never', u'know', u'there', u'was', u'a', u'world', u'outside', u'.']","[5, 5, 5, 5, 5, 5, 1, 2, 2, 5, 5, 5, 5, 3, 5, 3, 4, 4, 5, 1, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
"[u'We', u'visited', u'Bread', u'Bar', u'during', u'January', u'restaurant', u'week', u'and', u'were', u'so', u'pleased', u'with', u'the', u'menu', u'selections', u'and', u'service', u'.']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 3, 5, 5, 1, 2, 5, 1, 5]"
"[u'I', u'have', u'been', u'twice', u'to', u'this', u'restaurant', u'.']","[5, 5, 5, 5, 5, 5, 5, 5]"
"[u'also', u'make', u'sure', u'you', u'pay', u'attention', u'to', u'the', u'music', u'being', u'piped', u'in', u'-', u'quite', u'a', u'weird', u'selection', u'.']","[5, 5, 5, 5, 5, 5, 5, 5, 1, 5, 5, 5, 5, 5, 5, 3, 5, 5]"
"[u'You', u'could', u'get', u'a', u'much', u'better', u'dining', u'experience', u'for', u'the', u'same', u'amount', u'of', u'money', u'in', u'a', u'lot', u'of', u'other', u'French', u'Bistros', u'.']","[5, 5, 5, 5, 5, 3, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
"[u'The', u'establishment', u'scores', u'big', u'points', u'in', u'presentation', u'and', u'style', u'.']","[5, 1, 5, 3, 5, 5, 5, 5, 5, 5]"
"[u'The', u'rest', u'of', u'the', u'dim', u'sum', u',', u'though', u'pricey', u'by', u'Chinatown', u'standards', u',', u'is', u'worth', u'it', u'.']","[5, 5, 5, 5, 1, 2, 5, 5, 3, 5, 5, 5, 5, 5, 3, 5, 5]"
"[u'Good', u'food', u'.']","[5, 1, 5]"
"[u'The', u'wait', u'staff', u'is', u'very', u'friendly', u',', u'if', u'not', u'overly', u'efficient', u'.']","[5, 1, 2, 5, 5, 3, 5, 5, 5, 3, 4, 5]"
"[u'Surprisingly', u'nothing', u'could', u'be', u'further', u'from', u'the', u'truth', u'.']","[5, 5, 5, 5, 5, 5, 5, 5, 5]"
"[u'The', u'dim', u'sum', u'however', u'was', u'very', u'good', u'.']","[5, 1, 2, 5, 5, 5, 3, 5]"
"[u'It', u""'s"", u'better', u'than', u'being', u'on', u'the', u'roof', u'of', u'Sutton', u'Place', u'with', u'19', u'year', u'old', u'interns', u'jabbing', u'you', u'in', u'the', u'ribs', u'all', u'night', u'.']","[5, 5, 3, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
"[u'Service', u'has', u'always', u'been', u'friendly', u'and', u'efficient', u'.']","[1, 5, 5, 5, 3, 5, 3, 5]"
"[u'Went', u'there', u'and', u'had', u'a', u'combination', u'of', u'different', u'seafood', u'dishes', u'and', u'appetizers', u'.']","[5, 5, 5, 5, 5, 5, 5, 5, 1, 2, 5, 1, 5]"
"[u'Its', u'a', u'great', u'place', u'for', u'a', u'casual', u'date', u'or', u'to', u'entertain', u'clients', u'for', u'lunch', u'.']","[5, 5, 3, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 1, 5]"
"[u'All', u'we', u'received', u'was', u'an', u'apology', u'as', u'we', u'left', u'to', u'see', u'our', u'show', u'without', u'dinner', u'.']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 3, 1, 5]"
"[u'The', u'table', u'next', u'to', u'us', u'asked', u'if', u'he', u'crushed', u'the', u'grapes', u'himself', u'when', u'their', u'long', u'overdue', u'bottle', u'of', u'wine', u'finally', u'arrived', u'.']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 3, 4, 1, 2, 2, 5, 5, 5]"
"[u'Prices', u'are', u'very', u'good', u'.']","[1, 5, 5, 3, 5]"
"[u'We', u'could', u'not', u'catch', u'our', u'waiter', u""'s"", u'eye', u',', u'and', u'he', u'ignored', u'us', u'.']","[5, 5, 5, 5, 5, 1, 5, 5, 5, 5, 5, 5, 5, 5]"
"[u'Fantastic', u'place', u'.']","[5, 5, 5]"
"[u'Plain', u'and', u'simple', u'it', u""'s"", u'bad', u'thai', u'food', u'.']","[5, 5, 5, 5, 5, 5, 1, 2, 5]"
"[u'Definitely', u'not', u'a', u'restaurant', u'to', u'skip', u'!']","[5, 5, 5, 5, 5, 5, 5]"
"[u'They', u'refuse', u'to', u'seat', u'parties', u'of', u'3', u'or', u'more', u'on', u'weekends', u'.']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
"[u'Usually', u'3', u'vs.', u'4', u'items', u'per', u'dish', u'.']","[5, 5, 5, 5, 5, 5, 1, 5]"
"[u'While', u'certain', u'staples', u'are', u'excellent', u'(', u'the', u'burger', u',', u'some', u'of', u'the', u'pastas', u')', u',', u'the', u'food', u'is', u'not', u'really', u'the', u'point', u'.']","[5, 5, 5, 5, 3, 5, 5, 1, 5, 5, 5, 5, 1, 5, 5, 5, 1, 5, 5, 5, 5, 5, 5]"
"[u'The', u'Dim', u'Sum', u'was', u'so', u'-', u'so', u',', u'but', u'not', u'spectacular', u'.']","[5, 1, 2, 5, 3, 4, 4, 5, 5, 5, 3, 5]"
"[u'The', u'food', u'was', u'so', u'-', u'so', u'.']","[5, 1, 5, 3, 4, 4, 5]"
"[u'The', u'waitress', u',', u'seems', u'to', u'be', u'more', u'concerned', u'of', u'looking', u'good', u'than', u'actually', u'waitressing', u'.']","[5, 1, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
"[u'The', u'place', u'is', u'larger', u'than', u'most', u'and', u'features', u'adequate', u'seating', u'unlike', u'most', u'joints', u',', u'and', u'has', u'a', u'bar', u'which', u'deserves', u'a', u'mention', u'.']","[5, 5, 5, 3, 5, 5, 5, 5, 3, 1, 5, 5, 5, 5, 5, 5, 5, 1, 5, 3, 5, 5, 5]"
"[u'What', u'a', u'ripoff', u'!']","[5, 5, 5, 5]"
"[u'Threw', u'my', u'fiance', u""'s"", u'surprise', u'30th', u'birthday', u'dinner', u'here', u'could', u""n't"", u'be', u'happier', u'.']","[5, 5, 5, 5, 5, 5, 5, 1, 5, 5, 5, 5, 3, 5]"
"[u'You', u'can', u'do', u'it', u'here', u'.']","[5, 5, 5, 5, 5, 5]"
"[u'Food', u'-', u'awesome', u'.']","[1, 5, 3, 5]"
"[u'good', u'music', u',', u'great', u'food', u',', u'speedy', u'service', u'affordable', u'prices', u'.']","[3, 1, 5, 3, 1, 5, 3, 1, 3, 1, 5]"
"[u'There', u'was', u'a', u'small', u'wait', u',', u'but', u'shorter', u'than', u'I', u'expected', u'.']","[5, 5, 5, 3, 1, 5, 5, 3, 5, 5, 5, 5]"
"[u'The', u'lobster', u'sandwich', u'is', u'$', u'24', u'and', u'although', u'it', u'was', u'good', u'it', u'was', u'not', u'nearly', u'enough', u'to', u'warrant', u'that', u'price', u'.']","[5, 1, 2, 5, 5, 5, 5, 5, 5, 5, 3, 5, 5, 5, 5, 3, 5, 5, 5, 1, 5]"
"[u'May', u',', u'the', u'owner', u'always', u'has', u'a', u'smile', u'on', u'her', u'and', u'will', u'warmly', u'greet', u'you', u'.']","[5, 5, 5, 1, 5, 5, 5, 5, 5, 5, 5, 5, 3, 5, 5, 5]"
"[u'I', u""'ve"", u'lived', u'in', u'NY', u'for', u'5', u'years', u'and', u'this', u'place', u'has', u'it', u'all', u'.']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
"[u'I', u'just', u'read', u'Mocaramel', u""'s"", u'review', u'and', u'felt', u'compelled', u'to', u'respond', u'.']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
"[u'The', u'sides', u'were', u'ok', u'and', u'incredibly', u'salty', u'.']","[5, 1, 5, 3, 5, 3, 4, 5]"
"[u'It', u'hits', u'the', u'spot', u'every', u'time']","[5, 5, 5, 5, 5, 5]"
"[u'For', u'some', u'reason', u',', u'all', u'the', u'seafood', u'on', u'the', u'menu', u'was', u'unavailable', u'except', u'for', u'the', u'Salmon', u'.']","[5, 5, 5, 5, 5, 5, 1, 5, 5, 1, 5, 3, 5, 5, 5, 1, 5]"
"[u'Not', u'a', u'large', u'place', u',', u'but', u'it', u""'s"", u'cute', u'and', u'cozy', u'.']","[5, 5, 3, 1, 5, 5, 5, 5, 3, 5, 3, 5]"
"[u'Do', u""n't"", u'be', u'fooled', u'by', u'crowds', u'of', u'people', u'.']","[5, 5, 5, 5, 5, 5, 5, 5, 5]"
"[u'and', u'there', u""'s"", u'no', u'way', u'out', u'.']","[5, 5, 5, 5, 5, 5, 5]"
"[u'The', u'beverages', u'were', u'excellent', u',', u'and', u'the', u'dessert', u'was', u'good', u'.']","[5, 1, 5, 3, 5, 5, 5, 1, 5, 3, 5]"
"[u'The', u'hostess', u'and', u'the', u'waitress', u'were', u'incredibly', u'rude', u'and', u'did', u'everything', u'they', u'could', u'to', u'rush', u'us', u'out', u'.']","[5, 1, 5, 5, 1, 5, 5, 3, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
"[u'Next', u'time', u',', u'we', u'would', u""n't"", u'dare', u'ordering', u'anything', u'else', u'other', u'than', u'some', u'simple', u'Asian', u'appetizers', u'and', u'drinks', u'.']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 3, 1, 2, 5, 1, 5]"
"[u'Please', u'if', u'your', u'thinking', u'about', u'it', u'go', u',', u'and', u'stay', u'the', u'wait', u'you', u'wo', u""n't"", u'be', u'disappointed', u'.']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 1, 5, 5, 5, 5, 3, 5]"
"[u'I', u'must', u'say', u'the', u'view', u'of', u'NYC', u'is', u'so', u'beautiful', u'!']","[5, 5, 5, 5, 1, 5, 5, 5, 5, 3, 5]"
"[u'If', u'you', u""'d"", u'like', u'to', u'have', u'a', u'nice', u'light', u'meal', u'with', u'an', u'asian', u'accent', u',', u'Long', u'Tan', u'is', u'a', u'good', u'place', u'on', u'the', u'slope', u'.']","[5, 5, 5, 5, 5, 5, 5, 3, 5, 1, 5, 5, 5, 5, 5, 5, 5, 5, 5, 3, 5, 5, 5, 5, 5]"
"[u'When', u'going', u'out', u'for', u'a', u'nice', u'dinner', u',', u'I', u'like', u'a', u'nice', u'ambiance', u'as', u'well', u'as', u'very', u'good', u'food', u'.']","[5, 5, 5, 5, 5, 3, 1, 5, 5, 5, 5, 3, 1, 5, 5, 5, 5, 3, 1, 5]"
"[u'For', u'all', u'you', u'lazy', u'folks', u'that', u'do', u""n't"", u'want', u'to', u'come', u'to', u'Alphabet', u'City', u',', u'I', u'say', u',', u'good', u'-', u'stay', u'out', u'.']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 3, 5, 5, 5, 5]"
"[u'Otherwise', u',', u'this', u'place', u'has', u'great', u'service', u'and', u'prices', u'and', u'a', u'nice', u'friendly', u'atmosphere', u'.']","[5, 5, 5, 5, 5, 3, 1, 5, 1, 5, 5, 3, 3, 1, 5]"
"[u'Highly', u'recommend', u'this', u'as', u'great', u'value', u'for', u'excellent', u'sushi', u'and', u'service', u'.']","[5, 3, 5, 5, 3, 5, 5, 3, 1, 5, 1, 5]"
"[u'This', u'place', u'would', u'be', u'so', u'much', u'better', u'served', u'by', u'being', u'run', u'by', u'a', u'group', u'that', u'actually', u'understands', u'customer', u'service', u'.']","[5, 5, 5, 5, 5, 5, 3, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 1, 5]"
"[u'A++', u'  ', u'The', u'service', u'was', u'good', u'to', u'excellent', u'along', u'with', u'the', u'attitude', u'.']","[5, 5, 5, 1, 5, 3, 5, 3, 5, 5, 5, 1, 5]"
"[u'This', u'is', u'my', u'fourth', u'try', u'over', u'a', u'two', u'year', u'period', u',', u'and', u'I', u""'m"", u'done', u'.']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
"[u'The', u'food', u'is', u'awesome', u'-', u'definitely', u'try', u'the', u'striped', u'bass', u'.']","[5, 1, 5, 3, 5, 3, 5, 5, 1, 2, 5]"
"[u'The', u'music', u'does', u'get', u'a', u'little', u'loud', u'at', u'times', u',', u'but', u'it', u'just', u'made', u'me', u'want', u'to', u'lean', u'closer', u'to', u'my', u'beautiful', u'wife', u',', u'and', u'as', u'I', u'did', u',', u'I', u'got', u'a', u'whiff', u'of', u'corriander', u'.']","[5, 1, 5, 5, 5, 5, 3, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 1, 5]"
"[u'black', u'white', u'shakes', u'came', u'out', u'good', u'also', u'.']","[1, 2, 2, 5, 5, 3, 5, 5]"
"[u'It', u""'s"", u'simply', u'the', u'best', u'meal', u'in', u'NYC', u'.']","[5, 5, 5, 5, 3, 1, 5, 5, 5]"
"[u'Probably', u'would', u'not', u'go', u'again', u'...']","[5, 5, 5, 5, 5, 5]"
"[u'After', u'passing', u'by', u'this', u'restaurant', u'for', u'sometime', u'I', u'finally', u'decided', u'to', u'go', u'in', u'and', u'have', u'dinner', u'.']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 1, 5]"
"[u'The', u'seating', u'was', u'if', u'they', u'were', u'trying', u'to', u'get', u'the', u'maximum', u'amount', u'of', u'people', u'into', u'the', u'restaurant', u',', u'so', u'be', u'nice', u'to', u'your', u'neighbor', u'when', u'you', u'dine', u'here', u'.']","[5, 1, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
"[u'I', u'ordered', u'the', u'chu', u'chu', u'curry', u'and', u'my', u'friend', u'ordered', u'the', u'pad', u'thai', u'chicken', u'.']","[5, 5, 5, 1, 2, 2, 5, 5, 5, 5, 5, 1, 2, 2, 5]"
"[u'We', u'go', u'on', u'Mondays', u'for', u'the', u'prix', u'fixe', u'and', u'our', u'experience', u'with', u'the', u'food', u'has', u'been', u'comparable', u'to', u'Blue', u'Ribbon', u'.']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 1, 5, 5, 3, 5, 5, 5, 5]"
"[u'Tuk', u'Tuk', u'is', u'my', u'second', u'favorite', u'neighborhood', u'Thai', u'place', u'(', u'the', u'first', u'being', u'Joya', u')', u'.']","[5, 5, 5, 5, 5, 3, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
"[u'However', u',', u'they', u""'ve"", u'got', u'the', u'most', u'amazing', u'pastrami', u'and', u'the', u'soups', u'hit', u'the', u'spot', u'.']","[5, 5, 5, 5, 5, 5, 5, 3, 1, 5, 5, 1, 3, 4, 4, 5]"
"[u'Great', u'bagels', u'made', u'the', u'old', u'-', u'fashioned', u'way', u'.']","[5, 1, 5, 5, 5, 5, 5, 5, 5]"
"[u'This', u'is', u'some', u'really', u'good', u',', u'inexpensive', u'sushi', u'.']","[5, 5, 5, 5, 3, 5, 3, 1, 5]"
