Sentence,Sequence,Tags
"['in', 'any', 'event', 'this', 'is', 'a', 'place', 'ill', 'be', 'sure', 'to', 'stop', 'by', 'again', 'when', 'im', 'in', 'this', 'part', 'of', 'town']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]","[('in', 'ADP', 'IN', 'prep'), ('any', 'DET', 'DT', 'det'), ('event', 'NOUN', 'NN', 'pobj'), ('this', 'DET', 'DT', 'nsubj'), ('is', 'VERB', 'VBZ', 'ROOT'), ('a', 'DET', 'DT', 'det'), ('place', 'NOUN', 'NN', 'attr'), ('ill', 'ADJ', 'JJ', 'amod'), ('be', 'VERB', 'VB', 'conj'), ('sure', 'ADJ', 'JJ', 'acomp'), ('to', 'PART', 'TO', 'aux'), ('stop', 'VERB', 'VB', 'xcomp'), ('by', 'PART', 'RP', 'prep'), ('again', 'ADV', 'RB', 'advmod'), ('when', 'ADV', 'WRB', 'advmod'), ('i', 'PRON', 'PRP', 'nsubj'), ('m', 'VERB', 'VBP', 'advcl'), ('in', 'ADP', 'IN', 'prep'), ('this', 'DET', 'DT', 'det'), ('part', 'NOUN', 'NN', 'pobj'), ('of', 'ADP', 'IN', 'prep'), ('town', 'NOUN', 'NN', 'pobj')]"
"['i', 'definitely', 'wouldnt', 'go', 'back']","[5, 5, 5, 5, 5]","[('i', 'PRON', 'PRP', 'nsubj'), ('definitely', 'ADV', 'RB', 'advmod'), ('would', 'VERB', 'MD', 'aux'), ('nt', 'ADV', 'RB', 'advmod'), ('go', 'VERB', 'VB', 'ROOT'), ('back', 'ADV', 'RB', 'advmod')]"
"['it', 'is', 'not', 'worth', 'for', 'that', 'bucks']","[5, 5, 5, 3, 5, 5, 5]","[('it', 'PRON', 'PRP', 'nsubj'), ('is', 'VERB', 'VBZ', 'ROOT'), ('not', 'ADV', 'RB', 'neg'), ('worth', 'ADJ', 'JJ', 'acomp'), ('for', 'ADP', 'IN', 'prep'), ('that', 'DET', 'DT', 'det'), ('bucks', 'NOUN', 'NNS', 'pobj')]"
"['brick', 'oven', 'gallery', 'is', 'my', 'pick', 'for', 'best', 'pizza', 'restaurant', 'anywhere']","[5, 5, 5, 5, 5, 5, 5, 3, 1, 5, 5]","[('brick', 'NOUN', 'NN', 'compound'), ('oven', 'NOUN', 'NN', 'amod'), ('gallery', 'NOUN', 'NN', 'nsubj'), ('is', 'VERB', 'VBZ', 'ROOT'), ('my', 'ADJ', 'PRP$', 'poss'), ('pick', 'NOUN', 'NN', 'attr'), ('for', 'ADP', 'IN', 'prep'), ('best', 'ADJ', 'JJS', 'amod'), ('pizza', 'NOUN', 'NN', 'compound'), ('restaurant', 'NOUN', 'NN', 'pobj'), ('anywhere', 'ADV', 'RB', 'advmod')]"
"['add', 'to', 'that', 'great', 'service', 'and', 'great', 'food', 'at', 'a', 'reasonable', 'price', 'and', 'you', 'have', 'yourself', 'the', 'beginning', 'of', 'a', 'great', 'evening']","[5, 5, 5, 3, 1, 5, 3, 1, 5, 5, 3, 1, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]","[('add', 'VERB', 'VB', 'ROOT'), ('to', 'ADP', 'IN', 'prep'), ('that', 'DET', 'DT', 'det'), ('great', 'ADJ', 'JJ', 'amod'), ('service', 'NOUN', 'NN', 'pobj'), ('and', 'CCONJ', 'CC', 'cc'), ('great', 'ADJ', 'JJ', 'amod'), ('food', 'NOUN', 'NN', 'conj'), ('at', 'ADP', 'IN', 'prep'), ('a', 'DET', 'DT', 'det'), ('reasonable', 'ADJ', 'JJ', 'amod'), ('price', 'NOUN', 'NN', 'pobj'), ('and', 'CCONJ', 'CC', 'cc'), ('you', 'PRON', 'PRP', 'nsubj'), ('have', 'VERB', 'VBP', 'conj'), ('yourself', 'PRON', 'PRP', 'dobj'), ('the', 'DET', 'DT', 'det'), ('beginning', 'NOUN', 'NN', 'dobj'), ('of', 'ADP', 'IN', 'prep'), ('a', 'DET', 'DT', 'det'), ('great', 'ADJ', 'JJ', 'amod'), ('evening', 'NOUN', 'NN', 'pobj')]"
"['for', 'many', 'people', 'this', 'may', 'not', 'seem', 'like', 'aunthentic', 'thai', 'food', 'because', 'most', 'places', 'in', 'nyc', 'arent', 'quite', 'authentic']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 3]","[('for', 'ADP', 'IN', 'prep'), ('many', 'ADJ', 'JJ', 'amod'), ('people', 'NOUN', 'NNS', 'pobj'), ('this', 'DET', 'DT', 'nsubj'), ('may', 'VERB', 'MD', 'aux'), ('not', 'ADV', 'RB', 'neg'), ('seem', 'VERB', 'VB', 'ROOT'), ('like', 'ADP', 'IN', 'prep'), ('aunthentic', 'ADJ', 'JJ', 'amod'), ('thai', 'ADJ', 'JJ', 'amod'), ('food', 'NOUN', 'NN', 'pobj'), ('because', 'ADP', 'IN', 'mark'), ('most', 'ADJ', 'JJS', 'amod'), ('places', 'NOUN', 'NNS', 'nsubj'), ('in', 'ADP', 'IN', 'prep'), ('nyc', 'NOUN', 'NNS', 'pobj'), ('are', 'VERB', 'VBP', 'advcl'), ('nt', 'ADV', 'RB', 'advmod'), ('quite', 'ADV', 'RB', 'advmod'), ('authentic', 'ADJ', 'JJ', 'acomp')]"
"['growing', 'up', 'in', 'ny', 'i', 'have', 'eaten', 'my', 'share', 'of', 'bagels']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 1]","[('growing', 'VERB', 'VBG', 'advcl'), ('up', 'PART', 'RP', 'prt'), ('in', 'ADP', 'IN', 'prep'), ('ny', 'PROPN', 'NNP', 'pobj'), ('i', 'PRON', 'PRP', 'nsubj'), ('have', 'VERB', 'VBP', 'aux'), ('eaten', 'VERB', 'VBN', 'ROOT'), ('my', 'ADJ', 'PRP$', 'poss'), ('share', 'NOUN', 'NN', 'dobj'), ('of', 'ADP', 'IN', 'prep'), ('bagels', 'NOUN', 'NNS', 'pobj')]"
"['oh', 'dont', 'even', 'let', 'me', 'start', 'with', 'how', 'expensive', 'the', 'bills', 'were']","[5, 5, 5, 5, 5, 5, 5, 5, 3, 5, 1, 5]","[('oh', 'INTJ', 'UH', 'intj'), ('do', 'VERB', 'VBP', 'aux'), ('nt', 'ADV', 'RB', 'advmod'), ('even', 'ADV', 'RB', 'advmod'), ('let', 'VERB', 'VB', 'ROOT'), ('me', 'PRON', 'PRP', 'nsubj'), ('start', 'VERB', 'VB', 'ccomp'), ('with', 'ADP', 'IN', 'prep'), ('how', 'ADV', 'WRB', 'advmod'), ('expensive', 'ADJ', 'JJ', 'acomp'), ('the', 'DET', 'DT', 'det'), ('bills', 'NOUN', 'NNS', 'nsubj'), ('were', 'VERB', 'VBD', 'ccomp')]"
"['a', 'hearty', 'two', 'thumbs', 'up']","[5, 5, 5, 5, 5]","[('a', 'DET', 'DT', 'det'), ('hearty', 'ADJ', 'JJ', 'amod'), ('two', 'NUM', 'CD', 'nummod'), ('thumbs', 'NOUN', 'NNS', 'ROOT'), ('up', 'PART', 'RP', 'advmod')]"
"['the', 'scallion', 'pancakes', 'and', 'fried', 'dumplings', 'were', 'nothing', 'out', 'of', 'the', 'ordinary']","[5, 1, 2, 5, 1, 2, 5, 5, 5, 5, 5, 3]","[('the', 'DET', 'DT', 'det'), ('scallion', 'NOUN', 'NN', 'nsubj'), ('pancakes', 'NOUN', 'NNS', 'ROOT'), ('and', 'CCONJ', 'CC', 'cc'), ('fried', 'VERB', 'VBN', 'amod'), ('dumplings', 'NOUN', 'NNS', 'conj'), ('were', 'VERB', 'VBD', 'conj'), ('nothing', 'NOUN', 'NN', 'attr'), ('out', 'ADP', 'IN', 'prep'), ('of', 'ADP', 'IN', 'prep'), ('the', 'DET', 'DT', 'det'), ('ordinary', 'ADJ', 'JJ', 'pobj')]"
"['all', 'the', 'appetizers', 'and', 'salads', 'were', 'fabulous', 'the', 'steak', 'was', 'mouth', 'watering', 'and', 'the', 'pasta', 'was', 'delicious']","[5, 5, 1, 5, 1, 5, 3, 5, 1, 5, 5, 3, 5, 5, 1, 5, 3]","[('all', 'ADJ', 'PDT', 'predet'), ('the', 'DET', 'DT', 'det'), ('appetizers', 'NOUN', 'NNS', 'nsubj'), ('and', 'CCONJ', 'CC', 'cc'), ('salads', 'NOUN', 'NNS', 'conj'), ('were', 'VERB', 'VBD', 'ROOT'), ('fabulous', 'ADJ', 'JJ', 'acomp'), ('the', 'DET', 'DT', 'det'), ('steak', 'NOUN', 'NN', 'nsubj'), ('was', 'VERB', 'VBD', 'conj'), ('mouth', 'NOUN', 'NN', 'compound'), ('watering', 'NOUN', 'NN', 'attr'), ('and', 'CCONJ', 'CC', 'cc'), ('the', 'DET', 'DT', 'det'), ('pasta', 'NOUN', 'NN', 'nsubj'), ('was', 'VERB', 'VBD', 'conj'), ('delicious', 'ADJ', 'JJ', 'acomp')]"
"['besides', 'having', 'the', 'table', 'we', 'had', 'been', 'promised', 'given', 'to', 'other', 'restaurant', 'patrons', 'twice', 'before', 'we', 'were', 'actually', 'seated', 'we', 'were', 'served', 'dishes', 'we', 'hadnt', 'ordered', 'three', 'times', 'received', 'one', 'of', 'our', 'orders', '20', 'minutes', 'after', 'the', 'rest', 'of', 'the', 'table', 'had', 'been', 'served', 'and', 'that', 'order', 'was', 'undercooked', 'and', 'charged', '45', 'more', 'than', 'we', 'should', 'have', 'been', 'on', 'our', 'bill']","[5, 5, 5, 1, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 1, 1, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 1, 5, 5, 1, 5, 5, 5, 5, 3, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 1]","[('besides', 'ADP', 'IN', 'prep'), ('having', 'VERB', 'VBG', 'pcomp'), ('the', 'DET', 'DT', 'det'), ('table', 'NOUN', 'NN', 'dobj'), ('we', 'PRON', 'PRP', 'nsubjpass'), ('had', 'VERB', 'VBD', 'aux'), ('been', 'VERB', 'VBN', 'auxpass'), ('promised', 'VERB', 'VBN', 'ROOT'), ('given', 'VERB', 'VBN', 'acl'), ('to', 'ADP', 'IN', 'prep'), ('other', 'ADJ', 'JJ', 'amod'), ('restaurant', 'NOUN', 'NN', 'compound'), ('patrons', 'NOUN', 'NNS', 'pobj'), ('twice', 'ADV', 'RB', 'advmod'), ('before', 'ADP', 'IN', 'mark'), ('we', 'PRON', 'PRP', 'nsubjpass'), ('were', 'VERB', 'VBD', 'auxpass'), ('actually', 'ADV', 'RB', 'advmod'), ('seated', 'VERB', 'VBN', 'advcl'), ('we', 'PRON', 'PRP', 'nsubjpass'), ('were', 'VERB', 'VBD', 'auxpass'), ('served', 'VERB', 'VBN', 'ROOT'), ('dishes', 'NOUN', 'NNS', 'dobj'), ('we', 'PRON', 'PRP', 'nsubj'), ('had', 'VERB', 'VBD', 'aux'), ('nt', 'ADV', 'RB', 'advmod'), ('ordered', 'VERB', 'VBN', 'relcl'), ('three', 'NUM', 'CD', 'nummod'), ('times', 'NOUN', 'NNS', 'npadvmod'), ('received', 'VERB', 'VBD', 'advcl'), ('one', 'NUM', 'CD', 'dobj'), ('of', 'ADP', 'IN', 'prep'), ('our', 'ADJ', 'PRP$', 'poss'), ('orders', 'NOUN', 'NNS', 'pobj'), ('20', 'NUM', 'CD', 'nummod'), ('minutes', 'NOUN', 'NNS', 'npadvmod'), ('after', 'ADP', 'IN', 'mark'), ('the', 'DET', 'DT', 'det'), ('rest', 'NOUN', 'NN', 'nsubjpass'), ('of', 'ADP', 'IN', 'prep'), ('the', 'DET', 'DT', 'det'), ('table', 'NOUN', 'NN', 'pobj'), ('had', 'VERB', 'VBD', 'aux'), ('been', 'VERB', 'VBN', 'auxpass'), ('served', 'VERB', 'VBN', 'advcl'), ('and', 'CCONJ', 'CC', 'cc'), ('that', 'DET', 'DT', 'mark'), ('order', 'NOUN', 'NN', 'nsubjpass'), ('was', 'VERB', 'VBD', 'auxpass'), ('undercooked', 'VERB', 'VBN', 'conj'), ('and', 'CCONJ', 'CC', 'cc'), ('charged', 'VERB', 'VBD', 'conj'), ('45', 'NUM', 'CD', 'nummod'), ('more', 'ADJ', 'JJR', 'dobj'), ('than', 'ADP', 'IN', 'mark'), ('we', 'PRON', 'PRP', 'nsubj'), ('should', 'VERB', 'MD', 'aux'), ('have', 'VERB', 'VB', 'aux'), ('been', 'VERB', 'VBN', 'advcl'), ('on', 'ADP', 'IN', 'prep'), ('our', 'ADJ', 'PRP$', 'poss'), ('bill', 'NOUN', 'NN', 'pobj')]"
"['service', 'is', 'top', 'notch']","[5, 5, 3, 4]","[('service', 'NOUN', 'NN', 'nsubj'), ('is', 'VERB', 'VBZ', 'ROOT'), ('top', 'ADJ', 'JJ', 'amod'), ('notch', 'NOUN', 'NN', 'attr')]"
"['the', 'food', 'now', 'is', 'inconsistent']","[5, 1, 5, 5, 3]","[('the', 'DET', 'DT', 'det'), ('food', 'NOUN', 'NN', 'nsubj'), ('now', 'ADV', 'RB', 'advmod'), ('is', 'VERB', 'VBZ', 'ROOT'), ('inconsistent', 'ADJ', 'JJ', 'acomp')]"
"['all', 'pretty', 'good']","[5, 5, 3]","[('all', 'DET', 'DT', 'advmod'), ('pretty', 'ADV', 'RB', 'advmod'), ('good', 'ADJ', 'JJ', 'ROOT')]"
"['you', 'can', 'also', 'special', 'order', 'any', 'kind', 'of', 'dumplingetc']","[5, 5, 5, 5, 5, 5, 5, 5, 5]","[('you', 'PRON', 'PRP', 'nsubj'), ('can', 'VERB', 'MD', 'aux'), ('also', 'ADV', 'RB', 'advmod'), ('special', 'ADJ', 'JJ', 'amod'), ('order', 'NOUN', 'NN', 'ROOT'), ('any', 'DET', 'DT', 'det'), ('kind', 'NOUN', 'NN', 'dobj'), ('of', 'ADP', 'IN', 'prep'), ('dumplingetc', 'X', 'FW', 'pobj')]"
"['you', 'guys', 'rock']","[5, 5, 5]","[('you', 'PRON', 'PRP', 'nmod'), ('guys', 'NOUN', 'NNS', 'compound'), ('rock', 'VERB', 'VBP', 'ROOT')]"
"['chance', 'is', 'a', 'joke']","[5, 5, 5, 5]","[('chance', 'NOUN', 'NN', 'nsubj'), ('is', 'VERB', 'VBZ', 'ROOT'), ('a', 'DET', 'DT', 'det'), ('joke', 'NOUN', 'NN', 'attr')]"
"['i', 'was', 'pretty', 'much', 'full', 'after', 'our', 'fondue', 'appetizer']","[5, 5, 5, 5, 3, 5, 5, 1, 2]","[('i', 'PRON', 'PRP', 'nsubj'), ('was', 'VERB', 'VBD', 'ROOT'), ('pretty', 'ADV', 'RB', 'advmod'), ('much', 'ADV', 'RB', 'advmod'), ('full', 'ADJ', 'JJ', 'acomp'), ('after', 'ADP', 'IN', 'prep'), ('our', 'ADJ', 'PRP$', 'poss'), ('fondue', 'ADJ', 'JJ', 'compound'), ('appetizer', 'NOUN', 'NN', 'pobj')]"
"['be', 'careful', 'before', 'you', 'request', 'extra', 'spice']","[5, 3, 5, 5, 5, 5, 1]","[('be', 'VERB', 'VB', 'ROOT'), ('careful', 'ADJ', 'JJ', 'acomp'), ('before', 'ADP', 'IN', 'mark'), ('you', 'PRON', 'PRP', 'nsubj'), ('request', 'VERB', 'VBP', 'advcl'), ('extra', 'ADJ', 'JJ', 'amod'), ('spice', 'NOUN', 'NN', 'dobj')]"
"['the', 'octopus', 'eaters', 'were', 'floored', 'by', 'the', 'octopus', 'salad']","[5, 5, 5, 5, 3, 5, 5, 5, 5]","[('the', 'DET', 'DT', 'det'), ('octopus', 'NOUN', 'NN', 'compound'), ('eaters', 'NOUN', 'NNS', 'nsubjpass'), ('were', 'VERB', 'VBD', 'auxpass'), ('floored', 'VERB', 'VBN', 'ROOT'), ('by', 'ADP', 'IN', 'agent'), ('the', 'DET', 'DT', 'det'), ('octopus', 'NOUN', 'NN', 'compound'), ('salad', 'NOUN', 'NN', 'pobj')]"
"['we', 'thought', 'that', 'this', 'place', 'is', 'using', 'too', 'much', 'of', 'msg', 'cooking', 'in', 'the', 'foods']","[5, 5, 5, 5, 5, 5, 5, 3, 4, 5, 5, 5, 5, 5, 1]","[('we', 'PRON', 'PRP', 'nsubj'), ('thought', 'VERB', 'VBD', 'ROOT'), ('that', 'ADP', 'IN', 'mark'), ('this', 'DET', 'DT', 'det'), ('place', 'NOUN', 'NN', 'nsubj'), ('is', 'VERB', 'VBZ', 'aux'), ('using', 'VERB', 'VBG', 'ccomp'), ('too', 'ADV', 'RB', 'advmod'), ('much', 'ADJ', 'JJ', 'dobj'), ('of', 'ADP', 'IN', 'prep'), ('msg', 'NOUN', 'NN', 'pobj'), ('cooking', 'NOUN', 'NN', 'pobj'), ('in', 'ADP', 'IN', 'prep'), ('the', 'DET', 'DT', 'det'), ('foods', 'NOUN', 'NNS', 'pobj')]"
"['i', 'was', 'at', 'raos', 'last', 'wed']","[5, 5, 5, 5, 5, 5]","[('i', 'PRON', 'PRP', 'nsubj'), ('was', 'VERB', 'VBD', 'ROOT'), ('at', 'ADP', 'IN', 'prep'), ('raos', 'NOUN', 'NN', 'pobj'), ('last', 'ADJ', 'JJ', 'amod'), ('we', 'PRON', 'PRP', 'npadvmod'), ('d', 'VERB', 'MD', 'npadvmod')]"
"['and', 'the', 'tom', 'kha', 'soup', 'was', 'pathetic']","[5, 5, 5, 5, 5, 5, 3]","[('and', 'CCONJ', 'CC', 'cc'), ('the', 'DET', 'DT', 'det'), ('tom', 'ADJ', 'JJ', 'amod'), ('kha', 'NOUN', 'NN', 'compound'), ('soup', 'NOUN', 'NN', 'nsubj'), ('was', 'VERB', 'VBD', 'ROOT'), ('pathetic', 'ADJ', 'JJ', 'acomp')]"
"['i', 'started', 'out', 'with', 'a', 'bombay', 'beer', 'which', 'was', 'big', 'enough', 'for', 'two']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 3, 4, 5, 5]","[('i', 'PRON', 'PRP', 'nsubj'), ('started', 'VERB', 'VBD', 'ROOT'), ('out', 'PART', 'RP', 'prt'), ('with', 'ADP', 'IN', 'prep'), ('a', 'DET', 'DT', 'det'), ('bombay', 'NOUN', 'NN', 'compound'), ('beer', 'NOUN', 'NN', 'pobj'), ('which', 'ADJ', 'WDT', 'nsubj'), ('was', 'VERB', 'VBD', 'relcl'), ('big', 'ADJ', 'JJ', 'acomp'), ('enough', 'ADV', 'RB', 'advmod'), ('for', 'ADP', 'IN', 'prep'), ('two', 'NUM', 'CD', 'pobj')]"
"['the', 'decor', 'is', 'vibrant', 'and', 'eyepleasing', 'with', 'several', 'semiprivate', 'boths', 'on', 'the', 'right', 'side', 'of', 'the', 'dining', 'hall', 'which', 'are', 'great', 'for', 'a', 'date']","[5, 1, 5, 3, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 1, 2, 5, 5, 5, 5, 5, 5]","[('the', 'DET', 'DT', 'det'), ('decor', 'NOUN', 'NN', 'nsubj'), ('is', 'VERB', 'VBZ', 'ROOT'), ('vibrant', 'ADJ', 'JJ', 'acomp'), ('and', 'CCONJ', 'CC', 'cc'), ('eyepleasing', 'VERB', 'VBG', 'conj'), ('with', 'ADP', 'IN', 'prep'), ('several', 'ADJ', 'JJ', 'amod'), ('semiprivate', 'NOUN', 'NN', 'amod'), ('boths', 'NOUN', 'NNS', 'pobj'), ('on', 'ADP', 'IN', 'prep'), ('the', 'DET', 'DT', 'det'), ('right', 'ADJ', 'JJ', 'amod'), ('side', 'NOUN', 'NN', 'pobj'), ('of', 'ADP', 'IN', 'prep'), ('the', 'DET', 'DT', 'det'), ('dining', 'NOUN', 'NN', 'compound'), ('hall', 'NOUN', 'NN', 'pobj'), ('which', 'ADJ', 'WDT', 'nsubj'), ('are', 'VERB', 'VBP', 'relcl'), ('great', 'ADJ', 'JJ', 'acomp'), ('for', 'ADP', 'IN', 'prep'), ('a', 'DET', 'DT', 'det'), ('date', 'NOUN', 'NN', 'pobj')]"
"['service', 'was', 'quick']","[5, 5, 3]","[('service', 'NOUN', 'NN', 'nsubj'), ('was', 'VERB', 'VBD', 'ROOT'), ('quick', 'ADJ', 'JJ', 'acomp')]"
"['tends', 'to', 'turn', 'people', 'away']","[5, 5, 5, 5, 5]","[('tends', 'VERB', 'VBZ', 'ROOT'), ('to', 'PART', 'TO', 'aux'), ('turn', 'VERB', 'VB', 'xcomp'), ('people', 'NOUN', 'NNS', 'dobj'), ('away', 'ADV', 'RB', 'advmod')]"
"['we', 'thought', 'this', 'a', 'prelude', 'to', 'what', 'the', 'evening', 'will', 'be', 'like']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]","[('we', 'PRON', 'PRP', 'nsubj'), ('thought', 'VERB', 'VBD', 'ROOT'), ('this', 'DET', 'DT', 'nsubj'), ('a', 'DET', 'DT', 'det'), ('prelude', 'NOUN', 'NN', 'ccomp'), ('to', 'ADP', 'IN', 'prep'), ('what', 'NOUN', 'WP', 'pobj'), ('the', 'DET', 'DT', 'det'), ('evening', 'NOUN', 'NN', 'nsubj'), ('will', 'VERB', 'MD', 'aux'), ('be', 'VERB', 'VB', 'pcomp'), ('like', 'ADP', 'IN', 'prep')]"
"['i', 'was', 'turned', 'on', 'to', 'this', 'restaurant', 'by', 'a', 'fellow', 'foodie', 'friend', 'of', 'mine', 'and', 'have', 'been', 'going', 'back', 'regularly', 'ever', 'since']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]","[('i', 'PRON', 'PRP', 'nsubjpass'), ('was', 'VERB', 'VBD', 'auxpass'), ('turned', 'VERB', 'VBN', 'ROOT'), ('on', 'PART', 'RP', 'prt'), ('to', 'ADP', 'IN', 'prep'), ('this', 'DET', 'DT', 'det'), ('restaurant', 'NOUN', 'NN', 'pobj'), ('by', 'ADP', 'IN', 'agent'), ('a', 'DET', 'DT', 'det'), ('fellow', 'ADJ', 'JJ', 'amod'), ('foodie', 'ADJ', 'JJ', 'amod'), ('friend', 'NOUN', 'NN', 'pobj'), ('of', 'ADP', 'IN', 'prep'), ('mine', 'PRON', 'PRP', 'pobj'), ('and', 'CCONJ', 'CC', 'cc'), ('have', 'VERB', 'VBP', 'aux'), ('been', 'VERB', 'VBN', 'aux'), ('going', 'VERB', 'VBG', 'conj'), ('back', 'ADV', 'RB', 'advmod'), ('regularly', 'ADV', 'RB', 'advmod'), ('ever', 'ADV', 'RB', 'advmod'), ('since', 'ADP', 'IN', 'prep')]"
"['drawbacks', 'service', 'is', 'slow', 'and', 'they', 'dont', 'toast']","[5, 1, 5, 3, 5, 5, 5, 5]","[('drawbacks', 'NOUN', 'NNS', 'compound'), ('service', 'NOUN', 'NN', 'nsubj'), ('is', 'VERB', 'VBZ', 'ROOT'), ('slow', 'ADJ', 'JJ', 'acomp'), ('and', 'CCONJ', 'CC', 'cc'), ('they', 'PRON', 'PRP', 'nsubj'), ('do', 'VERB', 'VBP', 'aux'), ('nt', 'ADV', 'RB', 'advmod'), ('toast', 'VERB', 'VB', 'conj')]"
"['went', 'there', 'for', 'an', 'office', 'lunch']","[5, 5, 5, 5, 1, 2]","[('went', 'VERB', 'VBD', 'ROOT'), ('there', 'ADV', 'RB', 'advmod'), ('for', 'ADP', 'IN', 'prep'), ('an', 'DET', 'DT', 'det'), ('office', 'NOUN', 'NN', 'compound'), ('lunch', 'NOUN', 'NN', 'pobj')]"
"['i', 'have', 'been', 'doing', 'all', 'of', 'the', 'above', 'at', 'the', 'heartland', 'brewery', 'for', 'over', '5', 'years', 'now', 'and', 'i', 'have', 'never', 'been', 'disappointed']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 3]","[('i', 'PRON', 'PRP', 'nsubj'), ('have', 'VERB', 'VBP', 'aux'), ('been', 'VERB', 'VBN', 'aux'), ('doing', 'VERB', 'VBG', 'ROOT'), ('all', 'DET', 'DT', 'dobj'), ('of', 'ADP', 'IN', 'prep'), ('the', 'DET', 'DT', 'det'), ('above', 'ADJ', 'JJ', 'pobj'), ('at', 'ADP', 'IN', 'prep'), ('the', 'DET', 'DT', 'det'), ('heartland', 'NOUN', 'NN', 'compound'), ('brewery', 'NOUN', 'NN', 'pobj'), ('for', 'ADP', 'IN', 'prep'), ('over', 'ADP', 'IN', 'quantmod'), ('5', 'NUM', 'CD', 'nummod'), ('years', 'NOUN', 'NNS', 'pobj'), ('now', 'ADV', 'RB', 'advmod'), ('and', 'CCONJ', 'CC', 'cc'), ('i', 'PRON', 'PRP', 'nsubj'), ('have', 'VERB', 'VBP', 'aux'), ('never', 'ADV', 'RB', 'neg'), ('been', 'VERB', 'VBN', 'conj'), ('disappointed', 'VERB', 'VBN', 'acomp')]"
"['everytime', 'i', 'decide', 'to', 'try', 'another', 'place', 'on', 'the', 'ues', 'i', 'get', 'angry', 'that', 'i', 'didnt', 'just', 'go', 'to', 'zucchero', 'pomodori']","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]","[('everytime', 'ADV', 'RB', 'advmod'), ('i', 'PRON', 'PRP', 'nsubj'), ('decide', 'VERB', 'VBP', 'ROOT'), ('to', 'PART', 'TO', 'aux'), ('try', 'VERB', 'VB', 'xcomp'), ('another', 'DET', 'DT', 'det'), ('place', 'NOUN', 'NN', 'dobj'), ('on', 'ADP', 'IN', 'prep'), ('the', 'DET', 'DT', 'det'), ('ues', 'NOUN', 'NNS', 'pobj'), ('i', 'PRON', 'PRP', 'nsubj'), ('get', 'VERB', 'VBP', 'ROOT'), ('angry', 'ADJ', 'JJ', 'acomp'), ('that', 'ADP', 'IN', 'mark'), ('i', 'PRON', 'PRP', 'nsubj'), ('did', 'VERB', 'VBD', 'aux'), ('nt', 'ADV', 'RB', 'advmod'), ('just', 'ADV', 'RB', 'advmod'), ('go', 'VERB', 'VB', 'ccomp'), ('to', 'PART', 'TO', 'prep'), ('zucchero', 'VERB', 'VB', 'compound'), ('pomodori', 'ADJ', 'JJ', 'pobj')]"
"['the', 'sweet', 'lassi', 'was', 'excellent', 'as', 'was', 'the', 'lamb', 'chettinad', 'and', 'the', 'garlic', 'naan', 'but', 'the', 'rasamalai', 'was', 'forgettable']","[5, 1, 2, 5, 3, 5, 5, 5, 1, 2, 5, 5, 1, 2, 5, 5, 1, 5, 3]","[('the', 'DET', 'DT', 'det'), ('sweet', 'ADJ', 'JJ', 'amod'), ('lassi', 'NOUN', 'NN', 'nsubj'), ('was', 'VERB', 'VBD', 'ROOT'), ('excellent', 'ADJ', 'JJ', 'acomp'), ('as', 'ADP', 'IN', 'mark'), ('was', 'VERB', 'VBD', 'advcl'), ('the', 'DET', 'DT', 'det'), ('lamb', 'NOUN', 'NN', 'compound'), ('chettinad', 'NOUN', 'NN', 'nsubj'), ('and', 'CCONJ', 'CC', 'cc'), ('the', 'DET', 'DT', 'det'), ('garlic', 'ADJ', 'JJ', 'amod'), ('naan', 'NOUN', 'NN', 'conj'), ('but', 'CCONJ', 'CC', 'cc'), ('the', 'DET', 'DT', 'det'), ('rasamalai', 'NOUN', 'NN', 'nsubj'), ('was', 'VERB', 'VBD', 'conj'), ('forgettable', 'ADJ', 'JJ', 'acomp')]"
